job_id,workload,node_id,ttft_ms,decode_ms,tool_latency_ms,total_ms
planner_worker_tool_job_2,planner_worker_tool,planner_worker_tool_job_2_planner,101.1145248413086,2248.2175064086914,0.0,2349.33203125
planner_worker_tool_job_2,planner_worker_tool,planner_worker_tool_job_2_worker_0_start,100.61641693115234,2240.3484268188477,0.0,2340.96484375
planner_worker_tool_job_2,planner_worker_tool,planner_worker_tool_job_2_worker_1_start,101.95120239257812,2249.356903076172,0.0,2351.30810546875
planner_worker_tool_job_2,planner_worker_tool,planner_worker_tool_job_2_worker_2_start,101.45756530761719,2262.221389770508,0.0,2363.678955078125
planner_worker_tool_job_2,planner_worker_tool,planner_worker_tool_job_2_worker_3_start,100.96585845947266,2249.2201766967773,0.0,2350.18603515625
planner_worker_tool_job_2,planner_worker_tool,planner_worker_tool_job_2_worker_0_tool_0,0.0,1000.0,1000.0,1000.0
planner_worker_tool_job_2,planner_worker_tool,planner_worker_tool_job_2_worker_1_tool_0,0.0,1000.0,1000.0,1000.0
planner_worker_tool_job_2,planner_worker_tool,planner_worker_tool_job_2_worker_2_tool_0,0.0,1000.0,1000.0,1000.0
planner_worker_tool_job_2,planner_worker_tool,planner_worker_tool_job_2_worker_3_tool_0,0.0,1000.0,1000.0,1000.0
planner_worker_tool_job_2,planner_worker_tool,planner_worker_tool_job_2_worker_0_after_tool_0,101.05359649658203,2258.979606628418,0.0,2360.033203125
planner_worker_tool_job_2,planner_worker_tool,planner_worker_tool_job_2_worker_1_after_tool_0,99.85443115234375,2248.0603637695312,0.0,2347.914794921875
planner_worker_tool_job_2,planner_worker_tool,planner_worker_tool_job_2_worker_2_after_tool_0,101.44489288330078,2249.295341491699,0.0,2350.740234375
planner_worker_tool_job_2,planner_worker_tool,planner_worker_tool_job_2_worker_3_after_tool_0,100.97666931152344,2244.8658599853516,0.0,2345.842529296875
planner_worker_tool_job_2,planner_worker_tool,planner_worker_tool_job_2_planner_aggregate,121.01737976074219,2242.688674926758,0.0,2363.7060546875
planner_worker_tool_job_2,planner_worker_tool,planner_worker_tool_job_2_final,101.93257904052734,1115.4208145141602,0.0,1217.3533935546875
planner_worker_tool_job_3,planner_worker_tool,planner_worker_tool_job_3_planner,101.35638427734375,2237.9597778320312,0.0,2339.316162109375
planner_worker_tool_job_3,planner_worker_tool,planner_worker_tool_job_3_worker_0_start,101.9037094116211,2241.675880432129,0.0,2343.57958984375
planner_worker_tool_job_3,planner_worker_tool,planner_worker_tool_job_3_worker_1_start,100.82003021240234,2266.3633193969727,0.0,2367.183349609375
planner_worker_tool_job_3,planner_worker_tool,planner_worker_tool_job_3_worker_2_start,102.22809600830078,2258.799247741699,0.0,2361.02734375
planner_worker_tool_job_3,planner_worker_tool,planner_worker_tool_job_3_worker_3_start,101.6627197265625,2267.8868408203125,0.0,2369.549560546875
planner_worker_tool_job_3,planner_worker_tool,planner_worker_tool_job_3_worker_0_tool_0,0.0,1000.0,1000.0,1000.0
planner_worker_tool_job_3,planner_worker_tool,planner_worker_tool_job_3_worker_1_tool_0,0.0,1000.0,1000.0,1000.0
planner_worker_tool_job_3,planner_worker_tool,planner_worker_tool_job_3_worker_2_tool_0,0.0,1000.0,1000.0,1000.0
planner_worker_tool_job_3,planner_worker_tool,planner_worker_tool_job_3_worker_3_tool_0,0.0,1000.0,1000.0,1000.0
planner_worker_tool_job_3,planner_worker_tool,planner_worker_tool_job_3_worker_0_after_tool_0,101.7607650756836,2253.2983169555664,0.0,2355.05908203125
planner_worker_tool_job_3,planner_worker_tool,planner_worker_tool_job_3_worker_1_after_tool_0,101.06393432617188,2263.282012939453,0.0,2364.345947265625
planner_worker_tool_job_3,planner_worker_tool,planner_worker_tool_job_3_worker_2_after_tool_0,102.27763366699219,2238.003128051758,0.0,2340.28076171875
planner_worker_tool_job_3,planner_worker_tool,planner_worker_tool_job_3_worker_3_after_tool_0,100.38982391357422,2249.896797180176,0.0,2350.28662109375
planner_worker_tool_job_3,planner_worker_tool,planner_worker_tool_job_3_planner_aggregate,122.26668548583984,2244.34464263916,0.0,2366.611328125
planner_worker_tool_job_3,planner_worker_tool,planner_worker_tool_job_3_final,100.72652435302734,1109.4787979125977,0.0,1210.205322265625
planner_worker_tool_job_4,planner_worker_tool,planner_worker_tool_job_4_planner,100.93990325927734,2259.7209854125977,0.0,2360.660888671875
planner_worker_tool_job_4,planner_worker_tool,planner_worker_tool_job_4_worker_0_start,101.46243286132812,2258.385467529297,0.0,2359.847900390625
planner_worker_tool_job_4,planner_worker_tool,planner_worker_tool_job_4_worker_1_start,101.44585418701172,2240.7528762817383,0.0,2342.19873046875
planner_worker_tool_job_4,planner_worker_tool,planner_worker_tool_job_4_worker_2_start,101.2871322631836,2238.3386001586914,0.0,2339.625732421875
planner_worker_tool_job_4,planner_worker_tool,planner_worker_tool_job_4_worker_3_start,102.036865234375,2238.947998046875,0.0,2340.98486328125
planner_worker_tool_job_4,planner_worker_tool,planner_worker_tool_job_4_worker_0_tool_0,0.0,1000.0,1000.0,1000.0
planner_worker_tool_job_4,planner_worker_tool,planner_worker_tool_job_4_worker_1_tool_0,0.0,1000.0,1000.0,1000.0
planner_worker_tool_job_4,planner_worker_tool,planner_worker_tool_job_4_worker_2_tool_0,0.0,1000.0,1000.0,1000.0
planner_worker_tool_job_4,planner_worker_tool,planner_worker_tool_job_4_worker_3_tool_0,0.0,1000.0,1000.0,1000.0
planner_worker_tool_job_4,planner_worker_tool,planner_worker_tool_job_4_worker_0_after_tool_0,100.68297576904297,2238.311164855957,0.0,2338.994140625
planner_worker_tool_job_4,planner_worker_tool,planner_worker_tool_job_4_worker_1_after_tool_0,100.79408264160156,2265.4683685302734,0.0,2366.262451171875
planner_worker_tool_job_4,planner_worker_tool,planner_worker_tool_job_4_worker_2_after_tool_0,100.40751647949219,2265.048294067383,0.0,2365.455810546875
planner_worker_tool_job_4,planner_worker_tool,planner_worker_tool_job_4_worker_3_after_tool_0,101.27225494384766,2276.7023544311523,0.0,2377.974609375
planner_worker_tool_job_4,planner_worker_tool,planner_worker_tool_job_4_planner_aggregate,122.31635284423828,2236.4839401245117,0.0,2358.80029296875
planner_worker_tool_job_4,planner_worker_tool,planner_worker_tool_job_4_final,101.29328155517578,1111.6698532104492,0.0,1212.963134765625
swe_like_job_0,swe_like,swe_like_job_0_planner,101.19805145263672,2250.1454544067383,0.0,2351.343505859375
swe_like_job_0,swe_like,swe_like_job_0_reader_0,100.98041534423828,2248.2625045776367,0.0,2349.242919921875
swe_like_job_0,swe_like,swe_like_job_0_reader_1,101.75737762451172,2252.2860794067383,0.0,2354.04345703125
