baseline,arrival_rate_jobs_per_s,completed_jobs,jobs_per_s,tokens_per_s,jct_p50_ms,jct_p90_ms,jct_p99_ms,ttft_p50_ms,ttft_p90_ms,ttft_p99_ms,tpot_p50_ms,tpot_p90_ms,tpot_p99_ms,queue_wait_ms,mesh_wait_ms,cross_job_prefix_hit_rate,cross_job_prefix_compute_hits,sram_hit_rate,sram_evictions,sram_reload_bytes,mesh_total_traffic_bytes,mesh_hotspot_ratio,computed_prefill_tokens,avoided_prefill_tokens,compute_energy_j,mesh_energy_j,sram_energy_j,offwafer_energy_j,energy_per_job_j,decode_shared_kv_read_bytes,decode_shared_kv_read_bytes_without_cohort,decode_kv_read_reduction_ratio,shared_attention_cost_model_source,shared_attention_fit_hash,cohort_latency_predicted_ms,cohort_latency_observed_or_fitted_ms,shared_attention_accounting_mode,shared_attention_prediction_stat,cross_region_kv_transfer_bytes,num_decode_cohorts,avg_cohort_size,candidate_cohorts,accepted_cohorts,rejected_wait_cost,rejected_slo_risk,rejected_low_saving,rejected_critical_path,rejected_queue_pressure,rejected_remote_shared_kv,accepted_avg_size,accepted_avg_wait_ms,replica_bytes_total,saved_mesh_traffic_bytes,replication_transfer_bytes,replication_actual_transfer_bytes,shared_prefill_compute_ms_saved,sram_read_bytes,sram_write_bytes,offwafer_reload_bytes,shared_kv_extraction_overhead_ms,placement_planning_overhead_ms,replication_planning_overhead_ms,decode_cohort_planning_overhead_ms,scheduling_loop_overhead_ms,total_runtime_overhead_ms,overhead_per_job_ms,overhead_fraction_of_jct,adaptive_policy_mix_apc,adaptive_policy_mix_pat,adaptive_policy_mix_waferagent,adaptive_wrong_choice_count,adaptive_non_worse_fraction,adaptive_effective_run_policy,reuse_group_size,shared_prefix_tokens,private_suffix_tokens,decode_tokens,num_agents_per_job,cross_job_prefix_hit_rate_observed
apc_like,16.0,50,7.768099257783988,541405.4458705129,2937.695711023592,2937.6957110235926,2937.695711023593,22.17517898353026,69.3055313075995,69.30553130759957,0.18321900000199776,0.18321900000199776,0.18321900000199776,2909.8407430400002,0.0,0.9247311827956989,86.0,0.0,0.0,399431958528.0,7274600857600.0,1.0,434176.0,3047424.0,0.171983241216,1.45492017152,0.02147483648,0.6201932775424001,0.045371430535168004,13743895347200.0,13743895347200.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,274877.906944,0.0,cohort_stage,latency_p50_ms,13743895347200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41694.61137408003,0.0,429496729600.0,775241596928.0,8.793237619102001,24.36512429267168,0.014174729585647583,0.12945011258125305,13.430856168270111,109.23456028103828,2.1846912056207657,0.0007436751183666826,0.0,0.0,0.0,0.0,0.0,,8,32768,2048,32,2,0.43
pat_like_traffic_only,16.0,50,7.767857891819493,541388.6236282514,2937.8957110235924,2937.895711023593,3148.1774645798773,22.375178983530304,69.50553130759951,69.5055313075996,0.18321900000199776,0.18321900000199776,0.18330620995359595,2918.087080248,0.0,0.9247311827956989,86.0,0.0,0.0,399431958528.0,7295216700620.0,1.0,434176.0,3047424.0,0.171983241216,1.459043340124,0.02147483648,0.6201932775424001,0.045453893907248,13627072236748.0,13743895347200.0,0.008500000000058239,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,0.2313919961452484,0.0,cohort_stage,latency_p50_ms,13627072236748.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.18935944192821808,0.0,0.0,0.0,0.0,41694.61137408003,0.0,429496729600.0,775241596928.0,8.987270295619965,24.069306440651417,0.015284866094589233,2.083977684378624,16.07692427933216,113.41678351163864,2.268335670232773,0.0007699342490705149,0.0,0.0,0.0,0.0,0.0,,8,32768,2048,32,2,0.43
waferagent_adaptive,16.0,50,14.17735397622642,988104.8627270766,27.86591197751818,74.98532030766137,74.98532030766145,22.168359983528262,22.17517898353023,22.17517898353026,0.17998049990609388,0.18321900000199687,0.18321900000199776,0.0,0.0,0.9247311827956989,86.0,0.0,0.0,459561500672.0,0.0,1.0,434176.0,3047424.0,0.171983241216,0.0,0.36129264893780005,0.7103875907584,0.024873269618244,8720501597764.0,13743895347200.0,0.36550000000250293,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,9.949855834245682,0.0,cohort_stage,latency_p50_ms,8720501597764.0,43.0,2.0,45.0,43.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,41694.61137408003,6796356249156.0,429496729600.0,887984488448.0,8.894304744899273,25.396169163286686,0.01622457057237625,1.606040634214878,15.109103173017502,117.7505161613226,2.355010323226452,0.06833519037111384,0.8571428571428571,0.0,0.14285714285714285,0.0,1.0,waferagent_latency_safe,8,32768,2048,32,2,0.43
waferagent_latency_safe,16.0,50,14.17735397622642,988104.8627270766,27.86591197751818,74.98532030766137,74.98532030766145,22.168359983528262,22.17517898353023,22.17517898353026,0.17998049990609388,0.18321900000199687,0.18321900000199776,0.0,0.0,0.9247311827956989,86.0,0.0,0.0,459561500672.0,0.0,1.0,434176.0,3047424.0,0.171983241216,0.0,0.36129264893780005,0.7103875907584,0.024873269618244,8720501597764.0,13743895347200.0,0.36550000000250293,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,9.949855834245682,0.0,cohort_stage,latency_p50_ms,8720501597764.0,43.0,2.0,45.0,43.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,41694.61137408003,6796356249156.0,429496729600.0,887984488448.0,9.092170745134354,25.577235035598278,0.01522805541753769,1.594390720129013,15.009501948952675,116.86358321458101,2.3372716642916203,0.06782046879079429,0.0,0.0,0.0,0.0,0.0,,8,32768,2048,32,2,0.43
apc_like,2.0,50,0.6976755705743143,389001.57253397926,43675.466113583585,43675.46611358359,43675.46611358361,22.175178983530714,69.30553130759957,69.30553130760018,0.18321900000200486,0.18321900000201552,0.1832190000020227,349180.8891647999,0.0,0.8675914249684742,688.0,0.0,0.0,3405909065728.0,872952102912000.0,1.875,1867776.0,25985024.0,0.744505737216,174.5904205824,0.17179869184,5.129908938342401,3.6127326789959677,109951162777600.0,109951162777600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2199023.255552,0.0,cohort_stage,latency_p50_ms,109951162777600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355525.01956607564,0.0,3435973836800.0,6412386172928.0,52.91326064616442,158.30402169376612,0.016147270798683167,1.1332370340824127,131.94175250828266,422.85285890102386,8.457057178020477,0.0001936340451645514,0.0,0.0,0.0,0.0,0.0,,8,32768,2048,32,16,0.05375
pat_like_traffic_only,2.0,50,0.6976736235749406,389000.48694943247,43675.66611358359,43675.6661135836,43675.6661135836,22.37517898353053,69.50553130759954,69.5055313076009,0.18321900000200486,0.18321900000201552,0.1832190000020227,349180.8891647999,0.0,0.8675914249684742,688.0,0.0,0.0,3405909065728.0,872952102912000.0,1.875,1867776.0,25985024.0,0.744505737216,174.5904205824,0.17179869184,5.129908938342401,3.6127326789959677,109951162777600.0,109951162777600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2199023.255552,0.0,cohort_stage,latency_p50_ms,109951162777600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355525.01956607564,0.0,3435973836800.0,6412386172928.0,137.507569976151,158.58570858836174,0.020965933799743652,115.68586155772209,253.21195926517248,632.0102419704199,12.640204839408398,0.00028941069396711883,0.0,0.0,0.0,0.0,0.0,,8,32768,2048,32,16,0.05375
waferagent_adaptive,2.0,50,0.6976755705743143,389001.57253397926,43675.466113583585,43675.46611358359,43675.46611358361,22.175178983530714,69.30553130759957,69.30553130760018,0.18321900000200486,0.18321900000201552,0.1832190000020227,349180.8891647999,0.0,0.8675914249684742,688.0,0.0,0.0,3405909065728.0,872952102912000.0,1.875,1867776.0,25985024.0,0.744505737216,174.5904205824,0.17179869184,5.129908938342401,3.6127326789959677,109951162777600.0,109951162777600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2199023.255552,0.0,cohort_stage,latency_p50_ms,109951162777600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355525.01956607564,0.0,3435973836800.0,6412386172928.0,54.10328600555658,160.56367196142673,0.01972634345293045,1.1552674695849419,130.2329869940877,428.7003632634878,8.574007265269756,0.00019631175184191426,1.0,0.0,0.0,0.0,1.0,apc_like,8,32768,2048,32,16,0.05375
waferagent_latency_safe,2.0,50,0.20012298997504258,111582.17527440454,120003.5675480807,212323.2458920945,220968.81224917565,22.168359983528717,22.168359983528717,22.168359983528717,0.18079012493007263,0.1807901249301409,0.181194937442108,391308.49447737844,372808.7791793175,0.8675914249684742,688.0,0.0,0.0,4179003179008.0,46249281585152.0,1.3203166716968866,1867776.0,25985024.0,0.744505737216,9.2498563170304,2.621648037466,6.2895501082624,0.378111203999496,73735998537480.0,109951162777600.0,0.3293750000022555,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,71.73151880502701,0.0,cohort_stage,latency_p50_ms,73735998537480.0,310.0,2.0,464.0,310.0,0.0,0.0,0.0,0.0,154.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,355525.01956607564,48996986912520.0,3435973836800.0,7861937635328.0,53.477609530091286,160.35290714353323,0.017491169273853302,34.2499315738678,143.0758386850357,455.9896094724536,9.119792189449072,7.737584320542798e-05,0.0,0.0,0.0,0.0,0.0,,8,32768,2048,32,16,0.05375
apc_like,16.0,50,1.0598979853573183,590965.1998997092,43675.466113583585,43675.46611358359,43675.46611358359,511.5615013502779,961.6216684804302,1029.3768591341034,0.1832190000019942,0.18321900000199776,0.18321900000199776,350576.147243773,0.0,0.8675914249684742,688.0,0.0,0.0,3405909065728.0,872952102912000.0,1.875,1867776.0,25985024.0,0.744505737216,174.5904205824,0.17179869184,5.129908938342401,3.6127326789959677,109951162777600.0,109951162777600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2199023.255552,0.0,cohort_stage,latency_p50_ms,109951162777600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355525.01956607564,0.0,3435973836800.0,6412386172928.0,53.75385191291571,158.19988679140806,0.017750076949596405,1.1646579951047897,130.00012375414371,513.0539070814848,10.261078141629696,0.00023493917878161756,0.0,0.0,0.0,0.0,0.0,,8,32768,2048,32,16,0.05375
pat_like_traffic_only,16.0,50,0.9727264763620379,542361.1559722287,43675.66611358359,43675.66611358359,46829.89025039586,511.7459996441215,961.82166848043,1029.5768591341032,0.1832190000019942,0.18321900000199776,0.1832621774780323,345903.2224136867,0.0,0.8675914249684742,688.0,0.0,0.0,3405909065728.0,861269791866784.0,1.8675198224704526,1867776.0,25985024.0,0.744505737216,172.2539583733568,0.17179869184,5.129908938342401,3.5660034348151037,108081993010368.0,109951162777600.0,0.017000000000116366,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,3.7022719383239746,0.0,cohort_stage,latency_p50_ms,108081993010368.0,16.0,2.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.13623913470993898,0.0,0.0,0.0,0.0,355525.01956607564,0.0,3435973836800.0,6412386172928.0,52.91953403502703,156.36986307799816,0.017597340047359467,166.56873188912868,300.89063569903374,596.0382455959916,11.920764911919832,0.0002721675520228704,0.0,0.0,0.0,0.0,0.0,,8,32768,2048,32,16,0.05375
waferagent_adaptive,16.0,50,1.0598979853573183,590965.1998997092,43675.466113583585,43675.46611358359,43675.46611358359,511.5615013502779,961.6216684804302,1029.3768591341034,0.1832190000019942,0.18321900000199776,0.18321900000199776,350576.147243773,0.0,0.8675914249684742,688.0,0.0,0.0,3405909065728.0,872952102912000.0,1.875,1867776.0,25985024.0,0.744505737216,174.5904205824,0.17179869184,5.129908938342401,3.6127326789959677,109951162777600.0,109951162777600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2199023.255552,0.0,cohort_stage,latency_p50_ms,109951162777600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355525.01956607564,0.0,3435973836800.0,6412386172928.0,53.64036373794079,161.6636235266924,0.01783948391675949,1.1618882417678833,130.02583291381598,426.8282325938344,8.536564651876688,0.0001954544601693836,1.0,0.0,0.0,0.0,1.0,apc_like,8,32768,2048,32,16,0.05375
waferagent_latency_safe,16.0,50,0.23665800445713858,131952.93022915785,109489.23505368861,189301.99995140656,206487.10629087334,22.168359983528262,22.168359983528262,22.168359983528262,0.1803853124181245,0.1807901249301409,0.18119493744211496,327869.2927831652,310908.89387599076,0.8675914249684742,688.0,0.0,0.0,4058744094720.0,42400990887936.0,1.2132492592873965,1867776.0,25985024.0,0.744505737216,8.4801981775872,2.7322863950104,6.1091614818304,0.36132303583288,72100474991152.0,109951162777600.0,0.3442500000023574,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,74.97100675106049,0.0,cohort_stage,latency_p50_ms,72100474991152.0,324.0,2.0,454.0,324.0,0.0,0.0,0.0,0.0,130.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,355525.01956607564,51209754063408.0,3435973836800.0,7636451852288.0,52.98678018152714,161.76980454474688,0.018013641238212585,34.06232316046953,142.5888705998659,457.7161157503724,9.154322315007448,8.095042348667753e-05,0.0,0.0,0.0,0.0,0.0,,8,32768,2048,32,16,0.05375
apc_like,2.0,50,0.6927620070552066,48947.79237049268,44183.77652011272,44183.77652011272,44183.77652011272,22.031525951280855,69.16187827535012,69.16187827535032,0.03956596775230814,0.03956596775230814,0.03956596775230814,44141.526784639995,0.0,0.9247311827956989,86.0,0.0,0.0,399431958528.0,110353815961600.0,1.0,434176.0,3047424.0,0.190857609216,22.07076319232,0.02147483648,0.6201932775424001,0.45806577831116796,219902325555200.0,219902325555200.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,4398046.511104,0.0,cohort_stage,latency_p50_ms,219902325555200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41694.61137408003,0.0,429496729600.0,775241596928.0,8.690285496413708,23.841580376029015,0.015038996934890747,0.1311013475060463,13.79060186445713,109.38059631735086,2.1876119263470173,4.9511655603979526e-05,0.0,0.0,0.0,0.0,0.0,,8,32768,2048,512,2,0.43
pat_like_traffic_only,2.0,50,0.6927600873837324,48947.656734184995,44183.976520112716,44183.976520112716,44183.976520112716,22.231525951280673,69.36187827534994,69.36187827535105,0.03956596775230814,0.03956596775230814,0.03956596775230814,44141.526784639995,0.0,0.9247311827956989,86.0,0.0,0.0,399431958528.0,110353815961600.0,1.0,434176.0,3047424.0,0.190857609216,22.07076319232,0.02147483648,0.6201932775424001,0.45806577831116796,219902325555200.0,219902325555200.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,4398046.511104,0.0,cohort_stage,latency_p50_ms,219902325555200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41694.61137408003,0.0,429496729600.0,775241596928.0,8.934731595218182,24.262862280011177,0.01474190503358841,1.6334066167473793,15.726154670119286,112.31929250061512,2.2463858500123024,5.084164049810544e-05,0.0,0.0,0.0,0.0,0.0,,8,32768,2048,512,2,0.43
waferagent_adaptive,2.0,50,1.78359089497744,126021.398275526,42.25218425994353,89.38008779677797,89.38008779677875,22.03143058915657,22.03152595128042,22.031525951280855,0.03952067808389881,0.03956596775230549,0.039565967752306364,0.0,0.0,0.9247311827956989,86.0,0.0,0.0,459561500672.0,0.0,1.0,434176.0,3047424.0,0.190857609216,0.0,5.4585598358306004,0.7103875907584,0.12719610071610002,139528025564740.0,219902325555200.0,0.3655000000001565,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,9.949855834245682,0.0,cohort_stage,latency_p50_ms,139528025564740.0,43.0,2.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,41694.61137408003,108741699987012.0,429496729600.0,887984488448.0,9.026418440043926,25.21638013422489,0.015770085155963898,1.5933187678456306,15.221541747450829,117.78291966766119,2.355658393353224,0.048222190725557494,0.8571428571428571,0.0,0.14285714285714285,0.0,1.0,waferagent_latency_safe,8,32768,2048,512,2,0.43
waferagent_latency_safe,2.0,50,1.78359089497744,126021.398275526,42.25218425994353,89.38008779677797,89.38008779677875,22.03143058915657,22.03152595128042,22.031525951280855,0.03952067808389881,0.03956596775230549,0.039565967752306364,0.0,0.0,0.9247311827956989,86.0,0.0,0.0,459561500672.0,0.0,1.0,434176.0,3047424.0,0.190857609216,0.0,5.4585598358306004,0.7103875907584,0.12719610071610002,139528025564740.0,219902325555200.0,0.3655000000001565,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,9.949855834245682,0.0,cohort_stage,latency_p50_ms,139528025564740.0,43.0,2.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,41694.61137408003,108741699987012.0,429496729600.0,887984488448.0,8.927028626203537,24.813693016767502,0.016264617443084717,1.6177091747522354,15.324230305850506,116.52479320764542,2.3304958641529083,0.04770709384832828,0.0,0.0,0.0,0.0,0.0,,8,32768,2048,512,2,0.43
apc_like,16.0,50,1.0485991787155549,74089.82357132624,44183.77652011271,44183.77652011272,44183.77652011272,22.031525951280557,69.16187827534964,69.16187827534986,0.039565967752307696,0.03956596775230775,0.03956596775230775,44141.526784639995,0.0,0.9247311827956989,86.0,0.0,0.0,399431958528.0,110353815961600.0,1.0,434176.0,3047424.0,0.190857609216,22.07076319232,0.02147483648,0.6201932775424001,0.45806577831116796,219902325555200.0,219902325555200.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,4398046.511104,0.0,cohort_stage,latency_p50_ms,219902325555200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41694.61137408003,0.0,429496729600.0,775241596928.0,88.12599815428257,24.01532791554928,0.016456469893455505,0.1266002655029297,13.656176626682281,189.46406804025173,3.7892813608050346,8.576182615535664e-05,0.0,0.0,0.0,0.0,0.0,,8,32768,2048,512,2,0.43
pat_like_traffic_only,16.0,50,0.9556112823166201,67519.6707633631,44183.976520112716,44183.976520112716,47548.47792329598,22.23152595128056,69.36187827534968,69.36187827534987,0.039565967752307696,0.03956596775230775,0.039567187363138266,44273.468179972784,0.0,0.9247311827956989,86.0,0.0,0.0,399431958528.0,110683669449932.0,1.0,434176.0,3047424.0,0.190857609216,22.136733889986402,0.02147483648,0.6201932775424001,0.459385192264496,218033155787980.0,219902325555200.0,0.008500000000003616,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,0.2313919961452484,0.0,cohort_stage,latency_p50_ms,218033155787980.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.18935944192821808,0.0,0.0,0.0,0.0,41694.61137408003,0.0,429496729600.0,775241596928.0,8.768582716584206,24.25265870988369,0.014410354197025299,2.034486271440983,16.08060020953417,113.75265009701252,2.2750530019402504,5.133715191665173e-05,0.0,0.0,0.0,0.0,0.0,,8,32768,2048,512,2,0.43
waferagent_adaptive,16.0,50,14.11975686887151,997645.5413269855,42.25218425994365,89.38008779677784,89.38008779677797,22.031430589156166,22.0315259512804,22.031525951280702,0.0395206780838987,0.039565967752305475,0.039565967752305566,0.0,0.0,0.9247311827956989,86.0,0.0,0.0,459561500672.0,0.0,1.0,434176.0,3047424.0,0.190857609216,0.0,5.4585598358306004,0.7103875907584,0.12719610071610002,139528025564740.0,219902325555200.0,0.3655000000001565,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,9.949855834245682,0.0,cohort_stage,latency_p50_ms,139528025564740.0,43.0,2.0,45.0,43.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,41694.61137408003,108741699987012.0,429496729600.0,887984488448.0,9.18597262352705,25.385326705873013,0.016396865248680115,1.5948712825775146,15.181198716163635,118.22106130421162,2.3644212260842323,0.048401572843288124,0.8571428571428571,0.0,0.14285714285714285,0.0,1.0,waferagent_latency_safe,8,32768,2048,512,2,0.43
waferagent_latency_safe,16.0,50,14.11975686887151,997645.5413269855,42.25218425994365,89.38008779677784,89.38008779677797,22.031430589156166,22.0315259512804,22.031525951280702,0.0395206780838987,0.039565967752305475,0.039565967752305566,0.0,0.0,0.9247311827956989,86.0,0.0,0.0,459561500672.0,0.0,1.0,434176.0,3047424.0,0.190857609216,0.0,5.4585598358306004,0.7103875907584,0.12719610071610002,139528025564740.0,219902325555200.0,0.3655000000001565,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,9.949855834245682,0.0,cohort_stage,latency_p50_ms,139528025564740.0,43.0,2.0,45.0,43.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,41694.61137408003,108741699987012.0,429496729600.0,887984488448.0,8.81048571318388,25.225132703781128,0.015115365386009216,1.59447081387043,15.185094438493252,117.25582182407379,2.345116436481476,0.048006388529311377,0.0,0.0,0.0,0.0,0.0,,8,32768,2048,512,2,0.43
apc_like,2.0,50,0.07244736417158719,40950.72770326131,662165.1515050728,662165.1515050728,662165.151505073,170420.7320608018,429991.7657524756,473413.5604573828,0.039565967752281495,0.039565967752281495,0.039565967752281495,6359673.902505807,0.0,0.8675914249684742,688.0,0.0,0.0,3405909065728.0,1.3242457915392e+16,1.875,1867776.0,25985024.0,0.895500681216,2648.4915830784,0.17179869184,5.129908938342401,53.09377582779597,1759218604441600.0,1759218604441600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,35184372.088832,0.0,cohort_stage,latency_p50_ms,1759218604441600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355525.01956607564,0.0,3435973836800.0,6412386172928.0,52.66037676483393,157.70338755100965,0.0165523961186409,1.1335993185639381,133.47823452204466,421.88925854861736,8.437785170972347,1.2742720077904474e-05,0.0,0.0,0.0,0.0,0.0,,8,32768,2048,512,16,0.05375
pat_like_traffic_only,2.0,50,0.07244734317711098,40950.71583617562,662165.3515050728,662165.3515050729,662165.3515050729,170420.9320608018,429991.96575247555,473413.7604573828,0.039565967752281495,0.039565967752281495,0.039565967752281495,6359673.902505807,0.0,0.8675914249684742,688.0,0.0,0.0,3405909065728.0,1.3242457915392e+16,1.875,1867776.0,25985024.0,0.895500681216,2648.4915830784,0.17179869184,5.129908938342401,53.09377582779597,1759218604441600.0,1759218604441600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,35184372.088832,0.0,cohort_stage,latency_p50_ms,1759218604441600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355525.01956607564,0.0,3435973836800.0,6412386172928.0,53.25920041650534,156.5467994660139,0.020298175513744354,118.33181977272034,254.93887066841125,547.1874205395579,10.943748410791159,1.6527213914042014e-05,0.0,0.0,0.0,0.0,0.0,,8,32768,2048,512,16,0.05375
waferagent_adaptive,2.0,50,0.07244736417158719,40950.72770326131,662165.1515050728,662165.1515050728,662165.151505073,170420.7320608018,429991.7657524756,473413.5604573828,0.039565967752281495,0.039565967752281495,0.039565967752281495,6359673.902505807,0.0,0.8675914249684742,688.0,0.0,0.0,3405909065728.0,1.3242457915392e+16,1.875,1867776.0,25985024.0,0.895500681216,2648.4915830784,0.17179869184,5.129908938342401,53.09377582779597,1759218604441600.0,1759218604441600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,35184372.088832,0.0,cohort_stage,latency_p50_ms,1759218604441600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355525.01956607564,0.0,3435973836800.0,6412386172928.0,54.360768757760525,160.20897310227156,0.01921132206916809,1.1412883177399635,132.20998086035252,428.7468669936061,8.574937339872122,1.2949846908103908e-05,1.0,0.0,0.0,0.0,1.0,apc_like,8,32768,2048,512,16,0.05375
waferagent_latency_safe,2.0,50,0.02104482689317718,11895.546311714616,1286714.111642754,2136322.419917487,2326799.7217180245,22.03143058915657,22.031430589157026,22.031430589157026,0.03952633929246252,0.0395320005010022,0.03953200050101424,2641562.0580595853,2416869.9491776004,0.8675914249684742,688.0,0.0,0.0,3912715206656.0,552574386176000.0,1.0021860578090842,1867776.0,25985024.0,0.895500681216,110.5148772352,43.289147175062205,5.8901181497344,3.2117928648242526,1121831713819580.0,1759218604441600.0,0.362312500000155,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,78.90467068552971,0.0,cohort_stage,latency_p50_ms,1121831713819580.0,341.0,2.0,436.0,341.0,0.0,0.0,0.0,0.0,95.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,355525.01956607564,862346969664444.0,3435973836800.0,7362647687168.0,53.318917751312256,253.7041027098894,0.017853453755378723,34.3319708481431,145.55613324046135,557.4814975261688,11.149629950523376,8.695890256068585e-06,0.0,0.0,0.0,0.0,0.0,,8,32768,2048,512,16,0.05375
