baseline,wave_id,time,operator_id,state_id,region_id,policy_before,policy_after,dynamic_hotness_before,dynamic_hotness_after,materialization_bytes,movement_byte_hop,cache_hit,mesh,region_memory_capacity,shared_state_size,branch_width
request_parallel_gpu_like,3,15.286009606406875,O_manager,S_risk_policy,R_0_0,replicate,replicate,785.3999999999999,1182.51,0,0,True,16x16,268435456,4000,2
request_parallel_gpu_like,3,15.286009606406875,O_manager,S_trade_0,R_0_0,inline,inline,146.96499999999997,303.00724999999994,0,0,True,16x16,268435456,4000,2
request_parallel_gpu_like,3,15.286009606406875,O_manager,S_risk_0,R_0_0,inline,inline,0.0,176.39999999999998,840,840,False,16x16,268435456,4000,2
request_parallel_gpu_like,3,15.286009606406875,O_manager,S_trade_1,R_0_0,inline,inline,148.155,305.46075,996,996,False,16x16,268435456,4000,2
request_parallel_gpu_like,3,15.286009606406875,O_manager,S_risk_1,R_0_0,inline,inline,0.0,264.59999999999997,1260,1260,False,16x16,268435456,4000,2
helium_like_operator_schedule,0,0.0,O_analyst_0,S_task,R_0_0,replicate,replicate,1451.3436740151562,1251.3733881098515,3200,3200,False,16x16,268435456,4000,2
helium_like_operator_schedule,0,0.0,O_analyst_0,S_market_context,R_0_0,replicate,replicate,1451.3436740151562,1251.3733881098515,3200,3200,False,16x16,268435456,4000,2
helium_like_operator_schedule,0,0.0,O_analyst_0,S_role_instruction,R_0_0,cache_kv,cache_kv,508.20000000000005,638.33,3200,3200,False,16x16,268435456,4000,2
helium_like_operator_schedule,0,0.0,O_analyst_0,S_market_signal_0,R_0_0,inline,inline,267.11125000000004,344.94731250000007,1780,1780,False,16x16,268435456,4000,2
helium_like_operator_schedule,0,0.0,O_analyst_1,S_task,R_0_15,replicate,replicate,1251.3733881098515,1121.3927022714033,0,0,True,16x16,268435456,4000,2
helium_like_operator_schedule,0,0.0,O_analyst_1,S_market_context,R_0_15,replicate,replicate,1251.3733881098515,1121.3927022714033,0,0,True,16x16,268435456,4000,2
helium_like_operator_schedule,0,0.0,O_analyst_1,S_role_instruction,R_0_15,cache_kv,cache_kv,638.33,722.9145000000001,0,0,True,16x16,268435456,4000,2
helium_like_operator_schedule,0,0.0,O_analyst_1,S_market_signal_1,R_0_15,inline,inline,245.50225,317.0414625,1636,1636,False,16x16,268435456,4000,2
helium_like_operator_schedule,1,5.74000320203375,O_researcher_0,S_task,R_0_0,replicate,replicate,1121.3927022714033,1008.9052564764122,0,0,True,16x16,268435456,4000,2
helium_like_operator_schedule,1,5.74000320203375,O_researcher_0,S_market_context,R_0_0,replicate,replicate,1121.3927022714033,1008.9052564764122,0,0,True,16x16,268435456,4000,2
helium_like_operator_schedule,1,5.74000320203375,O_researcher_0,S_tool_schema,R_0_0,cache_kv,cache_kv,462.0,580.3,3200,3200,False,16x16,268435456,4000,2
helium_like_operator_schedule,1,5.74000320203375,O_researcher_0,S_market_signal_0,R_0_0,inline,inline,344.94731250000007,379.96575312500005,0,0,True,16x16,268435456,4000,2
helium_like_operator_schedule,1,5.74000320203375,O_researcher_1,S_task,R_0_15,replicate,replicate,1008.9052564764122,935.7884167096679,0,0,True,16x16,268435456,4000,2
helium_like_operator_schedule,1,5.74000320203375,O_researcher_1,S_market_context,R_0_15,replicate,replicate,1008.9052564764122,935.7884167096679,0,0,True,16x16,268435456,4000,2
helium_like_operator_schedule,1,5.74000320203375,O_researcher_1,S_tool_schema,R_0_15,cache_kv,cache_kv,580.3,657.1949999999999,0,0,True,16x16,268435456,4000,2
helium_like_operator_schedule,1,5.74000320203375,O_researcher_1,S_market_signal_1,R_0_15,inline,inline,317.0414625,349.226950625,0,0,True,16x16,268435456,4000,2
helium_like_operator_schedule,2,11.48000640253375,O_trader_0,S_task,R_0_0,replicate,replicate,935.7884167096679,1028.262470861284,0,0,True,16x16,268435456,4000,2
helium_like_operator_schedule,2,11.48000640253375,O_trader_0,S_market_context,R_0_0,replicate,replicate,935.7884167096679,1028.262470861284,0,0,True,16x16,268435456,4000,2
helium_like_operator_schedule,2,11.48000640253375,O_trader_0,S_analyst_0_view,R_0_0,inline,inline,109.19999999999999,180.17999999999998,832,832,False,16x16,268435456,4000,2
helium_like_operator_schedule,2,11.48000640253375,O_trader_0,S_research_0_evidence,R_0_0,inline,inline,114.975,189.70875,876,876,False,16x16,268435456,4000,2
helium_like_operator_schedule,2,11.48000640253375,O_trader_1,S_task,R_0_15,replicate,replicate,1028.262470861284,1088.3706060598347,0,0,True,16x16,268435456,4000,2
helium_like_operator_schedule,2,11.48000640253375,O_trader_1,S_market_context,R_0_15,replicate,replicate,1028.262470861284,1088.3706060598347,0,0,True,16x16,268435456,4000,2
helium_like_operator_schedule,2,11.48000640253375,O_trader_1,S_analyst_1_view,R_0_15,inline,inline,118.12499999999999,194.90625,900,900,False,16x16,268435456,4000,2
helium_like_operator_schedule,2,11.48000640253375,O_trader_1,S_research_1_evidence,R_0_15,inline,inline,130.725,215.69625,996,996,False,16x16,268435456,4000,2
helium_like_operator_schedule,3,15.678009603096875,O_risk_0,S_task,R_0_0,replicate,replicate,1088.3706060598347,1183.4408939388925,0,0,True,16x16,268435456,4000,2
helium_like_operator_schedule,3,15.678009603096875,O_risk_0,S_risk_policy,R_0_0,replicate,replicate,1182.51,1244.6315,3200,3200,False,16x16,268435456,4000,2
helium_like_operator_schedule,3,15.678009603096875,O_risk_0,S_market_context,R_0_0,replicate,replicate,1088.3706060598347,1183.4408939388925,0,0,True,16x16,268435456,4000,2
helium_like_operator_schedule,3,15.678009603096875,O_risk_0,S_trade_0,R_0_0,inline,inline,303.00724999999994,343.91971249999995,988,988,False,16x16,268435456,4000,2
helium_like_operator_schedule,3,15.678009603096875,O_risk_1,S_task,R_0_15,replicate,replicate,1183.4408939388925,1245.23658106028,0,0,True,16x16,268435456,4000,2
helium_like_operator_schedule,3,15.678009603096875,O_risk_1,S_risk_policy,R_0_15,replicate,replicate,1244.6315,1285.010475,0,0,True,16x16,268435456,4000,2
helium_like_operator_schedule,3,15.678009603096875,O_risk_1,S_market_context,R_0_15,replicate,replicate,1183.4408939388925,1245.23658106028,0,0,True,16x16,268435456,4000,2
helium_like_operator_schedule,3,15.678009603096875,O_risk_1,S_trade_1,R_0_15,inline,inline,305.46075,346.7044875,996,996,False,16x16,268435456,4000,2
helium_like_operator_schedule,4,21.026012803906873,O_manager,S_task,R_0_0,replicate,replicate,1245.23658106028,1481.403777689182,0,0,True,16x16,268435456,4000,2
helium_like_operator_schedule,4,21.026012803906873,O_manager,S_market_context,R_0_0,replicate,replicate,1245.23658106028,1481.403777689182,0,0,True,16x16,268435456,4000,2
helium_like_operator_schedule,4,21.026012803906873,O_manager,S_risk_policy,R_0_0,replicate,replicate,1285.010475,1507.25680875,0,0,True,16x16,268435456,4000,2
helium_like_operator_schedule,4,21.026012803906873,O_manager,S_trade_0,R_0_0,inline,inline,343.91971249999995,431.02781312499997,0,0,True,16x16,268435456,4000,2
helium_like_operator_schedule,4,21.026012803906873,O_manager,S_risk_0,R_0_0,inline,inline,176.39999999999998,291.05999999999995,840,840,False,16x16,268435456,4000,2
helium_like_operator_schedule,4,21.026012803906873,O_manager,S_trade_1,R_0_0,inline,inline,346.7044875,434.517916875,0,0,True,16x16,268435456,4000,2
helium_like_operator_schedule,4,21.026012803906873,O_manager,S_risk_1,R_0_0,inline,inline,264.59999999999997,436.5899999999999,1260,1260,False,16x16,268435456,4000,2
wafer_request_centric,0,0.0,O_analyst_0,S_task,R_0_0,replicate,replicate,1481.403777689182,1270.9124554979685,3200,5734400,False,16x16,268435456,4000,2
wafer_request_centric,0,0.0,O_analyst_0,S_market_context,R_0_0,replicate,replicate,1481.403777689182,1270.9124554979685,3200,5734400,False,16x16,268435456,4000,2
wafer_request_centric,0,0.0,O_analyst_0,S_role_instruction,R_0_0,cache_kv,cache_kv,722.9145000000001,777.8944250000001,3200,5734400,False,16x16,268435456,4000,2
wafer_request_centric,0,0.0,O_analyst_0,S_market_signal_0,R_0_0,inline,inline,379.96575312500005,418.30273953125004,1780,3189760,False,16x16,268435456,4000,2
wafer_request_centric,0,0.0,O_analyst_1,S_task,R_0_15,replicate,replicate,1270.9124554979685,1134.0930960736796,3200,6553600,False,16x16,268435456,4000,2
wafer_request_centric,0,0.0,O_analyst_1,S_market_context,R_0_15,replicate,replicate,1270.9124554979685,1134.0930960736796,3200,6553600,False,16x16,268435456,4000,2
wafer_request_centric,0,0.0,O_analyst_1,S_role_instruction,R_0_15,cache_kv,cache_kv,777.8944250000001,813.6313762500001,3200,6553600,False,16x16,268435456,4000,2
wafer_request_centric,0,0.0,O_analyst_1,S_market_signal_1,R_0_15,inline,inline,349.226950625,384.46251790625,1636,3350528,False,16x16,268435456,4000,2
wafer_request_centric,0,0.0,O_researcher_0,S_task,R_0_0,replicate,replicate,1134.0930960736796,1017.1605124478917,0,5734400,True,16x16,268435456,4000,2
wafer_request_centric,0,0.0,O_researcher_0,S_market_context,R_0_0,replicate,replicate,1134.0930960736796,1017.1605124478917,0,5734400,True,16x16,268435456,4000,2
wafer_request_centric,0,0.0,O_researcher_0,S_tool_schema,R_0_0,cache_kv,cache_kv,657.1949999999999,707.17675,3200,5734400,False,16x16,268435456,4000,2
wafer_request_centric,0,0.0,O_researcher_0,S_market_signal_0,R_0_0,inline,inline,418.30273953125004,427.64678069531254,0,3189760,True,16x16,268435456,4000,2
wafer_request_centric,0,0.0,O_researcher_1,S_task,R_0_15,replicate,replicate,1017.1605124478917,941.1543330911296,0,6553600,True,16x16,268435456,4000,2
wafer_request_centric,0,0.0,O_researcher_1,S_market_context,R_0_15,replicate,replicate,1017.1605124478917,941.1543330911296,0,6553600,True,16x16,268435456,4000,2
wafer_request_centric,0,0.0,O_researcher_1,S_tool_schema,R_0_15,cache_kv,cache_kv,707.17675,739.6648875000001,3200,6553600,False,16x16,268435456,4000,2
wafer_request_centric,0,0.0,O_researcher_1,S_market_signal_1,R_0_15,inline,inline,384.46251790625,393.05063663906253,0,3350528,True,16x16,268435456,4000,2
wafer_request_centric,1,5.74001676384,O_trader_0,S_task,R_0_0,replicate,replicate,941.1543330911296,1031.7503165092344,0,5734400,True,16x16,268435456,4000,2
wafer_request_centric,1,5.74001676384,O_trader_0,S_market_context,R_0_0,replicate,replicate,941.1543330911296,1031.7503165092344,0,5734400,True,16x16,268435456,4000,2
wafer_request_centric,1,5.74001676384,O_trader_0,S_analyst_0_view,R_0_0,inline,inline,180.17999999999998,226.31699999999998,832,1490944,False,16x16,268435456,4000,2
wafer_request_centric,1,5.74001676384,O_trader_0,S_research_0_evidence,R_0_0,inline,inline,189.70875,238.2856875,876,1569792,False,16x16,268435456,4000,2
wafer_request_centric,1,5.74001676384,O_trader_1,S_task,R_0_15,replicate,replicate,1031.7503165092344,1090.6377057310024,0,6553600,True,16x16,268435456,4000,2
wafer_request_centric,1,5.74001676384,O_trader_1,S_market_context,R_0_15,replicate,replicate,1031.7503165092344,1090.6377057310024,0,6553600,True,16x16,268435456,4000,2
wafer_request_centric,1,5.74001676384,O_trader_1,S_analyst_1_view,R_0_15,inline,inline,194.90625,244.81406249999998,900,1843200,False,16x16,268435456,4000,2
wafer_request_centric,1,5.74001676384,O_trader_1,S_research_1_evidence,R_0_15,inline,inline,215.69625,270.9275625,996,2039808,False,16x16,268435456,4000,2
wafer_request_centric,2,9.9380248888,O_risk_0,S_task,R_0_0,replicate,replicate,1090.6377057310024,1184.9145087251516,0,5734400,True,16x16,268435456,4000,2
wafer_request_centric,2,9.9380248888,O_risk_0,S_risk_policy,R_0_0,replicate,replicate,1507.25680875,1455.7169256875,3200,5734400,False,16x16,268435456,4000,2
wafer_request_centric,2,9.9380248888,O_risk_0,S_market_context,R_0_0,replicate,replicate,1090.6377057310024,1184.9145087251516,0,5734400,True,16x16,268435456,4000,2
wafer_request_centric,2,9.9380248888,O_risk_0,S_trade_0,R_0_0,inline,inline,431.02781312499997,427.13307853124996,988,1770496,False,16x16,268435456,4000,2
wafer_request_centric,2,9.9380248888,O_risk_1,S_task,R_0_15,replicate,replicate,1184.9145087251516,1246.1944306713485,0,6553600,True,16x16,268435456,4000,2
wafer_request_centric,2,9.9380248888,O_risk_1,S_risk_policy,R_0_15,replicate,replicate,1455.7169256875,1422.2160016968749,3200,6553600,False,16x16,268435456,4000,2
wafer_request_centric,2,9.9380248888,O_risk_1,S_market_context,R_0_15,replicate,replicate,1184.9145087251516,1246.1944306713485,0,6553600,True,16x16,268435456,4000,2
wafer_request_centric,2,9.9380248888,O_risk_1,S_trade_1,R_0_15,inline,inline,434.517916875,430.5916459687501,996,2039808,False,16x16,268435456,4000,2
wafer_request_centric,3,15.286034444159998,O_manager,S_task,R_0_0,replicate,replicate,1246.1944306713485,1482.0263799363765,0,5734400,True,16x16,268435456,4000,2
wafer_request_centric,3,15.286034444159998,O_manager,S_market_context,R_0_0,replicate,replicate,1246.1944306713485,1482.0263799363765,0,5734400,True,16x16,268435456,4000,2
wafer_request_centric,3,15.286034444159998,O_manager,S_risk_policy,R_0_0,replicate,replicate,1422.2160016968749,1596.4404011029687,0,5734400,True,16x16,268435456,4000,2
wafer_request_centric,3,15.286034444159998,O_manager,S_trade_0,R_0_0,inline,inline,427.13307853124996,485.1165010453125,0,1770496,True,16x16,268435456,4000,2
wafer_request_centric,3,15.286034444159998,O_manager,S_risk_0,R_0_0,inline,inline,291.05999999999995,365.58899999999994,840,0,False,16x16,268435456,4000,2
wafer_request_centric,3,15.286034444159998,O_manager,S_trade_1,R_0_0,inline,inline,430.5916459687501,489.0445698796875,996,1784832,False,16x16,268435456,4000,2
wafer_request_centric,3,15.286034444159998,O_manager,S_risk_1,R_0_0,inline,inline,436.5899999999999,548.3834999999999,1260,0,False,16x16,268435456,4000,2
WaferStateFlow,0,0.0,O_analyst_0,S_task,R_0_0,replicate,replicate,1482.0263799363765,1271.3171469586448,3200,0,False,16x16,268435456,4000,2
WaferStateFlow,0,0.0,O_analyst_0,S_market_context,R_0_0,replicate,replicate,1482.0263799363765,1271.3171469586448,3200,0,False,16x16,268435456,4000,2
WaferStateFlow,0,0.0,O_analyst_0,S_role_instruction,R_0_0,cache_kv,cache_kv,813.6313762500001,836.8603945625001,3200,5734400,False,16x16,268435456,4000,2
WaferStateFlow,0,0.0,O_analyst_0,S_market_signal_0,R_0_0,inline,inline,427.64678069531254,449.2954074519532,1780,3189760,False,16x16,268435456,4000,2
WaferStateFlow,0,0.0,O_analyst_1,S_task,R_0_15,replicate,replicate,1271.3171469586448,1134.3561455231193,0,0,True,16x16,268435456,4000,2
WaferStateFlow,0,0.0,O_analyst_1,S_market_context,R_0_15,replicate,replicate,1271.3171469586448,1134.3561455231193,0,0,True,16x16,268435456,4000,2
WaferStateFlow,0,0.0,O_analyst_1,S_role_instruction,R_0_15,cache_kv,cache_kv,836.8603945625001,851.9592564656251,0,6553600,True,16x16,268435456,4000,2
WaferStateFlow,0,0.0,O_analyst_1,S_market_signal_1,R_0_15,inline,inline,393.05063663906253,412.9479138153906,1636,3350528,False,16x16,268435456,4000,2
WaferStateFlow,0,0.0,O_researcher_0,S_task,R_0_0,replicate,replicate,1134.3561455231193,1017.3314945900275,0,0,True,16x16,268435456,4000,2
WaferStateFlow,0,0.0,O_researcher_0,S_market_context,R_0_0,replicate,replicate,1134.3561455231193,1017.3314945900275,0,0,True,16x16,268435456,4000,2
WaferStateFlow,0,0.0,O_researcher_0,S_tool_schema,R_0_0,cache_kv,cache_kv,739.6648875000001,760.782176875,3200,5734400,False,16x16,268435456,4000,2
WaferStateFlow,0,0.0,O_researcher_0,S_market_signal_0,R_0_0,inline,inline,449.2954074519532,447.7920148437696,1780,3189760,False,16x16,268435456,4000,2
WaferStateFlow,0,0.0,O_researcher_1,S_task,R_0_15,replicate,replicate,1017.3314945900275,941.2654714835179,0,0,True,16x16,268435456,4000,2
WaferStateFlow,0,0.0,O_researcher_1,S_market_context,R_0_15,replicate,replicate,1017.3314945900275,941.2654714835179,0,0,True,16x16,268435456,4000,2
WaferStateFlow,0,0.0,O_researcher_1,S_tool_schema,R_0_15,cache_kv,cache_kv,760.782176875,774.50841496875,0,6553600,True,16x16,268435456,4000,2
WaferStateFlow,0,0.0,O_researcher_1,S_market_signal_1,R_0_15,inline,inline,412.9479138153906,411.5661439800039,1636,3350528,False,16x16,268435456,4000,2
WaferStateFlow,1,5.74000908384,O_trader_0,S_task,R_0_0,replicate,replicate,941.2654714835179,1031.8225564642867,0,0,True,16x16,268435456,4000,2
WaferStateFlow,1,5.74000908384,O_trader_0,S_market_context,R_0_0,replicate,replicate,941.2654714835179,1031.8225564642867,0,0,True,16x16,268435456,4000,2
WaferStateFlow,1,5.74000908384,O_trader_0,S_analyst_0_view,R_0_0,inline,inline,226.31699999999998,256.30604999999997,832,1490944,False,16x16,268435456,4000,2
WaferStateFlow,1,5.74000908384,O_trader_0,S_research_0_evidence,R_0_0,inline,inline,238.2856875,269.86069687500003,876,1569792,False,16x16,268435456,4000,2
WaferStateFlow,1,5.74000908384,O_trader_1,S_task,R_0_15,replicate,replicate,1031.8225564642867,1090.6846617017864,0,0,True,16x16,268435456,4000,2
WaferStateFlow,1,5.74000908384,O_trader_1,S_market_context,R_0_15,replicate,replicate,1031.8225564642867,1090.6846617017864,0,0,True,16x16,268435456,4000,2
WaferStateFlow,1,5.74000908384,O_trader_1,S_analyst_1_view,R_0_15,inline,inline,244.81406249999998,277.254140625,900,1843200,False,16x16,268435456,4000,2
WaferStateFlow,1,5.74000908384,O_trader_1,S_research_1_evidence,R_0_15,inline,inline,270.9275625,306.827915625,996,2039808,False,16x16,268435456,4000,2
WaferStateFlow,2,9.9380133688,O_risk_0,S_task,R_0_0,replicate,replicate,1090.6846617017864,1184.945030106161,0,0,True,16x16,268435456,4000,2
WaferStateFlow,2,9.9380133688,O_risk_0,S_risk_policy,R_0_0,replicate,replicate,1596.4404011029687,1513.6862607169296,3200,0,False,16x16,268435456,4000,2
WaferStateFlow,2,9.9380133688,O_risk_0,S_market_context,R_0_0,replicate,replicate,1090.6846617017864,1184.945030106161,0,0,True,16x16,268435456,4000,2
WaferStateFlow,2,9.9380133688,O_risk_0,S_trade_0,R_0_0,inline,inline,485.1165010453125,462.2907256794531,988,1770496,False,16x16,268435456,4000,2
WaferStateFlow,2,9.9380133688,O_risk_1,S_task,R_0_15,replicate,replicate,1184.945030106161,1246.2142695690047,0,0,True,16x16,268435456,4000,2
WaferStateFlow,2,9.9380133688,O_risk_1,S_risk_policy,R_0_15,replicate,replicate,1513.6862607169296,1459.8960694660043,0,0,True,16x16,268435456,4000,2
WaferStateFlow,2,9.9380133688,O_risk_1,S_market_context,R_0_15,replicate,replicate,1184.945030106161,1246.2142695690047,0,0,True,16x16,268435456,4000,2
WaferStateFlow,2,9.9380133688,O_risk_1,S_trade_1,R_0_15,inline,inline,489.0445698796875,466.0339704217969,996,2039808,False,16x16,268435456,4000,2
WaferStateFlow,3,15.28601716416,O_manager,S_task,R_0_0,replicate,replicate,1246.2142695690047,1482.0392752198532,0,0,True,16x16,268435456,4000,2
WaferStateFlow,3,15.28601716416,O_manager,S_market_context,R_0_0,replicate,replicate,1246.2142695690047,1482.0392752198532,0,0,True,16x16,268435456,4000,2
WaferStateFlow,3,15.28601716416,O_manager,S_risk_policy,R_0_0,replicate,replicate,1459.8960694660043,1620.9324451529028,0,0,True,16x16,268435456,4000,2
WaferStateFlow,3,15.28601716416,O_manager,S_trade_0,R_0_0,inline,inline,462.2907256794531,507.96897169164447,988,1770496,False,16x16,268435456,4000,2
WaferStateFlow,3,15.28601716416,O_manager,S_risk_0,R_0_0,inline,inline,365.58899999999994,414.03284999999994,840,0,False,16x16,268435456,4000,2
WaferStateFlow,3,15.28601716416,O_manager,S_trade_1,R_0_0,inline,inline,466.0339704217969,512.0820807741679,996,1784832,False,16x16,268435456,4000,2
WaferStateFlow,3,15.28601716416,O_manager,S_risk_1,R_0_0,inline,inline,548.3834999999999,621.0492749999999,1260,0,False,16x16,268435456,4000,2
request_parallel_gpu_like,0,0.0,O_analyst_0,S_task,R_0_0,replicate,replicate,0.0,308.0,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_0,S_market_context,R_0_0,replicate,replicate,0.0,308.0,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_0,S_role_instruction,R_0_0,replicate,replicate,0.0,308.0,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_0,S_market_signal_0,R_0_0,inline,inline,0.0,171.32500000000002,1780,1780,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_1,S_task,R_0_15,replicate,replicate,308.0,508.20000000000005,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_1,S_market_context,R_0_15,replicate,replicate,308.0,508.20000000000005,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_1,S_role_instruction,R_0_15,replicate,replicate,308.0,508.20000000000005,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_1,S_market_signal_1,R_0_15,inline,inline,0.0,157.465,1636,1636,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_2,S_task,R_15_0,replicate,replicate,508.20000000000005,638.33,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_2,S_market_context,R_15_0,replicate,replicate,508.20000000000005,638.33,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_2,S_role_instruction,R_15_0,replicate,replicate,508.20000000000005,638.33,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_2,S_market_signal_2,R_15_0,inline,inline,0.0,168.63,1752,1752,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_3,S_task,R_15_15,replicate,replicate,638.33,722.9145000000001,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_3,S_market_context,R_15_15,replicate,replicate,638.33,722.9145000000001,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_3,S_role_instruction,R_15_15,replicate,replicate,638.33,722.9145000000001,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_3,S_market_signal_3,R_15_15,inline,inline,0.0,164.01,1704,1704,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_4,S_task,R_8_8,replicate,replicate,722.9145000000001,777.8944250000001,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_4,S_market_context,R_8_8,replicate,replicate,722.9145000000001,777.8944250000001,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_4,S_role_instruction,R_8_8,replicate,replicate,722.9145000000001,777.8944250000001,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_4,S_market_signal_4,R_8_8,inline,inline,0.0,150.15,1560,1560,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_5,S_task,R_0_8,replicate,replicate,777.8944250000001,813.6313762500001,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_5,S_market_context,R_0_8,replicate,replicate,777.8944250000001,813.6313762500001,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_5,S_role_instruction,R_0_8,replicate,replicate,777.8944250000001,813.6313762500001,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_5,S_market_signal_5,R_0_8,inline,inline,0.0,187.10999999999999,1944,1944,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_6,S_task,R_8_0,replicate,replicate,813.6313762500001,836.8603945625001,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_6,S_market_context,R_8_0,replicate,replicate,813.6313762500001,836.8603945625001,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_6,S_role_instruction,R_8_0,replicate,replicate,813.6313762500001,836.8603945625001,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_6,S_market_signal_6,R_8_0,inline,inline,0.0,110.88,1152,1152,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_7,S_task,R_15_8,replicate,replicate,836.8603945625001,851.9592564656251,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_7,S_market_context,R_15_8,replicate,replicate,836.8603945625001,851.9592564656251,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_7,S_role_instruction,R_15_8,replicate,replicate,836.8603945625001,851.9592564656251,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,0,0.0,O_analyst_7,S_market_signal_7,R_15_8,inline,inline,0.0,148.22500000000002,1540,1540,False,16x16,268435456,4000,8
request_parallel_gpu_like,1,5.822003214041875,O_researcher_0,S_task,R_0_0,replicate,replicate,851.9592564656251,833.7735167026564,0,0,True,16x16,268435456,4000,8
request_parallel_gpu_like,1,5.822003214041875,O_researcher_0,S_market_context,R_0_0,replicate,replicate,851.9592564656251,833.7735167026564,0,0,True,16x16,268435456,4000,8
request_parallel_gpu_like,1,5.822003214041875,O_researcher_0,S_tool_schema,R_0_0,replicate,replicate,0.0,280.0,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,1,5.822003214041875,O_researcher_0,S_market_signal_0,R_0_0,inline,inline,171.32500000000002,267.11125000000004,0,0,True,16x16,268435456,4000,8
request_parallel_gpu_like,1,5.822003214041875,O_researcher_1,S_task,R_0_15,replicate,replicate,833.7735167026564,821.9527858567267,0,0,True,16x16,268435456,4000,8
request_parallel_gpu_like,1,5.822003214041875,O_researcher_1,S_market_context,R_0_15,replicate,replicate,833.7735167026564,821.9527858567267,0,0,True,16x16,268435456,4000,8
request_parallel_gpu_like,1,5.822003214041875,O_researcher_1,S_tool_schema,R_0_15,replicate,replicate,280.0,462.0,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,1,5.822003214041875,O_researcher_1,S_market_signal_1,R_0_15,inline,inline,157.465,245.50225,0,0,True,16x16,268435456,4000,8
request_parallel_gpu_like,1,5.822003214041875,O_researcher_2,S_task,R_15_0,replicate,replicate,821.9527858567267,814.2693108068723,0,0,True,16x16,268435456,4000,8
request_parallel_gpu_like,1,5.822003214041875,O_researcher_2,S_market_context,R_15_0,replicate,replicate,821.9527858567267,814.2693108068723,0,0,True,16x16,268435456,4000,8
request_parallel_gpu_like,1,5.822003214041875,O_researcher_2,S_tool_schema,R_15_0,replicate,replicate,462.0,580.3,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,1,5.822003214041875,O_researcher_2,S_market_signal_2,R_15_0,inline,inline,168.63,262.9095,0,0,True,16x16,268435456,4000,8
request_parallel_gpu_like,1,5.822003214041875,O_researcher_3,S_task,R_15_15,replicate,replicate,814.2693108068723,809.2750520244671,0,0,True,16x16,268435456,4000,8
request_parallel_gpu_like,1,5.822003214041875,O_researcher_3,S_market_context,R_15_15,replicate,replicate,814.2693108068723,809.2750520244671,0,0,True,16x16,268435456,4000,8
request_parallel_gpu_like,1,5.822003214041875,O_researcher_3,S_tool_schema,R_15_15,replicate,replicate,580.3,657.1949999999999,3200,3200,False,16x16,268435456,4000,8
request_parallel_gpu_like,1,5.822003214041875,O_researcher_3,S_market_signal_3,R_15_15,inline,inline,164.01,255.7065,0,0,True,16x16,268435456,4000,8
