wave_id,baseline,scheduler,seed_state_id,operator_ids,region_ids,start_time,end_time,batch_size,materialization_bytes,movement_byte_hop,max_link_load_delta,benefit,wait_penalty,mesh,region_memory_capacity,shared_state_size,branch_width
0,WaferStateFlow,WaferStateFlow,S_task,"[""O_analyst_0"", ""O_analyst_1"", ""O_analyst_2"", ""O_analyst_3"", ""O_analyst_4"", ""O_analyst_5"", ""O_analyst_6"", ""O_analyst_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",0.0,2.22202066288,8,32268,182564864,3215360,146368.0,0.0,32x32,67108864,1000,8
1,WaferStateFlow,WaferStateFlow,S_task,"[""O_researcher_0"", ""O_researcher_1"", ""O_researcher_2"", ""O_researcher_3"", ""O_researcher_4"", ""O_researcher_5"", ""O_researcher_6"", ""O_researcher_7""]","[""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14""]",2.22202066288,4.44402066288,8,32268,0,0,144746.22383469695,17.77616530304,32x32,67108864,1000,8
2,WaferStateFlow,WaferStateFlow,S_task,"[""O_trader_0"", ""O_trader_1"", ""O_trader_2"", ""O_trader_3"", ""O_trader_4"", ""O_trader_5"", ""O_trader_6"", ""O_trader_7""]","[""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14""]",4.44402066288,6.34402066288,8,28132,0,0,144728.44783469697,35.55216530304,32x32,67108864,1000,8
3,WaferStateFlow,WaferStateFlow,S_task,"[""O_risk_0"", ""O_risk_1"", ""O_risk_2"", ""O_risk_3"", ""O_risk_4"", ""O_risk_5"", ""O_risk_6"", ""O_risk_7""]","[""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14"", ""R_16_14""]",6.34402066288,8.11802066288,8,26904,0,0,144713.24783469696,50.75216530304,32x32,67108864,1000,8
4,WaferStateFlow,WaferStateFlow,,"[""O_manager""]","[""R_0_0""]",8.11802066288,17.18603312528,1,18036,77598720,2586624,0.0,4.0,32x32,67108864,1000,8
0,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_analyst_0"", ""O_researcher_0""]","[""R_0_0"", ""R_0_0""]",0.0,5.740006401139063,2,14580,14580,0,2.0,0.0,32x32,67108864,4000,1
1,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_trader_0""]","[""R_0_0""]",5.740006401139063,9.8440128012725,1,1708,1708,0,1.0,0.0,32x32,67108864,4000,1
2,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_risk_0""]","[""R_0_0""]",9.8440128012725,15.188019201599687,1,4188,4188,0,1.0,0.0,32x32,67108864,4000,1
3,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_manager""]","[""R_0_0""]",15.188019201599687,20.952025601665312,1,840,840,0,1.0,0.0,32x32,67108864,4000,1
0,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_analyst_0""]","[""R_0_0""]",0.0,5.7400064008890626,1,11380,11380,0,1.0,0.0,32x32,67108864,4000,1
1,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_researcher_0""]","[""R_0_0""]",5.7400064008890626,11.480012801139063,1,3200,3200,0,1.0,0.0,32x32,67108864,4000,1
2,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_trader_0""]","[""R_0_0""]",11.480012801139063,15.5840192012725,1,1708,1708,0,1.0,0.0,32x32,67108864,4000,1
3,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_risk_0""]","[""R_0_0""]",15.5840192012725,20.92802560159969,1,4188,4188,0,1.0,0.0,32x32,67108864,4000,1
4,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_manager""]","[""R_0_0""]",20.92802560159969,26.692032001665314,1,840,840,0,1.0,0.0,32x32,67108864,4000,1
0,wafer_request_centric,wafer_request_centric,,"[""O_analyst_0"", ""O_researcher_0""]","[""R_0_0"", ""R_0_0""]",0.0,5.74,2,14580,0,0,2.0,0.0,32x32,67108864,4000,1
1,wafer_request_centric,wafer_request_centric,,"[""O_trader_0""]","[""R_0_0""]",5.74,9.844000000000001,1,1708,0,0,1.0,0.0,32x32,67108864,4000,1
2,wafer_request_centric,wafer_request_centric,,"[""O_risk_0""]","[""R_0_0""]",9.844000000000001,15.188000000000002,1,4188,0,0,1.0,0.0,32x32,67108864,4000,1
3,wafer_request_centric,wafer_request_centric,,"[""O_manager""]","[""R_0_0""]",15.188000000000002,20.952,1,840,0,0,1.0,0.0,32x32,67108864,4000,1
0,WaferStateFlow,WaferStateFlow,S_task,"[""O_analyst_0"", ""O_researcher_0""]","[""R_0_0"", ""R_0_0""]",0.0,5.74,2,16360,0,0,13121.0,0.0,32x32,67108864,4000,1
1,WaferStateFlow,WaferStateFlow,,"[""O_trader_0""]","[""R_0_0""]",5.74,9.844000000000001,1,1708,0,0,0.0,0.0,32x32,67108864,4000,1
2,WaferStateFlow,WaferStateFlow,,"[""O_risk_0""]","[""R_0_0""]",9.844000000000001,15.188000000000002,1,4188,0,0,0.0,0.0,32x32,67108864,4000,1
3,WaferStateFlow,WaferStateFlow,,"[""O_manager""]","[""R_0_0""]",15.188000000000002,20.952,1,1828,0,0,0.0,4.0,32x32,67108864,4000,1
0,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_analyst_0"", ""O_analyst_1"", ""O_researcher_0"", ""O_researcher_1""]","[""R_0_0"", ""R_0_31"", ""R_0_0"", ""R_0_31""]",0.0,5.740006402266875,4,29016,29016,0,4.0,0.0,32x32,67108864,4000,2
1,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_trader_0"", ""O_trader_1""]","[""R_0_0"", ""R_0_31""]",5.740006402266875,9.938012802548437,2,3604,3604,0,2.0,0.0,32x32,67108864,4000,2
2,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_risk_0"", ""O_risk_1""]","[""R_0_0"", ""R_0_31""]",9.938012802548437,15.286019203203438,2,8384,8384,0,2.0,0.0,32x32,67108864,4000,2
3,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_manager""]","[""R_0_0""]",15.286019203203438,22.178025603445313,1,3096,3096,0,1.0,0.0,32x32,67108864,4000,2
0,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_analyst_0"", ""O_analyst_1""]","[""R_0_0"", ""R_0_31""]",0.0,5.740006401016875,2,13016,13016,0,2.0,0.0,32x32,67108864,4000,2
1,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_researcher_0"", ""O_researcher_1""]","[""R_0_0"", ""R_0_31""]",5.740006401016875,11.480012801266875,2,3200,3200,0,2.0,0.0,32x32,67108864,4000,2
2,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_trader_0"", ""O_trader_1""]","[""R_0_0"", ""R_0_31""]",11.480012801266875,15.678019201548437,2,3604,3604,0,2.0,0.0,32x32,67108864,4000,2
3,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_risk_0"", ""O_risk_1""]","[""R_0_0"", ""R_0_31""]",15.678019201548437,21.026025601953435,2,5184,5184,0,2.0,0.0,32x32,67108864,4000,2
4,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_manager""]","[""R_0_0""]",21.026025601953435,27.9180320021175,1,2100,2100,0,1.0,0.0,32x32,67108864,4000,2
0,wafer_request_centric,wafer_request_centric,,"[""O_analyst_0"", ""O_analyst_1"", ""O_researcher_0"", ""O_researcher_1""]","[""R_0_0"", ""R_0_31"", ""R_0_0"", ""R_0_31""]",0.0,5.74002041904,4,29016,179443712,5826560,4.0,0.0,32x32,67108864,4000,2
1,wafer_request_centric,wafer_request_centric,,"[""O_trader_0"", ""O_trader_1""]","[""R_0_0"", ""R_0_31""]",5.74002041904,9.938031906159999,2,3604,65115136,2123776,2.0,0.0,32x32,67108864,4000,2
2,wafer_request_centric,wafer_request_centric,,"[""O_risk_0"", ""O_risk_1""]","[""R_0_0"", ""R_0_31""]",9.938031906159999,15.286044873279998,2,8384,84059136,2712576,2.0,0.0,32x32,67108864,4000,2
3,wafer_request_centric,wafer_request_centric,,"[""O_manager""]","[""R_0_0""]",15.286044873279998,22.178054748479997,1,3096,44482560,2965504,1.0,0.0,32x32,67108864,4000,2
0,WaferStateFlow,WaferStateFlow,S_task,"[""O_analyst_0"", ""O_analyst_1"", ""O_researcher_0"", ""O_researcher_1""]","[""R_0_0"", ""R_0_31"", ""R_0_0"", ""R_0_31""]",0.0,5.74001248304,4,19632,77862912,2549760,44002.0,0.0,32x32,67108864,4000,2
1,WaferStateFlow,WaferStateFlow,S_task,"[""O_trader_0"", ""O_trader_1""]","[""R_0_0"", ""R_0_31""]",5.74001248304,9.93802000216,2,3604,14324736,485376,42389.51997503392,11.48002496608,32x32,67108864,4000,2
2,WaferStateFlow,WaferStateFlow,S_task,"[""O_risk_0"", ""O_risk_1""]","[""R_0_0"", ""R_0_31""]",9.93802000216,15.286027017279999,2,5184,7873536,254976,42381.12395999568,19.87604000432,32x32,67108864,4000,2
3,WaferStateFlow,WaferStateFlow,,"[""O_manager""]","[""R_0_0""]",15.286027017279999,22.178034012479998,1,4084,7618560,507904,0.0,4.0,32x32,67108864,4000,2
0,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_analyst_0"", ""O_analyst_1"", ""O_analyst_2"", ""O_analyst_3"", ""O_analyst_4"", ""O_analyst_5"", ""O_analyst_6"", ""O_analyst_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",0.0,5.822006407020938,8,89868,89868,0,8.0,0.0,32x32,67108864,4000,8
1,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_researcher_0"", ""O_researcher_1"", ""O_researcher_2"", ""O_researcher_3"", ""O_researcher_4"", ""O_researcher_5"", ""O_researcher_6"", ""O_researcher_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",5.822006407020938,11.64401280902094,8,25600,25600,0,8.0,0.0,32x32,67108864,4000,8
2,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_trader_0"", ""O_trader_1"", ""O_trader_2"", ""O_trader_3"", ""O_trader_4"", ""O_trader_5"", ""O_trader_6"", ""O_trader_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",11.64401280902094,15.944019210218752,8,15332,15332,0,8.0,0.0,32x32,67108864,4000,8
3,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_risk_0"", ""O_risk_1"", ""O_risk_2"", ""O_risk_3"", ""O_risk_4"", ""O_risk_5"", ""O_risk_6"", ""O_risk_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",15.944019210218752,21.318025612820627,8,33304,33304,0,8.0,0.0,32x32,67108864,4000,8
4,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_manager""]","[""R_0_0""]",21.318025612820627,33.986032013965,1,14648,14648,0,1.0,0.0,32x32,67108864,4000,8
0,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_analyst_0"", ""O_analyst_1"", ""O_analyst_2"", ""O_analyst_3"", ""O_analyst_4"", ""O_analyst_5"", ""O_analyst_6"", ""O_analyst_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",0.0,5.822006401770937,8,22668,22668,0,8.0,0.0,32x32,67108864,4000,8
1,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_researcher_0"", ""O_researcher_1"", ""O_researcher_2"", ""O_researcher_3"", ""O_researcher_4"", ""O_researcher_5"", ""O_researcher_6"", ""O_researcher_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",5.822006401770937,11.644012802020939,8,3200,3200,0,8.0,0.0,32x32,67108864,4000,8
2,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_trader_0"", ""O_trader_1"", ""O_trader_2"", ""O_trader_3"", ""O_trader_4"", ""O_trader_5"", ""O_trader_6"", ""O_trader_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",11.644012802020939,15.944019203218751,8,15332,15332,0,8.0,0.0,32x32,67108864,4000,8
3,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_risk_0"", ""O_risk_1"", ""O_risk_2"", ""O_risk_3"", ""O_risk_4"", ""O_risk_5"", ""O_risk_6"", ""O_risk_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",15.944019203218751,21.318025604070627,8,10904,10904,0,8.0,0.0,32x32,67108864,4000,8
4,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_manager""]","[""R_0_0""]",21.318025604070627,33.986032004690315,1,7932,7932,0,1.0,0.0,32x32,67108864,4000,8
0,wafer_request_centric,wafer_request_centric,,"[""O_analyst_0"", ""O_analyst_1"", ""O_analyst_2"", ""O_analyst_3"", ""O_analyst_4"", ""O_analyst_5"", ""O_analyst_6"", ""O_analyst_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",0.0,5.8220458628800005,8,89868,505124864,8744960,8.0,0.0,32x32,67108864,4000,8
1,wafer_request_centric,wafer_request_centric,,"[""O_researcher_0"", ""O_researcher_1"", ""O_researcher_2"", ""O_researcher_3"", ""O_researcher_4"", ""O_researcher_5"", ""O_researcher_6"", ""O_researcher_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",5.8220458628800005,11.644091725760001,8,25600,505124864,8744960,8.0,0.0,32x32,67108864,4000,8
2,wafer_request_centric,wafer_request_centric,,"[""O_trader_0"", ""O_trader_1"", ""O_trader_2"", ""O_trader_3"", ""O_trader_4"", ""O_trader_5"", ""O_trader_6"", ""O_trader_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",11.644091725760001,15.94412719176,8,15332,372044800,6424576,8.0,0.0,32x32,67108864,4000,8
3,wafer_request_centric,wafer_request_centric,,"[""O_risk_0"", ""O_risk_1"", ""O_risk_2"", ""O_risk_3"", ""O_risk_4"", ""O_risk_5"", ""O_risk_6"", ""O_risk_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",15.94412719176,21.31817058216,8,33304,473477120,8124416,8.0,0.0,32x32,67108864,4000,8
4,wafer_request_centric,wafer_request_centric,,"[""O_manager""]","[""R_0_0""]",21.31817058216,33.98618736456,1,14648,132894720,4429824,1.0,0.0,32x32,67108864,4000,8
0,WaferStateFlow,WaferStateFlow,S_task,"[""O_analyst_0"", ""O_analyst_1"", ""O_analyst_2"", ""O_analyst_3"", ""O_analyst_4"", ""O_analyst_5"", ""O_analyst_6"", ""O_analyst_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",0.0,5.82201226288,8,22668,75044864,1372160,585448.0,0.0,32x32,67108864,4000,8
1,WaferStateFlow,WaferStateFlow,S_task,"[""O_researcher_0"", ""O_researcher_1"", ""O_researcher_2"", ""O_researcher_3"", ""O_researcher_4"", ""O_researcher_5"", ""O_researcher_6"", ""O_researcher_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",5.82201226288,11.64402452576,8,16268,75044864,1372160,578997.4239018969,46.57609810304,32x32,67108864,4000,8
2,WaferStateFlow,WaferStateFlow,S_task,"[""O_trader_0"", ""O_trader_1"", ""O_trader_2"", ""O_trader_3"", ""O_trader_4"", ""O_trader_5"", ""O_trader_6"", ""O_trader_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",11.64402452576,15.94403759176,8,15332,85324800,1509376,578950.847803794,93.15219620608,32x32,67108864,4000,8
3,WaferStateFlow,WaferStateFlow,S_task,"[""O_risk_0"", ""O_risk_1"", ""O_risk_2"", ""O_risk_3"", ""O_risk_4"", ""O_risk_5"", ""O_risk_6"", ""O_risk_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",15.94403759176,21.31804738216,8,10904,43397120,751616,578916.4476992659,127.55230073408,32x32,67108864,4000,8
4,WaferStateFlow,WaferStateFlow,,"[""O_manager""]","[""R_0_0""]",21.31804738216,33.98605840456,1,15636,59166720,1972224,0.0,4.0,32x32,67108864,4000,8
0,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_analyst_0"", ""O_researcher_0""]","[""R_0_0"", ""R_0_0""]",0.0,15.340006403139064,2,40180,40180,0,2.0,0.0,32x32,67108864,12000,1
1,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_trader_0""]","[""R_0_0""]",15.340006403139064,25.844012803272506,1,1708,1708,0,1.0,0.0,32x32,67108864,12000,1
2,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_risk_0""]","[""R_0_0""]",25.844012803272506,40.7880192040997,1,10588,10588,0,1.0,0.0,32x32,67108864,12000,1
3,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_manager""]","[""R_0_0""]",40.7880192040997,56.152025604165324,1,840,840,0,1.0,0.0,32x32,67108864,12000,1
0,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_analyst_0""]","[""R_0_0""]",0.0,15.340006402389065,1,30580,30580,0,1.0,0.0,32x32,67108864,12000,1
1,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_researcher_0""]","[""R_0_0""]",15.340006402389065,30.680012803139064,1,9600,9600,0,1.0,0.0,32x32,67108864,12000,1
2,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_trader_0""]","[""R_0_0""]",30.680012803139064,41.184019203272506,1,1708,1708,0,1.0,0.0,32x32,67108864,12000,1
3,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_risk_0""]","[""R_0_0""]",41.184019203272506,56.12802560409969,1,10588,10588,0,1.0,0.0,32x32,67108864,12000,1
4,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_manager""]","[""R_0_0""]",56.12802560409969,71.49203200416531,1,840,840,0,1.0,0.0,32x32,67108864,12000,1
0,wafer_request_centric,wafer_request_centric,,"[""O_analyst_0"", ""O_researcher_0""]","[""R_0_0"", ""R_0_0""]",0.0,15.340000000000002,2,40180,0,0,2.0,0.0,32x32,67108864,12000,1
1,wafer_request_centric,wafer_request_centric,,"[""O_trader_0""]","[""R_0_0""]",15.340000000000002,25.844,1,1708,0,0,1.0,0.0,32x32,67108864,12000,1
2,wafer_request_centric,wafer_request_centric,,"[""O_risk_0""]","[""R_0_0""]",25.844,40.788000000000004,1,10588,0,0,1.0,0.0,32x32,67108864,12000,1
3,wafer_request_centric,wafer_request_centric,,"[""O_manager""]","[""R_0_0""]",40.788000000000004,56.152,1,840,0,0,1.0,0.0,32x32,67108864,12000,1
0,WaferStateFlow,WaferStateFlow,S_task,"[""O_analyst_0"", ""O_researcher_0""]","[""R_0_0"", ""R_0_0""]",0.0,15.340000000000002,2,41960,0,0,39361.0,0.0,32x32,67108864,12000,1
1,WaferStateFlow,WaferStateFlow,,"[""O_trader_0""]","[""R_0_0""]",15.340000000000002,25.844,1,1708,0,0,0.0,0.0,32x32,67108864,12000,1
2,WaferStateFlow,WaferStateFlow,,"[""O_risk_0""]","[""R_0_0""]",25.844,40.788000000000004,1,10588,0,0,0.0,0.0,32x32,67108864,12000,1
3,WaferStateFlow,WaferStateFlow,,"[""O_manager""]","[""R_0_0""]",40.788000000000004,56.152,1,1828,0,0,0.0,4.0,32x32,67108864,12000,1
0,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_analyst_0"", ""O_analyst_1"", ""O_researcher_0"", ""O_researcher_1""]","[""R_0_0"", ""R_0_31"", ""R_0_0"", ""R_0_31""]",0.0,15.340006406266877,4,80216,80216,0,4.0,0.0,32x32,67108864,12000,2
1,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_trader_0"", ""O_trader_1""]","[""R_0_0"", ""R_0_31""]",15.340006406266877,25.93801280654844,2,3604,3604,0,2.0,0.0,32x32,67108864,12000,2
2,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_risk_0"", ""O_risk_1""]","[""R_0_0"", ""R_0_31""]",25.93801280654844,40.886019208203436,2,21184,21184,0,2.0,0.0,32x32,67108864,12000,2
3,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_manager""]","[""R_0_0""]",40.886019208203436,57.37802560844531,1,3096,3096,0,1.0,0.0,32x32,67108864,12000,2
0,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_analyst_0"", ""O_analyst_1""]","[""R_0_0"", ""R_0_31""]",0.0,15.340006402516877,2,32216,32216,0,2.0,0.0,32x32,67108864,12000,2
1,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_researcher_0"", ""O_researcher_1""]","[""R_0_0"", ""R_0_31""]",15.340006402516877,30.680012803266877,2,9600,9600,0,2.0,0.0,32x32,67108864,12000,2
2,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_trader_0"", ""O_trader_1""]","[""R_0_0"", ""R_0_31""]",30.680012803266877,41.27801920354844,2,3604,3604,0,2.0,0.0,32x32,67108864,12000,2
3,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_risk_0"", ""O_risk_1""]","[""R_0_0"", ""R_0_31""]",41.27801920354844,56.22602560445344,2,11584,11584,0,2.0,0.0,32x32,67108864,12000,2
4,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_manager""]","[""R_0_0""]",56.22602560445344,72.7180320046175,1,2100,2100,0,1.0,0.0,32x32,67108864,12000,2
0,wafer_request_centric,wafer_request_centric,,"[""O_analyst_0"", ""O_analyst_1"", ""O_researcher_0"", ""O_researcher_1""]","[""R_0_0"", ""R_0_31"", ""R_0_0"", ""R_0_31""]",0.0,15.340044227040002,4,80216,484186112,15656960,4.0,0.0,32x32,67108864,12000,2
1,wafer_request_centric,wafer_request_centric,,"[""O_trader_0"", ""O_trader_1""]","[""R_0_0"", ""R_0_31""]",15.340044227040002,25.938063650160004,2,3604,166695936,5400576,2.0,0.0,32x32,67108864,12000,2
2,wafer_request_centric,wafer_request_centric,,"[""O_risk_0"", ""O_risk_1""]","[""R_0_0"", ""R_0_31""]",25.938063650160004,40.88608852128,2,21184,236430336,7627776,2.0,0.0,32x32,67108864,12000,2
3,wafer_request_centric,wafer_request_centric,,"[""O_manager""]","[""R_0_0""]",40.88608852128,57.378104156480006,1,3096,118210560,7880704,1.0,0.0,32x32,67108864,12000,2
0,WaferStateFlow,WaferStateFlow,S_task,"[""O_analyst_0"", ""O_analyst_1"", ""O_researcher_0"", ""O_researcher_1""]","[""R_0_0"", ""R_0_31"", ""R_0_0"", ""R_0_31""]",0.0,15.340044227040002,4,45232,484186112,15656960,132002.0,0.0,32x32,67108864,12000,2
1,WaferStateFlow,WaferStateFlow,S_task,"[""O_trader_0"", ""O_trader_1""]","[""R_0_15"", ""R_0_15""]",15.340044227040002,25.938044227040002,2,3604,0,0,127170.31991154591,30.680088454080003,32x32,67108864,12000,2
2,WaferStateFlow,WaferStateFlow,S_task,"[""O_risk_0"", ""O_risk_1""]","[""R_0_15"", ""R_0_15""]",25.938044227040002,40.88604422704,2,11584,0,0,127149.12391154592,51.876088454080005,32x32,67108864,12000,2
3,WaferStateFlow,WaferStateFlow,,"[""O_manager""]","[""R_0_0""]",40.88604422704,57.37805986224001,1,4084,118210560,7880704,0.0,4.0,32x32,67108864,12000,2
0,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_analyst_0"", ""O_analyst_1"", ""O_analyst_2"", ""O_analyst_3"", ""O_analyst_4"", ""O_analyst_5"", ""O_analyst_6"", ""O_analyst_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",0.0,15.422006419020938,8,243468,243468,0,8.0,0.0,32x32,67108864,12000,8
1,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_researcher_0"", ""O_researcher_1"", ""O_researcher_2"", ""O_researcher_3"", ""O_researcher_4"", ""O_researcher_5"", ""O_researcher_6"", ""O_researcher_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",15.422006419020938,30.84401282502094,8,76800,76800,0,8.0,0.0,32x32,67108864,12000,8
2,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_trader_0"", ""O_trader_1"", ""O_trader_2"", ""O_trader_3"", ""O_trader_4"", ""O_trader_5"", ""O_trader_6"", ""O_trader_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",30.84401282502094,41.54401922621875,8,15332,15332,0,8.0,0.0,32x32,67108864,12000,8
3,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_risk_0"", ""O_risk_1"", ""O_risk_2"", ""O_risk_3"", ""O_risk_4"", ""O_risk_5"", ""O_risk_6"", ""O_risk_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",41.54401922621875,56.518025632820624,8,84504,84504,0,8.0,0.0,32x32,67108864,12000,8
4,request_parallel_gpu_like,request_parallel_gpu_like,,"[""O_manager""]","[""R_0_0""]",56.518025632820624,78.786032033965,1,14648,14648,0,1.0,0.0,32x32,67108864,12000,8
0,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_analyst_0"", ""O_analyst_1"", ""O_analyst_2"", ""O_analyst_3"", ""O_analyst_4"", ""O_analyst_5"", ""O_analyst_6"", ""O_analyst_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",0.0,15.422006403270938,8,41868,41868,0,8.0,0.0,32x32,67108864,12000,8
1,helium_like_operator_schedule,helium_like_operator_schedule,,"[""O_researcher_0"", ""O_researcher_1"", ""O_researcher_2"", ""O_researcher_3"", ""O_researcher_4"", ""O_researcher_5"", ""O_researcher_6"", ""O_researcher_7""]","[""R_0_0"", ""R_0_31"", ""R_31_0"", ""R_31_31"", ""R_16_16"", ""R_0_16"", ""R_16_0"", ""R_31_16""]",15.422006403270938,30.844012804020938,8,9600,9600,0,8.0,0.0,32x32,67108864,12000,8
