policy,prediction_mode,estimator_mode,concurrency,memory_budget,total_cycles,p95_llm_step_latency,p99_llm_step_latency,throughput_llm_steps_per_cycle,effective_prefill_tokens,cache_byte_miss,state_misses,LRU_regret_states_preserved,LRU_regret_tokens_preserved,asg_builder_enabled,oracle_future,baseline_class,retention_policy,mapping_policy,prefetch_policy,prompt_reconstruction_quality,observation_compression_class,data_quality,paper_usable,num_high_quality_traces,num_smoke_traces,num_traces,selected_trace_count,delayed_reuse_ratio,effective_prefill_reduction,cache_hit_ratio,model_compute_cycles,model_comm_cycles,remote_read_bytes,demand_migration_bytes,prefetch_migration_bytes,prefetch_hidden_cycles,prefetch_exposed_cycles,unused_prefetch_events,local_state_hits,remote_state_hits,retained_state_type_distribution,oracle_gap,llm_step_latency_quantiles_available
asg-retention-v2-online,heuristic,heuristic,1,0.1,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,289,121,"{""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-retention-v2-oracle,oracle,oracle,1,0.1,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,257,153,"{""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-placement-v2-online,heuristic,heuristic,1,0.1,666117462,,,1.3511130563936484e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,25928461,819911,960495616,18874368,0,0,0,0,305,105,"{""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-prefetch-v2-online,heuristic,heuristic,1,0.1,666070258,,,1.3512088089662156e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,25625569,1221526,758644736,0,286261248,1119027,0,10,328,82,"{""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
lru-system,none,none,2,0.1,665974000,,,1.351404108869115e-07,36919,0,0,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,256,154,"{""agent_role"": 2, ""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 1, ""task_prefix"": 2, ""tool_observation"": 1}",,False
kvflow-like,none,none,2,0.1,666277000,,,1.3507895364840748e-07,38966,1073217536,73,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.11797727375616818,0.8219512195121951,28779000,0,0,0,0,0,0,0,250,87,"{""agent_role"": 5, ""file_context"": 1, ""system_prefix"": 5, ""task_prefix"": 5}",,False
asg-retention-v2-online,heuristic,heuristic,2,0.1,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,288,122,"{""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-retention-v2-oracle,oracle,oracle,2,0.1,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,301,109,"{""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-placement-v2-online,heuristic,heuristic,2,0.1,665957561,,,1.3514374679500036e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,26060307,844686,929038336,31457280,0,0,0,0,305,105,"{""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-prefetch-v2-online,heuristic,heuristic,2,0.1,666117561,,,1.3511128555879642e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,25768925,1094400,735051776,0,170393600,661522,4097,7,333,77,"{""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
lru-system,none,none,4,0.1,665974000,,,1.351404108869115e-07,36919,0,0,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,286,124,"{""agent_role"": 2, ""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 1, ""task_prefix"": 2, ""tool_observation"": 1}",,False
kvflow-like,none,none,4,0.1,666391000,,,1.3505584559215235e-07,39399,1300234240,85,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.10817601521119113,0.7926829268292683,28986000,0,0,0,0,0,0,0,248,77,"{""agent_role"": 5, ""file_context"": 1, ""system_prefix"": 5, ""task_prefix"": 5}",,False
asg-retention-v2-online,heuristic,heuristic,4,0.1,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,297,113,"{""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-retention-v2-oracle,oracle,oracle,4,0.1,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,274,136,"{""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-placement-v2-online,heuristic,heuristic,4,0.1,666117660,,,1.35111265478234e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,26093803,820406,914358272,18874368,0,0,0,0,313,97,"{""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-prefetch-v2-online,heuristic,heuristic,4,0.1,666117660,,,1.35111265478234e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,26097710,906424,852492288,6291456,45613056,178181,0,1,324,86,"{""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
lru-system,none,none,8,0.1,665974000,,,1.351404108869115e-07,36919,0,0,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,265,145,"{""agent_role"": 2, ""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 1, ""task_prefix"": 2, ""tool_observation"": 1}",,False
kvflow-like,none,none,8,0.1,666414000,,,1.3505118439888718e-07,40230,1735917568,98,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.08936574765720495,0.7609756097560976,29424000,0,0,0,0,0,0,0,246,66,"{""agent_role"": 5, ""file_context"": 1, ""system_prefix"": 5, ""task_prefix"": 5}",,False
asg-retention-v2-online,heuristic,heuristic,8,0.1,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,281,129,"{""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-retention-v2-oracle,oracle,oracle,8,0.1,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,279,131,"{""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-placement-v2-online,heuristic,heuristic,8,0.1,666142237,,,1.3510628061255933e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,25540628,845082,1009254400,37748736,0,0,0,0,295,115,"{""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-prefetch-v2-online,heuristic,heuristic,8,0.1,666117660,,,1.35111265478234e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,25706078,906523,867172352,6291456,64487424,252011,0,1,321,89,"{""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
lru-system,none,none,16,0.1,665974000,,,1.351404108869115e-07,36919,0,0,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,261,149,"{""agent_role"": 2, ""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 1, ""task_prefix"": 2, ""tool_observation"": 1}",,False
kvflow-like,none,none,16,0.1,666414000,,,1.3505118439888718e-07,40458,1855455232,100,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.0842048078228983,0.7560975609756098,29766000,0,0,0,0,0,0,0,240,70,"{""agent_role"": 5, ""file_context"": 1, ""system_prefix"": 5, ""task_prefix"": 5}",,False
asg-retention-v2-online,heuristic,heuristic,16,0.1,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,268,142,"{""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-retention-v2-oracle,oracle,oracle,16,0.1,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,290,120,"{""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-placement-v2-online,heuristic,heuristic,16,0.1,666142237,,,1.3510628061255933e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,25177292,869659,1106771968,44040192,0,0,0,0,279,131,"{""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-prefetch-v2-online,heuristic,heuristic,16,0.1,666117660,,,1.35111265478234e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,25368931,820505,940572672,12582912,31457280,122984,0,0,310,100,"{""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
lru-system,none,none,1,0.25,665974000,,,1.351404108869115e-07,36919,0,0,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,284,126,"{""agent_role"": 2, ""assistant_delta"": 9, ""edit_diff"": 2, ""file_context"": 6, ""system_prefix"": 1, ""task_prefix"": 2, ""test_failure_summary"": 1, ""tool_observation"": 1}",,False
kvflow-like,none,none,1,0.25,666132000,,,1.3510835690223558e-07,38164,652738560,39,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.13613110598035216,0.9048780487804878,28414000,0,0,0,0,0,0,0,266,105,"{""agent_role"": 10, ""file_context"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""test_failure_summary"": 1}",,False
asg-retention-v2-online,heuristic,heuristic,1,0.25,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,292,118,"{""agent_role"": 10, ""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-retention-v2-oracle,oracle,oracle,1,0.25,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,293,117,"{""agent_role"": 1, ""assistant_delta"": 6, ""edit_diff"": 2, ""system_prefix"": 10, ""task_prefix"": 10, ""test_failure_summary"": 1, ""tool_observation"": 1}",,False
asg-placement-v2-online,heuristic,heuristic,1,0.25,666141940,,,1.3510634084981948e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,24766619,887003,980418560,31457280,0,0,0,0,294,116,"{""agent_role"": 10, ""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-prefetch-v2-online,heuristic,heuristic,1,0.25,666070357,,,1.3512086081320685e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,21653869,1410243,750780416,0,1256718336,3971910,937989,30,328,82,"{""agent_role"": 10, ""assistant_delta"": 2, ""edit_diff"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
lru-system,none,none,2,0.25,665974000,,,1.351404108869115e-07,36919,0,0,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,286,124,"{""agent_role"": 2, ""assistant_delta"": 9, ""edit_diff"": 4, ""file_context"": 4, ""system_prefix"": 2, ""task_prefix"": 2, ""tool_observation"": 2}",,False
kvflow-like,none,none,2,0.25,666090000,,,1.351168760978246e-07,37988,560463872,31,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.14011498936122047,0.9243902439024391,28381000,0,0,0,0,0,0,0,238,141,"{""agent_role"": 10, ""file_context"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""test_failure_summary"": 1}",,False
asg-retention-v2-online,heuristic,heuristic,2,0.25,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,271,139,"{""agent_role"": 9, ""assistant_delta"": 2, ""edit_diff"": 2, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-retention-v2-oracle,oracle,oracle,2,0.25,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,290,120,"{""agent_role"": 2, ""assistant_delta"": 6, ""edit_diff"": 2, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 2}",,False
asg-placement-v2-online,heuristic,heuristic,2,0.25,666099129,,,1.351150242984329e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,25506842,781395,980418560,44040192,0,0,0,0,290,120,"{""agent_role"": 9, ""assistant_delta"": 2, ""edit_diff"": 2, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-prefetch-v2-online,heuristic,heuristic,2,0.25,666109270,,,1.3511296727637495e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,23952933,4303466,1151860736,6291456,1382547456,3996479,1404935,30,312,98,"{""agent_role"": 9, ""assistant_delta"": 2, ""edit_diff"": 2, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
lru-system,none,none,4,0.25,665974000,,,1.351404108869115e-07,36919,0,0,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,288,122,"{""agent_role"": 2, ""assistant_delta"": 9, ""edit_diff"": 4, ""file_context"": 4, ""system_prefix"": 2, ""task_prefix"": 2, ""tool_observation"": 2}",,False
kvflow-like,none,none,4,0.25,666274000,,,1.350795618619367e-07,38429,791674880,42,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.13013264520802215,0.8975609756097561,28424000,0,0,0,0,0,0,0,235,133,"{""agent_role"": 10, ""file_context"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""test_failure_summary"": 1}",,False
asg-retention-v2-online,heuristic,heuristic,4,0.25,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,279,131,"{""agent_role"": 9, ""assistant_delta"": 2, ""edit_diff"": 2, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-retention-v2-oracle,oracle,oracle,4,0.25,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,270,140,"{""agent_role"": 2, ""assistant_delta"": 6, ""edit_diff"": 2, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 2}",,False
asg-placement-v2-online,heuristic,heuristic,4,0.25,666094934,,,1.3511587523948951e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,24842094,711761,1006632960,31457280,0,0,0,0,290,120,"{""agent_role"": 9, ""assistant_delta"": 2, ""edit_diff"": 2, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-prefetch-v2-online,heuristic,heuristic,4,0.25,666070456,,,1.3512084072979812e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,23990686,6061641,1200095232,6291456,1839202304,6225962,958474,44,307,103,"{""agent_role"": 9, ""assistant_delta"": 2, ""edit_diff"": 2, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
lru-system,none,none,8,0.25,665974000,,,1.351404108869115e-07,36919,0,0,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,292,118,"{""agent_role"": 2, ""assistant_delta"": 9, ""edit_diff"": 4, ""file_context"": 4, ""system_prefix"": 2, ""task_prefix"": 2, ""tool_observation"": 2}",,False
kvflow-like,none,none,8,0.25,666204000,,,1.350937550660158e-07,39131,1159725056,45,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.11424238308660417,0.8902439024390244,28931000,0,0,0,0,0,0,0,245,120,"{""agent_role"": 10, ""file_context"": 1, ""system_prefix"": 10, ""task_prefix"": 10, ""test_failure_summary"": 1}",,False
asg-retention-v2-online,heuristic,heuristic,8,0.25,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,271,139,"{""agent_role"": 9, ""assistant_delta"": 2, ""edit_diff"": 2, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-retention-v2-oracle,oracle,oracle,8,0.25,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,294,116,"{""agent_role"": 2, ""assistant_delta"": 6, ""edit_diff"": 2, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 2}",,False
asg-placement-v2-online,heuristic,heuristic,8,0.25,666109369,,,1.351129471953126e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,23821450,900380,1031274496,31457280,0,0,0,0,283,127,"{""agent_role"": 9, ""assistant_delta"": 2, ""edit_diff"": 2, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-prefetch-v2-online,heuristic,heuristic,8,0.25,666152477,,,1.3510420377825902e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,21770650,6545198,1352663040,0,1844445184,6008872,1196044,43,300,110,"{""agent_role"": 9, ""assistant_delta"": 2, ""edit_diff"": 2, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
lru-system,none,none,16,0.25,665974000,,,1.351404108869115e-07,36919,0,0,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,269,141,"{""agent_role"": 3, ""assistant_delta"": 6, ""edit_diff"": 3, ""system_prefix"": 4, ""task_prefix"": 5, ""tool_observation"": 2}",,False
kvflow-like,none,none,16,0.25,666368000,,,1.3506050710718403e-07,40228,1734868992,90,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.0894110190592603,0.7804878048780488,29674000,0,0,0,0,0,0,0,230,90,"{""agent_role"": 10, ""file_context"": 26, ""system_prefix"": 10, ""task_prefix"": 10}",,False
asg-retention-v2-online,heuristic,heuristic,16,0.25,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,264,146,"{""agent_role"": 7, ""assistant_delta"": 2, ""edit_diff"": 4, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-retention-v2-oracle,oracle,oracle,16,0.25,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,287,123,"{""agent_role"": 1, ""assistant_delta"": 4, ""edit_diff"": 2, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 3}",,False
asg-placement-v2-online,heuristic,heuristic,16,0.25,666156573,,,1.3510337306241666e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,24533982,1036145,1158676480,31457280,0,0,0,0,273,137,"{""agent_role"": 7, ""assistant_delta"": 2, ""edit_diff"": 4, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
asg-prefetch-v2-online,heuristic,heuristic,16,0.25,666856992,,,1.3496147011981845e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,21592091,6059912,1465909248,0,1830813696,6197379,954377,34,294,116,"{""agent_role"": 7, ""assistant_delta"": 2, ""edit_diff"": 4, ""system_prefix"": 10, ""task_prefix"": 10, ""tool_observation"": 1}",,False
lru-system,none,none,1,0.5,665974000,,,1.351404108869115e-07,36919,0,0,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,284,126,"{""agent_role"": 3, ""assistant_delta"": 18, ""edit_diff"": 5, ""file_context"": 7, ""system_prefix"": 3, ""task_prefix"": 3, ""test_failure_summary"": 2, ""tool_observation"": 2}",,False
kvflow-like,none,none,1,0.5,666132000,,,1.3510835690223558e-07,37786,454557696,26,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.14468740096880806,0.9365853658536586,28176000,0,0,0,0,0,0,0,277,107,"{""agent_role"": 10, ""file_context"": 8, ""system_prefix"": 10, ""task_prefix"": 10, ""test_failure_summary"": 5}",,False
asg-retention-v2-online,heuristic,heuristic,1,0.5,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,300,110,"{""agent_role"": 10, ""assistant_delta"": 2, ""edit_diff"": 13, ""system_prefix"": 10, ""task_prefix"": 10, ""test_failure_summary"": 1, ""tool_observation"": 1}",,False
asg-retention-v2-oracle,oracle,oracle,1,0.5,665974000,,,1.351404108869115e-07,36919,0,0,0,0,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,27445000,0,0,0,0,0,0,0,281,129,"{""agent_role"": 1, ""assistant_delta"": 14, ""edit_diff"": 3, ""system_prefix"": 10, ""task_prefix"": 10, ""test_failure_summary"": 2, ""tool_observation"": 2}",,False
asg-placement-v2-online,heuristic,heuristic,1,0.5,666166514,,,1.351013569559277e-07,36919,0,0,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,smoke_only,False,0,10,10,,0.0,0.16431255375978993,1.0,24534981,1737023,1085276160,18874368,0,0,0,0,318,92,"{""agent_role"": 10, ""assistant_delta"": 2, ""edit_diff"": 13, ""system_prefix"": 10, ""task_prefix"": 10, ""test_failure_summary"": 1, ""tool_observation"": 1}",,False
