policy,prediction_mode,estimator_mode,concurrency,memory_budget,total_cycles,p95_llm_step_latency,p99_llm_step_latency,throughput_llm_steps_per_cycle,effective_prefill_tokens,cache_byte_miss,state_misses,LRU_regret_states_preserved,LRU_regret_tokens_preserved,asg_builder_enabled,oracle_future,baseline_class,retention_policy,mapping_policy,prefetch_policy,prompt_reconstruction_quality,observation_compression_class,data_quality,paper_usable,num_high_quality_traces,num_smoke_traces,num_traces,selected_trace_count,delayed_reuse_ratio,effective_prefill_reduction,cache_hit_ratio,model_compute_cycles,model_comm_cycles,remote_read_bytes,demand_migration_bytes,prefetch_migration_bytes,prefetch_hidden_cycles,prefetch_exposed_cycles,unused_prefetch_events,local_state_hits,remote_state_hits,retained_state_type_distribution,oracle_gap,llm_step_latency_quantiles_available
lru-system,none,none,1,0.5,1042022000,,,4.0306250731750384e-07,2099677,331316461568,630,3,759,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.10044286440774541,0.7878787878787878,675470000,0,0,0,0,0,0,0,2120,220,"{""agent_role"": 2, ""assistant_delta"": 5, ""edit_diff"": 1, ""file_context"": 2, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1}",1.0,False
kvflow-like,none,none,1,0.5,1099672000,,,3.819320670163467e-07,2269627,420419207168,1579,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.027631791469429845,0.46835016835016835,761576000,0,0,0,0,0,0,0,1279,112,"{""agent_role"": 10, ""system_prefix"": 10, ""task_prefix"": 9}",5.105568305350888,False
asg-retention-v2-online,heuristic,heuristic,1,0.5,1031091000,,,4.0733553100550776e-07,2058282,309613559808,804,1,960,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.11817757676009366,0.7292929292929293,660264000,0,0,0,0,0,0,0,2063,103,"{""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-retention-v2-oracle,oracle,oracle,1,0.5,1031091000,,,4.0733553100550776e-07,2058282,309613559808,804,1,960,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.11817757676009366,0.7292929292929293,660264000,0,0,0,0,0,0,0,2044,122,"{""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-placement-v2-online,heuristic,heuristic,1,0.5,1031308189,,,4.0724974792186003e-07,2058282,309613559808,804,1,960,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.11817757676009366,0.7292929292929293,652694442,51300,2013790208,0,0,0,0,0,2063,103,"{""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,1,0.5,1031308189,,,4.0724974792186003e-07,2058282,309613559808,804,1,960,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.11817757676009366,0.7292929292929293,635994010,0,1172307968,0,5646581760,16234521,5823586,30,2116,50,"{""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
lru-system,none,none,2,0.5,1042022000,,,4.0306250731750384e-07,2099677,331316461568,630,4,738,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.10044286440774541,0.7878787878787878,675470000,0,0,0,0,0,0,0,2034,306,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 3, ""summary_state"": 4, ""system_prefix"": 2, ""task_prefix"": 2}",1.0,False
kvflow-like,none,none,2,0.5,1099233000,,,3.820845989885675e-07,2272557,421955371008,1600,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.02637650200953423,0.4612794612794613,759789000,0,0,0,0,0,0,0,1260,110,"{""agent_role"": 10, ""system_prefix"": 10, ""task_prefix"": 9}",5.176349800700567,False
asg-retention-v2-online,heuristic,heuristic,2,0.5,1031091000,,,4.0733553100550776e-07,2058282,309613559808,804,1,960,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.11817757676009366,0.7292929292929293,660264000,0,0,0,0,0,0,0,2063,103,"{""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-retention-v2-oracle,oracle,oracle,2,0.5,1031091000,,,4.0733553100550776e-07,2058282,309613559808,804,1,960,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.11817757676009366,0.7292929292929293,660264000,0,0,0,0,0,0,0,2097,69,"{""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-placement-v2-online,heuristic,heuristic,2,0.5,1031510619,,,4.071698267218711e-07,2058282,309613559808,804,1,960,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.11817757676009366,0.7292929292929293,655994875,51300,1205338112,12582912,0,0,0,0,2077,89,"{""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,2,0.5,1029489534,,,4.079691790242134e-07,2058282,309613559808,804,1,960,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.11817757676009366,0.7292929292929293,592762778,4015845,6631194624,6291456,14053015552,47942535,6953052,62,2080,86,"{""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
lru-system,none,none,4,0.5,1042022000,,,4.0306250731750384e-07,2099677,331316461568,630,4,738,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.10044286440774541,0.7878787878787878,675470000,0,0,0,0,0,0,0,2163,177,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 3, ""summary_state"": 4, ""system_prefix"": 2, ""task_prefix"": 2}",1.0,False
kvflow-like,none,none,4,0.5,1099833000,,,3.818761575621026e-07,2273177,422280429568,1604,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.02611087761870301,0.4599326599326599,761749000,0,0,0,0,0,0,0,1266,100,"{""agent_role"": 10, ""system_prefix"": 10, ""task_prefix"": 9}",5.191327455006643,False
asg-retention-v2-online,heuristic,heuristic,4,0.5,1031091000,,,4.0733553100550776e-07,2058282,309613559808,804,1,960,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.11817757676009366,0.7292929292929293,660264000,0,0,0,0,0,0,0,2032,134,"{""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-retention-v2-oracle,oracle,oracle,4,0.5,1031091000,,,4.0733553100550776e-07,2058282,309613559808,804,1,960,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.11817757676009366,0.7292929292929293,660264000,0,0,0,0,0,0,0,2083,83,"{""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-placement-v2-online,heuristic,heuristic,4,0.5,1050734349,,,3.9972044351621364e-07,2058282,309613559808,804,1,960,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.11817757676009366,0.7292929292929293,672965529,51300,1889533952,25165824,0,0,0,0,2040,126,"{""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,4,0.5,1050325093,,,3.998761933796815e-07,2058282,309613559808,804,1,960,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.11817757676009366,0.7292929292929293,616411777,5262919,10980163584,25165824,14903410688,50126117,8091042,93,2020,146,"{""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
lru-system,none,none,8,0.5,1042022000,,,4.0306250731750384e-07,2099677,331316461568,630,4,738,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.10044286440774541,0.7878787878787878,675470000,0,0,0,0,0,0,0,2108,232,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 4, ""system_prefix"": 3, ""task_prefix"": 2}",1.0,False
kvflow-like,none,none,8,0.5,1099788000,,,3.8189178277995397e-07,2286881,429465272320,1662,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.02023972172846078,0.4404040404040404,758241000,0,0,0,0,0,0,0,1205,103,"{""agent_role"": 10, ""system_prefix"": 10, ""task_prefix"": 9}",5.522381930184805,False
asg-retention-v2-online,heuristic,heuristic,8,0.5,1031091000,,,4.0733553100550776e-07,2058282,309613559808,804,1,960,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.11817757676009366,0.7292929292929293,660264000,0,0,0,0,0,0,0,1997,169,"{""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-retention-v2-oracle,oracle,oracle,8,0.5,1031091000,,,4.0733553100550776e-07,2058282,309613559808,804,1,960,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.11817757676009366,0.7292929292929293,660264000,0,0,0,0,0,0,0,1993,173,"{""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-placement-v2-online,heuristic,heuristic,8,0.5,1031563968,,,4.071487692753534e-07,2058282,309613559808,804,1,960,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.11817757676009366,0.7292929292929293,652261061,51300,2223505408,37748736,0,0,0,0,2007,159,"{""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,8,0.5,1035871000,,,4.0545589170852353e-07,2058282,309613559808,804,1,960,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.11817757676009366,0.7292929292929293,593240328,4902919,12547260416,25165824,14866710528,49992189,8082208,89,1994,172,"{""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
lru-system,none,none,16,0.5,1042022000,,,4.0306250731750384e-07,2099677,331316461568,630,4,738,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.10044286440774541,0.7878787878787878,675470000,0,0,0,0,0,0,0,2100,240,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 4, ""system_prefix"": 3, ""task_prefix"": 2}",1.0,False
kvflow-like,none,none,16,0.5,1099917000,,,3.818469939095404e-07,2287923,430011580416,1710,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.019793301381289652,0.42424242424242425,758836000,0,0,0,0,0,0,0,1190,70,"{""agent_role"": 10, ""system_prefix"": 10, ""task_prefix"": 9}",5.54755405242179,False
asg-retention-v2-online,heuristic,heuristic,16,0.5,1031091000,,,4.0733553100550776e-07,2058282,309613559808,804,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.11817757676009366,0.7292929292929293,660264000,0,0,0,0,0,0,0,1992,174,"{""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-retention-v2-oracle,oracle,oracle,16,0.5,1031091000,,,4.0733553100550776e-07,2058282,309613559808,804,0,0,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.11817757676009366,0.7292929292929293,660264000,0,0,0,0,0,0,0,1948,218,"{""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-placement-v2-online,heuristic,heuristic,16,0.5,1050713968,,,3.997281970082271e-07,2058282,309613559808,804,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.11817757676009366,0.7292929292929293,671837714,51300,2268069888,44040192,0,0,0,0,1991,175,"{""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,16,0.5,1050664814,,,3.997468977770488e-07,2058282,309613559808,804,0,0,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.11817757676009366,0.7292929292929293,597045512,9505616,8847360000,12582912,14434172928,47331836,9052949,86,1997,169,"{""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
