baseline,wave_id,time,operator_id,state_id,region_id,policy_before,policy_after,dynamic_hotness_before,dynamic_hotness_after,materialization_bytes,movement_byte_hop,cache_hit
prefix_cache_like,5,49.8900160055125,O_refine_5,S_chunk_5,R_0_0,inline,inline,692.13375,869.3619375,3196,3196,False
prefix_cache_like,5,49.8900160055125,O_refine_5,S_running_summary_4,R_0_0,inline,inline,259.00874999999996,325.33068749999995,1196,1196,False
prefix_cache_like,6,60.13601920619875,O_refine_6,S_task,R_0_0,replicate,replicate,1836.2358945296137,1940.5933314442489,0,0,True
prefix_cache_like,6,60.13601920619875,O_refine_6,S_rubric,R_0_0,replicate,replicate,1834.8594058530548,1939.1386138044857,0,0,True
prefix_cache_like,6,60.13601920619875,O_refine_6,S_global_context,R_0_0,replicate,replicate,1834.8594058530548,1939.1386138044857,0,0,True
prefix_cache_like,6,60.13601920619875,O_refine_6,S_chunk_6,R_0_0,inline,inline,809.424,1016.6856,3504,3504,False
prefix_cache_like,6,60.13601920619875,O_refine_6,S_running_summary_5,R_0_0,inline,inline,291.05999999999995,365.58899999999994,1260,1260,False
prefix_cache_like,7,70.56802240694313,O_refine_7,S_task,R_0_0,replicate,replicate,1940.5933314442489,2055.115665438762,0,0,True
prefix_cache_like,7,70.56802240694313,O_refine_7,S_rubric,R_0_0,replicate,replicate,1939.1386138044857,2053.575098972916,0,0,True
prefix_cache_like,7,70.56802240694313,O_refine_7,S_global_context,R_0_0,replicate,replicate,1939.1386138044857,2053.575098972916,0,0,True
prefix_cache_like,7,70.56802240694313,O_refine_7,S_chunk_7,R_0_0,inline,inline,759.8745000000001,954.448425,3096,3096,False
prefix_cache_like,7,70.56802240694313,O_refine_7,S_running_summary_6,R_0_0,inline,inline,185.55075,233.0629875,756,756,False
helium_like_operator_schedule,0,0.0,O_refine_0,S_task,R_0_0,replicate,replicate,2055.115665438762,1802.7251825351955,5336,5336,False
helium_like_operator_schedule,0,0.0,O_refine_0,S_rubric,R_0_0,replicate,replicate,2053.575098972916,1801.3738143323953,5332,5332,False
helium_like_operator_schedule,0,0.0,O_refine_0,S_global_context,R_0_0,replicate,replicate,2053.575098972916,1801.3738143323953,5332,5332,False
helium_like_operator_schedule,0,0.0,O_refine_0,S_chunk_0,R_0_0,inline,inline,645.58375,731.1294375,3560,3560,False
helium_like_operator_schedule,1,9.83000320305625,O_refine_1,S_task,R_0_0,replicate,replicate,1802.7251825351955,1685.361368647877,0,0,True
helium_like_operator_schedule,1,9.83000320305625,O_refine_1,S_rubric,R_0_0,replicate,replicate,1801.3738143323953,1684.0979793160573,0,0,True
helium_like_operator_schedule,1,9.83000320305625,O_refine_1,S_global_context,R_0_0,replicate,replicate,1801.3738143323953,1684.0979793160573,0,0,True
helium_like_operator_schedule,1,9.83000320305625,O_refine_1,S_chunk_1,R_0_0,inline,inline,632.7446125,716.588998125,3172,3172,False
helium_like_operator_schedule,1,9.83000320305625,O_refine_1,S_running_summary_0,R_0_0,inline,inline,165.9658,187.95776999999998,832,832,False
helium_like_operator_schedule,2,19.882006403681878,O_refine_2,S_task,R_0_0,replicate,replicate,1685.361368647877,1655.7648896211201,0,0,True
helium_like_operator_schedule,2,19.882006403681878,O_refine_2,S_rubric,R_0_0,replicate,replicate,1684.0979793160573,1654.523686555437,0,0,True
helium_like_operator_schedule,2,19.882006403681878,O_refine_2,S_global_context,R_0_0,replicate,replicate,1684.0979793160573,1654.523686555437,0,0,True
helium_like_operator_schedule,2,19.882006403681878,O_refine_2,S_chunk_2,R_0_0,inline,inline,711.1576500000001,805.3924725,3268,3268,False
helium_like_operator_schedule,2,19.882006403681878,O_refine_2,S_running_summary_1,R_0_0,inline,inline,248.07825,280.95086249999997,1140,1140,False
helium_like_operator_schedule,3,30.136009604370628,O_refine_3,S_task,R_0_0,replicate,replicate,1655.7648896211201,1683.2171782537282,0,0,True
helium_like_operator_schedule,3,30.136009604370628,O_refine_3,S_rubric,R_0_0,replicate,replicate,1654.523686555437,1681.955396261034,0,0,True
helium_like_operator_schedule,3,30.136009604370628,O_refine_3,S_global_context,R_0_0,replicate,replicate,1654.523686555437,1681.955396261034,0,0,True
helium_like_operator_schedule,3,30.136009604370628,O_refine_3,S_chunk_3,R_0_0,inline,inline,582.766275,659.98807875,2472,2472,False
helium_like_operator_schedule,3,30.136009604370628,O_refine_3,S_running_summary_2,R_0_0,inline,inline,212.1721875,240.28692187500002,900,900,False
helium_like_operator_schedule,4,39.8720128048975,O_refine_4,S_task,R_0_0,replicate,replicate,1683.2171782537282,1747.7511658649232,0,0,True
helium_like_operator_schedule,4,39.8720128048975,O_refine_4,S_rubric,R_0_0,replicate,replicate,1681.955396261034,1746.441007569672,0,0,True
helium_like_operator_schedule,4,39.8720128048975,O_refine_4,S_global_context,R_0_0,replicate,replicate,1681.955396261034,1746.441007569672,0,0,True
helium_like_operator_schedule,4,39.8720128048975,O_refine_4,S_chunk_4,R_0_0,inline,inline,778.9076749999999,882.11998875,3068,3068,False
helium_like_operator_schedule,4,39.8720128048975,O_refine_4,S_running_summary_3,R_0_0,inline,inline,220.368925,249.56980124999998,868,868,False
helium_like_operator_schedule,5,49.8900160055125,O_refine_5,S_task,R_0_0,replicate,replicate,1747.7511658649232,1836.3882578122,0,0,True
helium_like_operator_schedule,5,49.8900160055125,O_refine_5,S_rubric,R_0_0,replicate,replicate,1746.441007569672,1835.0116549202867,0,0,True
helium_like_operator_schedule,5,49.8900160055125,O_refine_5,S_global_context,R_0_0,replicate,replicate,1746.441007569672,1835.0116549202867,0,0,True
helium_like_operator_schedule,5,49.8900160055125,O_refine_5,S_chunk_5,R_0_0,inline,inline,869.3619375,984.560259375,3196,3196,False
helium_like_operator_schedule,5,49.8900160055125,O_refine_5,S_running_summary_4,R_0_0,inline,inline,325.33068749999995,368.439946875,1196,1196,False
helium_like_operator_schedule,6,60.13601920619875,O_refine_6,S_task,R_0_0,replicate,replicate,1836.3882578122,1940.69236757793,0,0,True
helium_like_operator_schedule,6,60.13601920619875,O_refine_6,S_rubric,R_0_0,replicate,replicate,1835.0116549202867,1939.2375756981864,0,0,True
helium_like_operator_schedule,6,60.13601920619875,O_refine_6,S_global_context,R_0_0,replicate,replicate,1835.0116549202867,1939.2375756981864,0,0,True
helium_like_operator_schedule,6,60.13601920619875,O_refine_6,S_chunk_6,R_0_0,inline,inline,1016.6856,1151.40564,3504,3504,False
helium_like_operator_schedule,6,60.13601920619875,O_refine_6,S_running_summary_5,R_0_0,inline,inline,365.58899999999994,414.03284999999994,1260,1260,False
helium_like_operator_schedule,7,70.56802240694313,O_refine_7,S_task,R_0_0,replicate,replicate,1940.69236757793,2055.1800389256546,0,0,True
helium_like_operator_schedule,7,70.56802240694313,O_refine_7,S_rubric,R_0_0,replicate,replicate,1939.2375756981864,2053.6394242038214,0,0,True
