job_id,workload,node_id,input_tokens,output_tokens,shared_prefix_token_len,private_prefix_token_len,shared_prefix_ratio
planner_worker_tool_job_12,planner_worker_tool,planner_worker_tool_job_12_worker_1_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_12,planner_worker_tool,planner_worker_tool_job_12_worker_2_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_12,planner_worker_tool,planner_worker_tool_job_12_worker_3_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_12,planner_worker_tool,planner_worker_tool_job_12_planner_aggregate,2561,128,1280,1281,0.4998047637641546
planner_worker_tool_job_12,planner_worker_tool,planner_worker_tool_job_12_final,2049,64,1024,1025,0.4997559785261103
planner_worker_tool_job_13,planner_worker_tool,planner_worker_tool_job_13_planner,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_13,planner_worker_tool,planner_worker_tool_job_13_worker_0_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_13,planner_worker_tool,planner_worker_tool_job_13_worker_1_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_13,planner_worker_tool,planner_worker_tool_job_13_worker_2_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_13,planner_worker_tool,planner_worker_tool_job_13_worker_3_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_13,planner_worker_tool,planner_worker_tool_job_13_worker_0_tool_0,32,16,16,16,0.5
planner_worker_tool_job_13,planner_worker_tool,planner_worker_tool_job_13_worker_1_tool_0,32,16,16,16,0.5
planner_worker_tool_job_13,planner_worker_tool,planner_worker_tool_job_13_worker_2_tool_0,32,16,16,16,0.5
planner_worker_tool_job_13,planner_worker_tool,planner_worker_tool_job_13_worker_3_tool_0,32,16,16,16,0.5
planner_worker_tool_job_13,planner_worker_tool,planner_worker_tool_job_13_worker_0_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_13,planner_worker_tool,planner_worker_tool_job_13_worker_1_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_13,planner_worker_tool,planner_worker_tool_job_13_worker_2_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_13,planner_worker_tool,planner_worker_tool_job_13_worker_3_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_13,planner_worker_tool,planner_worker_tool_job_13_planner_aggregate,2561,128,1280,1281,0.4998047637641546
planner_worker_tool_job_13,planner_worker_tool,planner_worker_tool_job_13_final,2049,64,1024,1025,0.4997559785261103
planner_worker_tool_job_14,planner_worker_tool,planner_worker_tool_job_14_planner,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_14,planner_worker_tool,planner_worker_tool_job_14_worker_0_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_14,planner_worker_tool,planner_worker_tool_job_14_worker_1_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_14,planner_worker_tool,planner_worker_tool_job_14_worker_2_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_14,planner_worker_tool,planner_worker_tool_job_14_worker_3_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_14,planner_worker_tool,planner_worker_tool_job_14_worker_0_tool_0,32,16,16,16,0.5
planner_worker_tool_job_14,planner_worker_tool,planner_worker_tool_job_14_worker_1_tool_0,32,16,16,16,0.5
planner_worker_tool_job_14,planner_worker_tool,planner_worker_tool_job_14_worker_2_tool_0,32,16,16,16,0.5
planner_worker_tool_job_14,planner_worker_tool,planner_worker_tool_job_14_worker_3_tool_0,32,16,16,16,0.5
planner_worker_tool_job_14,planner_worker_tool,planner_worker_tool_job_14_worker_0_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_14,planner_worker_tool,planner_worker_tool_job_14_worker_1_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_14,planner_worker_tool,planner_worker_tool_job_14_worker_2_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_14,planner_worker_tool,planner_worker_tool_job_14_worker_3_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_14,planner_worker_tool,planner_worker_tool_job_14_planner_aggregate,2561,128,1280,1281,0.4998047637641546
planner_worker_tool_job_14,planner_worker_tool,planner_worker_tool_job_14_final,2049,64,1024,1025,0.4997559785261103
planner_worker_tool_job_15,planner_worker_tool,planner_worker_tool_job_15_planner,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_15,planner_worker_tool,planner_worker_tool_job_15_worker_0_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_15,planner_worker_tool,planner_worker_tool_job_15_worker_1_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_15,planner_worker_tool,planner_worker_tool_job_15_worker_2_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_15,planner_worker_tool,planner_worker_tool_job_15_worker_3_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_15,planner_worker_tool,planner_worker_tool_job_15_worker_0_tool_0,32,16,16,16,0.5
planner_worker_tool_job_15,planner_worker_tool,planner_worker_tool_job_15_worker_1_tool_0,32,16,16,16,0.5
planner_worker_tool_job_15,planner_worker_tool,planner_worker_tool_job_15_worker_2_tool_0,32,16,16,16,0.5
planner_worker_tool_job_15,planner_worker_tool,planner_worker_tool_job_15_worker_3_tool_0,32,16,16,16,0.5
planner_worker_tool_job_15,planner_worker_tool,planner_worker_tool_job_15_worker_0_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_15,planner_worker_tool,planner_worker_tool_job_15_worker_1_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_15,planner_worker_tool,planner_worker_tool_job_15_worker_2_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_15,planner_worker_tool,planner_worker_tool_job_15_worker_3_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_15,planner_worker_tool,planner_worker_tool_job_15_planner_aggregate,2561,128,1280,1281,0.4998047637641546
planner_worker_tool_job_15,planner_worker_tool,planner_worker_tool_job_15_final,2049,64,1024,1025,0.4997559785261103
planner_worker_tool_job_16,planner_worker_tool,planner_worker_tool_job_16_planner,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_16,planner_worker_tool,planner_worker_tool_job_16_worker_0_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_16,planner_worker_tool,planner_worker_tool_job_16_worker_1_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_16,planner_worker_tool,planner_worker_tool_job_16_worker_2_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_16,planner_worker_tool,planner_worker_tool_job_16_worker_3_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_16,planner_worker_tool,planner_worker_tool_job_16_worker_0_tool_0,32,16,16,16,0.5
planner_worker_tool_job_16,planner_worker_tool,planner_worker_tool_job_16_worker_1_tool_0,32,16,16,16,0.5
planner_worker_tool_job_16,planner_worker_tool,planner_worker_tool_job_16_worker_2_tool_0,32,16,16,16,0.5
planner_worker_tool_job_16,planner_worker_tool,planner_worker_tool_job_16_worker_3_tool_0,32,16,16,16,0.5
planner_worker_tool_job_16,planner_worker_tool,planner_worker_tool_job_16_worker_0_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_16,planner_worker_tool,planner_worker_tool_job_16_worker_1_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_16,planner_worker_tool,planner_worker_tool_job_16_worker_2_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_16,planner_worker_tool,planner_worker_tool_job_16_worker_3_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_16,planner_worker_tool,planner_worker_tool_job_16_planner_aggregate,2561,128,1280,1281,0.4998047637641546
planner_worker_tool_job_16,planner_worker_tool,planner_worker_tool_job_16_final,2049,64,1024,1025,0.4997559785261103
planner_worker_tool_job_17,planner_worker_tool,planner_worker_tool_job_17_planner,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_17,planner_worker_tool,planner_worker_tool_job_17_worker_0_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_17,planner_worker_tool,planner_worker_tool_job_17_worker_1_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_17,planner_worker_tool,planner_worker_tool_job_17_worker_2_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_17,planner_worker_tool,planner_worker_tool_job_17_worker_3_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_17,planner_worker_tool,planner_worker_tool_job_17_worker_0_tool_0,32,16,16,16,0.5
planner_worker_tool_job_17,planner_worker_tool,planner_worker_tool_job_17_worker_1_tool_0,32,16,16,16,0.5
planner_worker_tool_job_17,planner_worker_tool,planner_worker_tool_job_17_worker_2_tool_0,32,16,16,16,0.5
planner_worker_tool_job_17,planner_worker_tool,planner_worker_tool_job_17_worker_3_tool_0,32,16,16,16,0.5
planner_worker_tool_job_17,planner_worker_tool,planner_worker_tool_job_17_worker_0_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_17,planner_worker_tool,planner_worker_tool_job_17_worker_1_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_17,planner_worker_tool,planner_worker_tool_job_17_worker_2_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_17,planner_worker_tool,planner_worker_tool_job_17_worker_3_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_17,planner_worker_tool,planner_worker_tool_job_17_planner_aggregate,2561,128,1280,1281,0.4998047637641546
planner_worker_tool_job_17,planner_worker_tool,planner_worker_tool_job_17_final,2049,64,1024,1025,0.4997559785261103
planner_worker_tool_job_18,planner_worker_tool,planner_worker_tool_job_18_planner,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_18,planner_worker_tool,planner_worker_tool_job_18_worker_0_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_18,planner_worker_tool,planner_worker_tool_job_18_worker_1_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_18,planner_worker_tool,planner_worker_tool_job_18_worker_2_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_18,planner_worker_tool,planner_worker_tool_job_18_worker_3_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_18,planner_worker_tool,planner_worker_tool_job_18_worker_0_tool_0,32,16,16,16,0.5
planner_worker_tool_job_18,planner_worker_tool,planner_worker_tool_job_18_worker_1_tool_0,32,16,16,16,0.5
planner_worker_tool_job_18,planner_worker_tool,planner_worker_tool_job_18_worker_2_tool_0,32,16,16,16,0.5
planner_worker_tool_job_18,planner_worker_tool,planner_worker_tool_job_18_worker_3_tool_0,32,16,16,16,0.5
planner_worker_tool_job_18,planner_worker_tool,planner_worker_tool_job_18_worker_0_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_18,planner_worker_tool,planner_worker_tool_job_18_worker_1_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_18,planner_worker_tool,planner_worker_tool_job_18_worker_2_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_18,planner_worker_tool,planner_worker_tool_job_18_worker_3_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_18,planner_worker_tool,planner_worker_tool_job_18_planner_aggregate,2561,128,1280,1281,0.4998047637641546
planner_worker_tool_job_18,planner_worker_tool,planner_worker_tool_job_18_final,2049,64,1024,1025,0.4997559785261103
planner_worker_tool_job_19,planner_worker_tool,planner_worker_tool_job_19_planner,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_19,planner_worker_tool,planner_worker_tool_job_19_worker_0_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_19,planner_worker_tool,planner_worker_tool_job_19_worker_1_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_19,planner_worker_tool,planner_worker_tool_job_19_worker_2_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_19,planner_worker_tool,planner_worker_tool_job_19_worker_3_start,2049,128,1024,1025,0.4997559785261103
planner_worker_tool_job_19,planner_worker_tool,planner_worker_tool_job_19_worker_0_tool_0,32,16,16,16,0.5
planner_worker_tool_job_19,planner_worker_tool,planner_worker_tool_job_19_worker_1_tool_0,32,16,16,16,0.5
planner_worker_tool_job_19,planner_worker_tool,planner_worker_tool_job_19_worker_2_tool_0,32,16,16,16,0.5
planner_worker_tool_job_19,planner_worker_tool,planner_worker_tool_job_19_worker_3_tool_0,32,16,16,16,0.5
planner_worker_tool_job_19,planner_worker_tool,planner_worker_tool_job_19_worker_0_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_19,planner_worker_tool,planner_worker_tool_job_19_worker_1_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_19,planner_worker_tool,planner_worker_tool_job_19_worker_2_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_19,planner_worker_tool,planner_worker_tool_job_19_worker_3_after_tool_0,2113,128,1056,1057,0.4997633696166588
planner_worker_tool_job_19,planner_worker_tool,planner_worker_tool_job_19_planner_aggregate,2561,128,1280,1281,0.4998047637641546
planner_worker_tool_job_19,planner_worker_tool,planner_worker_tool_job_19_final,2049,64,1024,1025,0.4997559785261103
swe_like_job_0,swe_like,swe_like_job_0_planner,2049,128,1536,513,0.7496339677891655
swe_like_job_0,swe_like,swe_like_job_0_reader_0,2049,128,1536,513,0.7496339677891655
swe_like_job_0,swe_like,swe_like_job_0_reader_1,2049,128,1536,513,0.7496339677891655
swe_like_job_0,swe_like,swe_like_job_0_reader_2,2049,128,1536,513,0.7496339677891655
swe_like_job_0,swe_like,swe_like_job_0_reader_3,2049,128,1536,513,0.7496339677891655
swe_like_job_0,swe_like,swe_like_job_0_patch_proposer,2561,256,1920,641,0.749707145646232
swe_like_job_0,swe_like,swe_like_job_0_reviewer,2049,64,1536,513,0.7496339677891655
swe_like_job_0,swe_like,swe_like_job_0_final_patch_summary,2049,64,1536,513,0.7496339677891655
swe_like_job_1,swe_like,swe_like_job_1_planner,2049,128,1536,513,0.7496339677891655
swe_like_job_1,swe_like,swe_like_job_1_reader_0,2049,128,1536,513,0.7496339677891655
swe_like_job_1,swe_like,swe_like_job_1_reader_1,2049,128,1536,513,0.7496339677891655
swe_like_job_1,swe_like,swe_like_job_1_reader_2,2049,128,1536,513,0.7496339677891655
swe_like_job_1,swe_like,swe_like_job_1_reader_3,2049,128,1536,513,0.7496339677891655
swe_like_job_1,swe_like,swe_like_job_1_patch_proposer,2561,256,1920,641,0.749707145646232
swe_like_job_1,swe_like,swe_like_job_1_reviewer,2049,64,1536,513,0.7496339677891655
swe_like_job_1,swe_like,swe_like_job_1_final_patch_summary,2049,64,1536,513,0.7496339677891655
swe_like_job_2,swe_like,swe_like_job_2_planner,2049,128,1536,513,0.7496339677891655
swe_like_job_2,swe_like,swe_like_job_2_reader_0,2049,128,1536,513,0.7496339677891655
swe_like_job_2,swe_like,swe_like_job_2_reader_1,2049,128,1536,513,0.7496339677891655
swe_like_job_2,swe_like,swe_like_job_2_reader_2,2049,128,1536,513,0.7496339677891655
swe_like_job_2,swe_like,swe_like_job_2_reader_3,2049,128,1536,513,0.7496339677891655
swe_like_job_2,swe_like,swe_like_job_2_patch_proposer,2561,256,1920,641,0.749707145646232
swe_like_job_2,swe_like,swe_like_job_2_reviewer,2049,64,1536,513,0.7496339677891655
swe_like_job_2,swe_like,swe_like_job_2_final_patch_summary,2049,64,1536,513,0.7496339677891655
swe_like_job_3,swe_like,swe_like_job_3_planner,2049,128,1536,513,0.7496339677891655
swe_like_job_3,swe_like,swe_like_job_3_reader_0,2049,128,1536,513,0.7496339677891655
swe_like_job_3,swe_like,swe_like_job_3_reader_1,2049,128,1536,513,0.7496339677891655
swe_like_job_3,swe_like,swe_like_job_3_reader_2,2049,128,1536,513,0.7496339677891655
swe_like_job_3,swe_like,swe_like_job_3_reader_3,2049,128,1536,513,0.7496339677891655
swe_like_job_3,swe_like,swe_like_job_3_patch_proposer,2561,256,1920,641,0.749707145646232
swe_like_job_3,swe_like,swe_like_job_3_reviewer,2049,64,1536,513,0.7496339677891655
swe_like_job_3,swe_like,swe_like_job_3_final_patch_summary,2049,64,1536,513,0.7496339677891655
swe_like_job_4,swe_like,swe_like_job_4_planner,2049,128,1536,513,0.7496339677891655
swe_like_job_4,swe_like,swe_like_job_4_reader_0,2049,128,1536,513,0.7496339677891655
swe_like_job_4,swe_like,swe_like_job_4_reader_1,2049,128,1536,513,0.7496339677891655
swe_like_job_4,swe_like,swe_like_job_4_reader_2,2049,128,1536,513,0.7496339677891655
swe_like_job_4,swe_like,swe_like_job_4_reader_3,2049,128,1536,513,0.7496339677891655
swe_like_job_4,swe_like,swe_like_job_4_patch_proposer,2561,256,1920,641,0.749707145646232
swe_like_job_4,swe_like,swe_like_job_4_reviewer,2049,64,1536,513,0.7496339677891655
swe_like_job_4,swe_like,swe_like_job_4_final_patch_summary,2049,64,1536,513,0.7496339677891655
swe_like_job_5,swe_like,swe_like_job_5_planner,2049,128,1536,513,0.7496339677891655
swe_like_job_5,swe_like,swe_like_job_5_reader_0,2049,128,1536,513,0.7496339677891655
swe_like_job_5,swe_like,swe_like_job_5_reader_1,2049,128,1536,513,0.7496339677891655
swe_like_job_5,swe_like,swe_like_job_5_reader_2,2049,128,1536,513,0.7496339677891655
swe_like_job_5,swe_like,swe_like_job_5_reader_3,2049,128,1536,513,0.7496339677891655
swe_like_job_5,swe_like,swe_like_job_5_patch_proposer,2561,256,1920,641,0.749707145646232
swe_like_job_5,swe_like,swe_like_job_5_reviewer,2049,64,1536,513,0.7496339677891655
swe_like_job_5,swe_like,swe_like_job_5_final_patch_summary,2049,64,1536,513,0.7496339677891655
swe_like_job_6,swe_like,swe_like_job_6_planner,2049,128,1536,513,0.7496339677891655
swe_like_job_6,swe_like,swe_like_job_6_reader_0,2049,128,1536,513,0.7496339677891655
swe_like_job_6,swe_like,swe_like_job_6_reader_1,2049,128,1536,513,0.7496339677891655
swe_like_job_6,swe_like,swe_like_job_6_reader_2,2049,128,1536,513,0.7496339677891655
swe_like_job_6,swe_like,swe_like_job_6_reader_3,2049,128,1536,513,0.7496339677891655
swe_like_job_6,swe_like,swe_like_job_6_patch_proposer,2561,256,1920,641,0.749707145646232
swe_like_job_6,swe_like,swe_like_job_6_reviewer,2049,64,1536,513,0.7496339677891655
swe_like_job_6,swe_like,swe_like_job_6_final_patch_summary,2049,64,1536,513,0.7496339677891655
swe_like_job_7,swe_like,swe_like_job_7_planner,2049,128,1536,513,0.7496339677891655
swe_like_job_7,swe_like,swe_like_job_7_reader_0,2049,128,1536,513,0.7496339677891655
swe_like_job_7,swe_like,swe_like_job_7_reader_1,2049,128,1536,513,0.7496339677891655
swe_like_job_7,swe_like,swe_like_job_7_reader_2,2049,128,1536,513,0.7496339677891655
swe_like_job_7,swe_like,swe_like_job_7_reader_3,2049,128,1536,513,0.7496339677891655
swe_like_job_7,swe_like,swe_like_job_7_patch_proposer,2561,256,1920,641,0.749707145646232
swe_like_job_7,swe_like,swe_like_job_7_reviewer,2049,64,1536,513,0.7496339677891655
swe_like_job_7,swe_like,swe_like_job_7_final_patch_summary,2049,64,1536,513,0.7496339677891655
swe_like_job_8,swe_like,swe_like_job_8_planner,2049,128,1536,513,0.7496339677891655
swe_like_job_8,swe_like,swe_like_job_8_reader_0,2049,128,1536,513,0.7496339677891655
swe_like_job_8,swe_like,swe_like_job_8_reader_1,2049,128,1536,513,0.7496339677891655
swe_like_job_8,swe_like,swe_like_job_8_reader_2,2049,128,1536,513,0.7496339677891655
swe_like_job_8,swe_like,swe_like_job_8_reader_3,2049,128,1536,513,0.7496339677891655
swe_like_job_8,swe_like,swe_like_job_8_patch_proposer,2561,256,1920,641,0.749707145646232
swe_like_job_8,swe_like,swe_like_job_8_reviewer,2049,64,1536,513,0.7496339677891655
swe_like_job_8,swe_like,swe_like_job_8_final_patch_summary,2049,64,1536,513,0.7496339677891655
swe_like_job_9,swe_like,swe_like_job_9_planner,2049,128,1536,513,0.7496339677891655
swe_like_job_9,swe_like,swe_like_job_9_reader_0,2049,128,1536,513,0.7496339677891655
swe_like_job_9,swe_like,swe_like_job_9_reader_1,2049,128,1536,513,0.7496339677891655
swe_like_job_9,swe_like,swe_like_job_9_reader_2,2049,128,1536,513,0.7496339677891655
swe_like_job_9,swe_like,swe_like_job_9_reader_3,2049,128,1536,513,0.7496339677891655
swe_like_job_9,swe_like,swe_like_job_9_patch_proposer,2561,256,1920,641,0.749707145646232
swe_like_job_9,swe_like,swe_like_job_9_reviewer,2049,64,1536,513,0.7496339677891655
swe_like_job_9,swe_like,swe_like_job_9_final_patch_summary,2049,64,1536,513,0.7496339677891655
swe_like_job_10,swe_like,swe_like_job_10_planner,2049,128,1536,513,0.7496339677891655
swe_like_job_10,swe_like,swe_like_job_10_reader_0,2049,128,1536,513,0.7496339677891655
swe_like_job_10,swe_like,swe_like_job_10_reader_1,2049,128,1536,513,0.7496339677891655
swe_like_job_10,swe_like,swe_like_job_10_reader_2,2049,128,1536,513,0.7496339677891655
swe_like_job_10,swe_like,swe_like_job_10_reader_3,2049,128,1536,513,0.7496339677891655
swe_like_job_10,swe_like,swe_like_job_10_patch_proposer,2561,256,1920,641,0.749707145646232
swe_like_job_10,swe_like,swe_like_job_10_reviewer,2049,64,1536,513,0.7496339677891655
swe_like_job_10,swe_like,swe_like_job_10_final_patch_summary,2049,64,1536,513,0.7496339677891655
swe_like_job_11,swe_like,swe_like_job_11_planner,2049,128,1536,513,0.7496339677891655
swe_like_job_11,swe_like,swe_like_job_11_reader_0,2049,128,1536,513,0.7496339677891655
swe_like_job_11,swe_like,swe_like_job_11_reader_1,2049,128,1536,513,0.7496339677891655
swe_like_job_11,swe_like,swe_like_job_11_reader_2,2049,128,1536,513,0.7496339677891655
swe_like_job_11,swe_like,swe_like_job_11_reader_3,2049,128,1536,513,0.7496339677891655
swe_like_job_11,swe_like,swe_like_job_11_patch_proposer,2561,256,1920,641,0.749707145646232
swe_like_job_11,swe_like,swe_like_job_11_reviewer,2049,64,1536,513,0.7496339677891655
swe_like_job_11,swe_like,swe_like_job_11_final_patch_summary,2049,64,1536,513,0.7496339677891655
swe_like_job_12,swe_like,swe_like_job_12_planner,2049,128,1536,513,0.7496339677891655
swe_like_job_12,swe_like,swe_like_job_12_reader_0,2049,128,1536,513,0.7496339677891655
swe_like_job_12,swe_like,swe_like_job_12_reader_1,2049,128,1536,513,0.7496339677891655
swe_like_job_12,swe_like,swe_like_job_12_reader_2,2049,128,1536,513,0.7496339677891655
swe_like_job_12,swe_like,swe_like_job_12_reader_3,2049,128,1536,513,0.7496339677891655
swe_like_job_12,swe_like,swe_like_job_12_patch_proposer,2561,256,1920,641,0.749707145646232
swe_like_job_12,swe_like,swe_like_job_12_reviewer,2049,64,1536,513,0.7496339677891655
swe_like_job_12,swe_like,swe_like_job_12_final_patch_summary,2049,64,1536,513,0.7496339677891655
swe_like_job_13,swe_like,swe_like_job_13_planner,2049,128,1536,513,0.7496339677891655
swe_like_job_13,swe_like,swe_like_job_13_reader_0,2049,128,1536,513,0.7496339677891655
swe_like_job_13,swe_like,swe_like_job_13_reader_1,2049,128,1536,513,0.7496339677891655
swe_like_job_13,swe_like,swe_like_job_13_reader_2,2049,128,1536,513,0.7496339677891655
swe_like_job_13,swe_like,swe_like_job_13_reader_3,2049,128,1536,513,0.7496339677891655
swe_like_job_13,swe_like,swe_like_job_13_patch_proposer,2561,256,1920,641,0.749707145646232
swe_like_job_13,swe_like,swe_like_job_13_reviewer,2049,64,1536,513,0.7496339677891655
swe_like_job_13,swe_like,swe_like_job_13_final_patch_summary,2049,64,1536,513,0.7496339677891655
swe_like_job_14,swe_like,swe_like_job_14_planner,2049,128,1536,513,0.7496339677891655
swe_like_job_14,swe_like,swe_like_job_14_reader_0,2049,128,1536,513,0.7496339677891655
swe_like_job_14,swe_like,swe_like_job_14_reader_1,2049,128,1536,513,0.7496339677891655
swe_like_job_14,swe_like,swe_like_job_14_reader_2,2049,128,1536,513,0.7496339677891655
swe_like_job_14,swe_like,swe_like_job_14_reader_3,2049,128,1536,513,0.7496339677891655
swe_like_job_14,swe_like,swe_like_job_14_patch_proposer,2561,256,1920,641,0.749707145646232
swe_like_job_14,swe_like,swe_like_job_14_reviewer,2049,64,1536,513,0.7496339677891655
swe_like_job_14,swe_like,swe_like_job_14_final_patch_summary,2049,64,1536,513,0.7496339677891655
swe_like_job_15,swe_like,swe_like_job_15_planner,2049,128,1536,513,0.7496339677891655
swe_like_job_15,swe_like,swe_like_job_15_reader_0,2049,128,1536,513,0.7496339677891655
swe_like_job_15,swe_like,swe_like_job_15_reader_1,2049,128,1536,513,0.7496339677891655
swe_like_job_15,swe_like,swe_like_job_15_reader_2,2049,128,1536,513,0.7496339677891655
swe_like_job_15,swe_like,swe_like_job_15_reader_3,2049,128,1536,513,0.7496339677891655
swe_like_job_15,swe_like,swe_like_job_15_patch_proposer,2561,256,1920,641,0.749707145646232
swe_like_job_15,swe_like,swe_like_job_15_reviewer,2049,64,1536,513,0.7496339677891655
swe_like_job_15,swe_like,swe_like_job_15_final_patch_summary,2049,64,1536,513,0.7496339677891655
swe_like_job_16,swe_like,swe_like_job_16_planner,2049,128,1536,513,0.7496339677891655
swe_like_job_16,swe_like,swe_like_job_16_reader_0,2049,128,1536,513,0.7496339677891655
swe_like_job_16,swe_like,swe_like_job_16_reader_1,2049,128,1536,513,0.7496339677891655
swe_like_job_16,swe_like,swe_like_job_16_reader_2,2049,128,1536,513,0.7496339677891655
swe_like_job_16,swe_like,swe_like_job_16_reader_3,2049,128,1536,513,0.7496339677891655
swe_like_job_16,swe_like,swe_like_job_16_patch_proposer,2561,256,1920,641,0.749707145646232
swe_like_job_16,swe_like,swe_like_job_16_reviewer,2049,64,1536,513,0.7496339677891655
swe_like_job_16,swe_like,swe_like_job_16_final_patch_summary,2049,64,1536,513,0.7496339677891655
swe_like_job_17,swe_like,swe_like_job_17_planner,2049,128,1536,513,0.7496339677891655
swe_like_job_17,swe_like,swe_like_job_17_reader_0,2049,128,1536,513,0.7496339677891655
swe_like_job_17,swe_like,swe_like_job_17_reader_1,2049,128,1536,513,0.7496339677891655
swe_like_job_17,swe_like,swe_like_job_17_reader_2,2049,128,1536,513,0.7496339677891655
swe_like_job_17,swe_like,swe_like_job_17_reader_3,2049,128,1536,513,0.7496339677891655
swe_like_job_17,swe_like,swe_like_job_17_patch_proposer,2561,256,1920,641,0.749707145646232
swe_like_job_17,swe_like,swe_like_job_17_reviewer,2049,64,1536,513,0.7496339677891655
swe_like_job_17,swe_like,swe_like_job_17_final_patch_summary,2049,64,1536,513,0.7496339677891655
swe_like_job_18,swe_like,swe_like_job_18_planner,2049,128,1536,513,0.7496339677891655
swe_like_job_18,swe_like,swe_like_job_18_reader_0,2049,128,1536,513,0.7496339677891655
swe_like_job_18,swe_like,swe_like_job_18_reader_1,2049,128,1536,513,0.7496339677891655
swe_like_job_18,swe_like,swe_like_job_18_reader_2,2049,128,1536,513,0.7496339677891655
swe_like_job_18,swe_like,swe_like_job_18_reader_3,2049,128,1536,513,0.7496339677891655
swe_like_job_18,swe_like,swe_like_job_18_patch_proposer,2561,256,1920,641,0.749707145646232
swe_like_job_18,swe_like,swe_like_job_18_reviewer,2049,64,1536,513,0.7496339677891655
