baseline,arrival_rate_jobs_per_s,completed_jobs,jobs_per_s,tokens_per_s,jct_p50_ms,jct_p90_ms,jct_p99_ms,ttft_p50_ms,ttft_p90_ms,ttft_p99_ms,tpot_p50_ms,tpot_p90_ms,tpot_p99_ms,queue_wait_ms,mesh_wait_ms,cross_job_prefix_hit_rate,cross_job_prefix_compute_hits,sram_hit_rate,sram_evictions,sram_reload_bytes,mesh_total_traffic_bytes,mesh_hotspot_ratio,computed_prefill_tokens,avoided_prefill_tokens,compute_energy_j,mesh_energy_j,sram_energy_j,offwafer_energy_j,energy_per_job_j,decode_shared_kv_read_bytes,decode_shared_kv_read_bytes_without_cohort,decode_kv_read_reduction_ratio,shared_attention_cost_model_source,shared_attention_fit_hash,cohort_latency_predicted_ms,cohort_latency_observed_or_fitted_ms,shared_attention_accounting_mode,shared_attention_prediction_stat,cross_region_kv_transfer_bytes,num_decode_cohorts,avg_cohort_size,candidate_cohorts,accepted_cohorts,rejected_wait_cost,rejected_slo_risk,rejected_low_saving,rejected_critical_path,rejected_queue_pressure,rejected_remote_shared_kv,accepted_avg_size,accepted_avg_wait_ms,replica_bytes_total,saved_mesh_traffic_bytes,replication_transfer_bytes,replication_actual_transfer_bytes,shared_prefill_compute_ms_saved,sram_read_bytes,sram_write_bytes,offwafer_reload_bytes,shared_kv_extraction_overhead_ms,placement_planning_overhead_ms,replication_planning_overhead_ms,decode_cohort_planning_overhead_ms,scheduling_loop_overhead_ms,total_runtime_overhead_ms,overhead_per_job_ms,overhead_fraction_of_jct,adaptive_policy_mix_apc,adaptive_policy_mix_pat,adaptive_policy_mix_waferagent,adaptive_wrong_choice_count,adaptive_non_worse_fraction,adaptive_effective_run_policy,config_id,split,reuse_group_size,shared_prefix_tokens,private_suffix_tokens,decode_tokens,num_agents_per_job,fanin,cross_job_shared_prefix_reuse_rate,intra_job_shared_prefix_reuse_rate
waferagent_latency_safe,4.0,20,5.719893635931085,130745.32873011273,56.373076471530766,56.373076471530794,64.08051782405718,12.901482007893037,12.901482007893037,12.902901881316026,0.17758970541759947,0.17758970541759947,0.17804591745235196,0.0,0.0,0.9661016949152542,57.0,0.0,0.0,77088817152.0,0.0,1.0,23601.0,428399.0,0.011309285375999999,0.0,0.0922734107026,0.0888847466496,0.00962337213641,3589007880996.0,4910843166720.0,0.26916666666976186,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2.967648088932037,0.0,cohort_stage,latency_p50_ms,3589007880996.0,19.0,2.0,23.0,19.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2375.9569089199995,1788365386532.0,57102827520.0,111105933312.0,5.9853894636034966,17.514820210635662,0.008314847946166992,0.7564928382635117,9.643413126468658,62.43523396551609,3.1217616982758045,0.05491337120630507,0.0,0.0,0.0,0.0,0.0,,24,train,78,7261,215,86,2,True,1.0,1.0
waferagent_no_affinity_placement,4.0,20,0.2930996825675009,6699.672544127936,50844.44413588848,62234.010076897575,64582.33749644862,12.903234938044875,12.903234938044989,20.615082699983923,0.17815293015187028,0.17815293015187625,0.1781529301518826,49904.46499955798,77061.41334507587,0.9661016949152542,57.0,0.0,0.0,113253941248.0,4992836608320.0,1.3333333278214365,23601.0,428399.0,0.011309285375999999,0.998567321664,0.002855141376,0.1304280694784,0.05715799089472,4910843166720.0,4910843166720.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,98216.8633344,0.0,cohort_stage,latency_p50_ms,4910843166720.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2375.95690892,0.0,57102827520.0,163035086848.0,5.882635712623596,16.696124337613583,0.007683411240577698,0.47312676906585693,10.058799758553505,60.44571101665497,3.0222855508327484,6.049309812050478e-05,0.0,0.0,0.0,0.0,0.0,,24,train,78,7261,215,86,2,True,1.0,1.0
waferagent_no_decode_cohort,4.0,20,5.719902535037771,130745.53214589338,56.367636459910244,56.36763645991027,64.07948422184928,12.903234938044875,12.903234938044989,12.903234938044989,0.17815293015186145,0.17815293015186145,0.17815293015186173,0.0,0.0,0.9661016949152542,57.0,0.0,0.0,113253941248.0,0.0,1.0,23601.0,428399.0,0.011309285375999999,0.0,0.002855141376,0.1304280694784,0.007229624811519999,4910843166720.0,4910843166720.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,98216.8633344,0.0,cohort_stage,latency_p50_ms,4910843166720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2375.9569089199995,0.0,57102827520.0,163035086848.0,6.09816238284111,17.344213090837002,0.007895752787590027,0.08036382496356964,8.812504820525646,59.511625207960606,2.9755812603980303,0.052346741915362274,0.0,0.0,0.0,0.0,0.0,,24,train,78,7261,215,86,2,True,1.0,1.0
waferagent_no_kv_sharing,4.0,20,5.68725133844944,129999.1910942773,76.44182723688951,76.4418272368896,76.4418272368896,22.67957004758955,22.679570047589607,22.679570047589657,0.17815293015186145,0.17815293015186145,0.17815293015186173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,452000.0,0.0,0.17976262656,0.0,0.0029622272,0.021625831424,0.0102175342592,4910843166720.0,4910843166720.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,98216.8633344,0.0,cohort_stage,latency_p50_ms,4910843166720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59244544000.0,27032289280.0,5.92252891510725,17.54948403686285,0.008516013622283936,0.07578078657388687,8.365976624190807,59.064047411084175,2.9532023705542088,0.0386333304331198,0.0,0.0,0.0,0.0,0.0,,24,train,78,7261,215,86,2,True,1.0,1.0
waferagent_no_shared_kv_placement,4.0,20,5.719893635931085,130745.32873011273,56.373076471530766,56.373076471530794,64.08051782405718,12.901482007893037,12.901482007893037,12.902901881316026,0.17758970541759947,0.17758970541759947,0.17804591745235196,0.0,0.0,0.9661016949152542,57.0,0.0,0.0,56151113728.0,0.0,1.0,23601.0,428399.0,0.011309285375999999,0.0,0.0922734107026,0.0648333492224,0.00842080226505,3589007880996.0,4910843166720.0,0.26916666666976186,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2.967648088932037,0.0,cohort_stage,latency_p50_ms,3589007880996.0,19.0,2.0,23.0,19.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2375.9569089199995,1788365386532.0,57102827520.0,81041686528.0,5.976628512144089,17.1770341694355,0.007938593626022339,0.8486174046993256,9.627537801861763,61.97320390492678,3.098660195246339,0.054507004054071356,0.0,0.0,0.0,0.0,0.0,,24,train,78,7261,215,86,2,True,1.0,1.0
apc_like,16.0,20,0.5653892413858416,38389.36410085725,34513.8113696359,34513.81136963591,34513.811369635914,12.028768105164318,12.028768105164334,19.229398779291724,0.10778415346870207,0.10778415346870356,0.10778415346870356,82709.19366912001,0.0,0.9553072625698324,171.0,0.0,0.0,154168066048.0,82709182310400.0,1.7777777205788083,158011.0,1176209.0,0.071475265536,16.54183646208,0.007751467008,0.1700485136384,0.8395555854131199,20463872901120.0,20463872901120.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,409277.4580224,0.0,cohort_stage,latency_p50_ms,20463872901120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6670.744363079997,0.0,155029340160.0,212560642048.0,16.0683523863554,47.708180733025074,0.00762939453125,0.24536903947591782,30.292823910713196,123.37027583271265,6.1685137916356325,0.00017872595192608854,0.0,0.0,0.0,0.0,0.0,,25,train,114,6571,724,132,8,True,1.0,1.0
apc_like_global_orchestrator,16.0,20,0.4347712673261334,29520.534280177133,45522.923281930496,45736.24122565575,45901.03913496806,12.028768105164318,12.028768105164325,12.028768105164342,0.10778415346870178,0.10778415346870666,0.10778415346870666,67223.78005122748,82078.51963132652,0.9553072625698324,171.0,0.0,0.0,154168066048.0,4594954572800.0,1.0,158011.0,1176209.0,0.071475265536,0.9189909145599999,0.007751467008,0.1700485136384,0.05841330803711999,20463872901120.0,20463872901120.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,409277.4580224,0.0,cohort_stage,latency_p50_ms,20463872901120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6670.744363079997,0.0,155029340160.0,212560642048.0,16.218550503253937,48.699705861508846,0.00807642936706543,0.23050140589475632,25.109722279012203,119.18796878308058,5.959398439154029,0.0001373500865095999,0.0,0.0,0.0,0.0,0.0,,25,train,114,6571,724,132,8,True,1.0,1.0
pat_like_global_orchestrator,16.0,20,0.4347523376359097,29519.248973140635,45522.83404979468,45736.15415556789,45901.05507115414,12.028075940499264,12.028075940499264,12.028075940499276,0.10725365251317533,0.10733080826062318,0.10735503328595983,67223.77724595174,82078.51402077501,0.9553072625698324,171.0,0.0,0.0,154168066048.0,4594954572800.0,1.0,158011.0,1176209.0,0.071475265536,0.9189909145599999,0.007751467008,0.1700485136384,0.05841330803711999,20463872901120.0,20463872901120.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,6.7256960272789,0.0,cohort_stage,latency_p50_ms,20463872901120.0,42.0,4.238095238095238,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238095238095238,0.015582851027710646,0.0,0.0,0.0,0.0,6670.744363079997,0.0,155029340160.0,212560642048.0,16.42035413533449,48.68334159255028,0.007972121238708496,2.4918997660279274,28.05781178176403,125.99160242825747,6.299580121412873,0.0001451902753233427,0.0,0.0,0.0,0.0,0.0,,25,train,114,6571,724,132,8,True,1.0,1.0
pat_like_traffic_only,16.0,20,0.5270875862922435,35788.72002165704,34516.0113696359,34516.01136963591,36725.22799836533,12.228768105164349,12.236242472968058,19.443600078118752,0.10778415346870207,0.10779210746689141,0.10779859494666215,74455.43081898,0.0,0.9553072625698324,171.0,0.0,0.0,154168066048.0,74455420240260.0,1.813609661471712,158011.0,1176209.0,0.071475265536,14.891084048051999,0.007751467008,0.1700485136384,0.7570179647117199,19014348570615.0,20463872901120.0,0.07083333333377317,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2.3428800702095027,0.0,cohort_stage,latency_p50_ms,19014348570615.0,15.0,2.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1060884313466545,0.0,0.0,0.0,0.0,6670.744363079997,0.0,155029340160.0,212560642048.0,16.537842340767384,48.273454420268536,0.008268281817436218,9.6975676715374,41.43964871764183,137.93489430099726,6.896744715049863,0.0002146209366148195,0.0,0.0,0.0,0.0,0.0,,25,train,114,6571,724,132,8,True,1.0,1.0
waferagent_adaptive,16.0,20,21.380925922916184,1451743.489240086,104.02390659205554,121.44142040307287,131.84069167111767,12.028075940499264,12.028075940499264,12.028075940499276,0.10748646722641149,0.10748646722641149,0.10754674869047498,83.25554884237661,49.22328016404882,0.9553072625698324,171.0,0.0,0.0,173116096512.0,47427261440.0,1.0,158011.0,1176209.0,0.071475265536,0.009485452287999999,0.52418003730195,0.1909164343296,0.0398028594727775,12829711427127.0,20463872901120.0,0.37305555555787184,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,12.339168369770048,0.0,cohort_stage,latency_p50_ms,12829711427127.0,79.0,2.0,90.0,79.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6670.744363080007,10328571405879.0,155029340160.0,238645542912.0,16.2918483838439,49.241299740970135,0.008203089237213135,3.4460658207535744,30.80769069492817,131.93254545331,6.596627272665501,0.06598213182252283,0.0,0.0,1.0,0.0,1.0,per_prefix_mixed,25,train,114,6571,724,132,8,True,1.0,1.0
waferagent_latency_safe,16.0,20,21.380925922916184,1451743.489240086,104.02390659205554,121.44142040307287,131.84069167111767,12.028075940499264,12.028075940499264,12.028075940499276,0.10748646722641149,0.10748646722641149,0.10754674869047498,83.25554884237661,49.22328016404882,0.9553072625698324,171.0,0.0,0.0,173116096512.0,47427261440.0,1.0,158011.0,1176209.0,0.071475265536,0.009485452287999999,0.52418003730195,0.1909164343296,0.0398028594727775,12829711427127.0,20463872901120.0,0.37305555555787184,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,12.339168369770048,0.0,cohort_stage,latency_p50_ms,12829711427127.0,79.0,2.0,90.0,79.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6670.744363080007,10328571405879.0,155029340160.0,238645542912.0,16.798588447272778,102.69072279334068,0.00886525958776474,3.4647006541490555,29.781307093799114,185.42424961924553,9.271212480962276,0.09273441393427222,0.0,0.0,0.0,0.0,0.0,,25,train,114,6571,724,132,8,True,1.0,1.0
waferagent_no_affinity_placement,16.0,20,0.05069657712474683,3442.246890193185,372470.34621837875,389460.8101935831,393236.23300492606,12.028768105164318,12.028768105164334,19.229398779291724,0.10778415346864269,0.10778415346869169,0.10778415346869169,1302925.634971788,1847475.19292121,0.9553072625698324,171.0,0.0,0.0,309197406208.0,82709182310400.0,1.7777777205788083,158011.0,1176209.0,0.071475265536,16.54183646208,0.007751467008,0.3407860465664,0.84809246205952,20463872901120.0,20463872901120.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,409277.4580224,0.0,cohort_stage,latency_p50_ms,20463872901120.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6670.744363079997,0.0,155029340160.0,425982558208.0,16.764226369559765,48.25294855982065,0.011241063475608826,3.7611396983265877,35.41934210807085,131.33062329143286,6.566531164571643,1.7656669477890183e-05,0.0,0.0,0.0,0.0,0.0,,25,train,114,6571,724,132,8,True,1.0,1.0
waferagent_no_decode_cohort,16.0,20,0.4347712673261334,29520.534280177133,45522.923281930496,45736.24122565575,45901.03913496806,12.028768105164318,12.028768105164325,12.028768105164342,0.10778415346870178,0.10778415346870666,0.10778415346870666,67223.78005122748,82078.51963132652,0.9553072625698324,171.0,0.0,0.0,309197406208.0,4594954572800.0,1.0,158011.0,1176209.0,0.071475265536,0.9189909145599999,0.007751467008,0.3407860465664,0.06695018468352,20463872901120.0,20463872901120.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,409277.4580224,0.0,cohort_stage,latency_p50_ms,20463872901120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6670.744363079997,0.0,155029340160.0,425982558208.0,16.468163579702377,49.16966333985329,0.00814441591501236,0.2385387197136879,26.702020317316055,122.00111709535122,6.100055854767561,0.00014059190838138565,0.0,0.0,0.0,0.0,0.0,,25,train,114,6571,724,132,8,True,1.0,1.0
waferagent_no_kv_sharing,16.0,20,0.43749529414429517,29705.4929771035,45236.50076721156,45449.81871093681,45614.61662024913,21.77893621848588,21.77893621848591,21.77893621848591,0.10778415346870254,0.10778415346870666,0.10778415346870666,66625.23884572348,81496.07236348648,0.0,0.0,0.0,0.0,0.0,4564299453440.0,1.0,1334220.0,0.0,0.53397946368,0.912859890688,0.008743944192,0.062593695744,0.07590884971520001,20463872901120.0,20463872901120.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,409277.4580224,0.0,cohort_stage,latency_p50_ms,20463872901120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174878883840.0,78242119680.0,16.36302564293146,49.313086085021496,0.008712522685527802,0.23396126925945282,25.315355509519577,121.04505114257336,6.052252557128668,0.00014041709941099977,0.0,0.0,0.0,0.0,0.0,,25,train,114,6571,724,132,8,True,1.0,1.0
waferagent_no_shared_kv_placement,16.0,20,21.380925922916184,1451743.489240086,104.02390659205554,121.44142040307287,131.84069167111767,12.028075940499264,12.028075940499264,12.028075940499276,0.10748646722641149,0.10748646722641149,0.10754674869047498,83.25554884237661,49.22328016404882,0.9553072625698324,171.0,0.0,0.0,154168066048.0,47427261440.0,1.0,158011.0,1176209.0,0.071475265536,0.009485452287999999,0.52418003730195,0.1700485136384,0.0387594634382175,12829711427127.0,20463872901120.0,0.37305555555787184,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,12.339168369770048,0.0,cohort_stage,latency_p50_ms,12829711427127.0,79.0,2.0,90.0,79.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6670.744363080007,10328571405879.0,155029340160.0,212560642048.0,16.56041294336319,48.85363206267357,0.008721835911273956,3.417111001908779,29.386743903160095,130.32840844243765,6.516420422121882,0.06517987049004345,0.0,0.0,0.0,0.0,0.0,,25,train,114,6571,724,132,8,True,1.0,1.0
apc_like,32.0,20,0.1181851308316092,207525.52589193254,168796.0013761475,168796.0013761475,168796.0013761475,5926.695971601897,7131.094891930059,7241.114369146729,0.18249333316479266,0.18249333316479624,0.18249333316479638,2756337.9354211343,0.0,0.9514866979655712,608.0,0.0,0.0,4586256728064.0,2700206848081920.0,1.9375,105318.0,34990362.0,0.050472419328,540.041369616384,0.229671698432,7.0688746504192,27.36951941922816,165363622871040.0,165363622871040.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,3307272.4574208,0.0,cohort_stage,latency_p50_ms,165363622871040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655596.217805769,0.0,4593433968640.0,8836093313024.0,41.30089748650789,123.03079012781382,0.008842907845973969,0.9249905124306679,132.39109981805086,336.9968989863992,16.84984494931996,9.9823721012037e-05,0.0,0.0,0.0,0.0,0.0,,26,train,34,54758,79,36,32,False,1.0,1.0
apc_like_global_orchestrator,32.0,20,0.029227453436377376,51321.53767725874,399852.98648670956,635351.0875339605,679942.9107462069,2337.157869712978,13722.78581975473,16251.733055256595,0.18249333316480987,0.18249333316481553,0.18249333316483793,3796900.7811838,3445193.6319920085,0.9514866979655712,608.0,0.0,0.0,4586256728064.0,239534478458880.0,1.7727272727272727,105318.0,34990362.0,0.050472419328,47.906895691776,0.229671698432,7.0688746504192,2.7627957229977604,165363622871040.0,165363622871040.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,3307272.4574208,0.0,cohort_stage,latency_p50_ms,165363622871040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655596.217805769,0.0,4593433968640.0,8836093313024.0,41.69393423944712,125.39854180067778,0.008479692041873932,0.8365269750356674,95.08419409394264,299.7044399380684,14.98522199690342,3.7549921466086224e-05,0.0,0.0,0.0,0.0,0.0,,26,train,34,54758,79,36,32,False,1.0,1.0
pat_like_global_orchestrator,32.0,20,0.029227453436377376,51321.53767725874,399853.006150714,635351.0979659653,679942.9127282877,2337.151776379813,13722.965210421415,16251.72696192343,0.17990899994368645,0.18121273044775044,0.1818433479363917,3796900.2411838,3445193.0919920085,0.9514866979655712,608.0,0.0,0.0,4586256728064.0,239534478458880.0,1.7727272727272727,105318.0,34990362.0,0.050472419328,47.906895691776,0.229671698432,7.0688746504192,2.7627957229977604,165363622871040.0,165363622871040.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,33.81371155381203,0.0,cohort_stage,latency_p50_ms,165363622871040.0,141.0,3.1773049645390072,141.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1773049645390072,0.0,0.0,0.0,0.0,0.0,655596.217805769,0.0,4593433968640.0,8836093313024.0,42.697266675531864,125.25126058608294,0.010132789611816406,152.84692961722612,251.34124513715506,469.95387971401215,23.497693985700607,5.8880446515961885e-05,0.0,0.0,0.0,0.0,0.0,,26,train,34,54758,79,36,32,False,1.0,1.0
pat_like_traffic_only,32.0,20,0.1181849911545228,207525.28062790816,168796.20137614748,168796.2013761475,168796.20137614754,5926.895971601896,7131.294891930059,7241.3143691467285,0.18249333316479266,0.18249423872077908,0.18250238872462335,2727567.2475381284,0.0,0.9514866979655712,608.0,0.0,0.0,4586256728064.0,2671436161508914.0,1.9379778560574812,105318.0,34990362.0,0.050472419328,534.2872323017828,0.229671698432,7.0688746504192,27.081812553498093,163606634378032.0,165363622871040.0,0.010625000000019313,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,1.8511359691619873,0.0,cohort_stage,latency_p50_ms,163606634378032.0,8.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06020282971655888,0.0,0.0,0.0,0.0,655596.217805769,0.0,4593433968640.0,8836093313024.0,42.21245460212231,196.44721504300833,0.012283213436603546,509.24172811210155,651.4434814453125,937.1448587626219,46.857242938131094,0.0002775965487144692,0.0,0.0,0.0,0.0,0.0,,26,train,34,54758,79,36,32,False,1.0,1.0
waferagent_adaptive,32.0,20,0.0329612042288414,57877.765108774845,322338.7852659096,557836.8863131597,602428.7095254061,34.61367449812397,9301.146733621415,11851.551301660467,0.1808610832506974,0.1821306109616627,0.1821306109616723,2894258.3500746903,2619547.031427759,0.9514866979655712,608.0,0.0,0.0,6897328193536.0,211112605777920.0,1.7727272727272727,105318.0,34990362.0,0.050472419328,42.222521155584,2.5919168892077002,10.6282910482432,2.774660075618145,130443476572506.0,165363622871040.0,0.2111718750003846,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,36.7913273870945,0.0,cohort_stage,latency_p50_ms,130443476572506.0,159.0,2.0,477.0,159.0,0.0,0.0,0.0,0.0,318.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,655596.217805769,47244903815514.0,4593433968640.0,13285363810304.0,42.52482298761606,127.0612832158804,0.009708106517791748,31.47931769490242,136.7259407415986,357.7089160680771,17.885445803403854,5.384683743892652e-05,0.0,0.0,1.0,0.0,1.0,per_prefix_mixed,26,train,34,54758,79,36,32,False,1.0,1.0
waferagent_latency_safe,32.0,20,0.0329612042288414,57877.765108774845,322338.7852659096,557836.8863131597,602428.7095254061,34.61367449812397,9301.146733621415,11851.551301660467,0.1808610832506974,0.1821306109616627,0.1821306109616723,2894258.3500746903,2619547.031427759,0.9514866979655712,608.0,0.0,0.0,6897328193536.0,211112605777920.0,1.7727272727272727,105318.0,34990362.0,0.050472419328,42.222521155584,2.5919168892077002,10.6282910482432,2.774660075618145,130443476572506.0,165363622871040.0,0.2111718750003846,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,36.7913273870945,0.0,cohort_stage,latency_p50_ms,130443476572506.0,159.0,2.0,477.0,159.0,0.0,0.0,0.0,0.0,318.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,655596.217805769,47244903815514.0,4593433968640.0,13285363810304.0,103.87241095304489,126.2302016839385,0.01059751957654953,31.4747616648674,131.30643591284752,413.3486645296216,20.66743322648108,6.222243098991691e-05,0.0,0.0,0.0,0.0,0.0,,26,train,34,54758,79,36,32,False,1.0,1.0
waferagent_no_affinity_placement,32.0,20,0.005665250895430458,9947.817996318578,2085729.4065953437,3303074.0564394314,3514166.3838739623,50823.75930659643,116055.3593906461,135075.4503035192,0.18249333316473557,0.18249333316786803,0.1824933331678709,57499611.85296156,54744890.03838988,0.9514866979655712,608.0,0.0,0.0,9179690696704.0,2700206848081920.0,1.9375,105318.0,34990362.0,0.050472419328,540.041369616384,0.229671698432,14.1434910932992,27.72325024137216,165363622871040.0,165363622871040.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,3307272.4574208,0.0,cohort_stage,latency_p50_ms,165363622871040.0,0.0,0.0,624.0,0.0,0.0,0.0,0.0,0.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655596.217805769,0.0,4593433968640.0,17679363866624.0,42.37030632793903,125.26972685009241,0.01650489866733551,48.8884299993515,190.90357795357704,403.3347638323903,20.166738191619515,9.697761457490217e-06,0.0,0.0,0.0,0.0,0.0,,26,train,34,54758,79,36,32,False,1.0,1.0
waferagent_no_decode_cohort,32.0,20,0.029227453436377376,51321.53767725874,399852.98648670956,635351.0875339605,679942.9107462069,34.61672116470639,9301.147342954731,11851.552459393768,0.18249333316481006,0.18249333316481553,0.18249333316483793,3748326.8244199,3445193.6319920085,0.9514866979655712,608.0,0.0,0.0,9179690696704.0,239534478458880.0,1.7727272727272727,105318.0,34990362.0,0.050472419328,47.906895691776,0.229671698432,14.1434910932992,3.1165265451417605,165363622871040.0,165363622871040.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,3307272.4574208,0.0,cohort_stage,latency_p50_ms,165363622871040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655596.217805769,0.0,4593433968640.0,17679363866624.0,42.42686182260513,192.64537747949362,0.010365620255470276,0.8570849895477295,100.17731878906488,374.369234777987,18.71846173889935,4.69046616998303e-05,0.0,0.0,0.0,0.0,0.0,,26,train,34,54758,79,36,32,False,1.0,1.0
waferagent_no_kv_sharing,32.0,20,0.029981068943028977,52644.838275546535,382652.46035550954,618150.5614027603,662742.3846150067,355.4777594842838,4676.1697869945365,5796.680711879742,0.18249333316481062,0.1824933331648183,0.18249333316484795,3542160.9369037687,3276025.367348547,0.0,0.0,0.0,0.0,0.0,233227618877440.0,1.772727272727273,35095680.0,0.0,13.80924260352,46.645523775488,0.23000304844799999,3.405170868224,3.2044970147839997,165363622871040.0,165363622871040.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,3307272.4574208,0.0,cohort_stage,latency_p50_ms,165363622871040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4600060968960.0,4256463585280.0,42.063754983246326,127.09538638591766,0.010290183126926422,0.8221752941608429,94.46393512189388,302.3348916321993,15.116744581609964,3.9585673377598515e-05,0.0,0.0,0.0,0.0,0.0,,26,train,34,54758,79,36,32,False,1.0,1.0
