baseline,arrival_rate_jobs_per_s,completed_jobs,jobs_per_s,tokens_per_s,jct_p50_ms,jct_p90_ms,jct_p99_ms,ttft_p50_ms,ttft_p90_ms,ttft_p99_ms,tpot_p50_ms,tpot_p90_ms,tpot_p99_ms,queue_wait_ms,mesh_wait_ms,cross_job_prefix_hit_rate,cross_job_prefix_compute_hits,sram_hit_rate,sram_evictions,sram_reload_bytes,mesh_total_traffic_bytes,mesh_hotspot_ratio,computed_prefill_tokens,avoided_prefill_tokens,compute_energy_j,mesh_energy_j,sram_energy_j,offwafer_energy_j,energy_per_job_j,decode_shared_kv_read_bytes,decode_shared_kv_read_bytes_without_cohort,decode_kv_read_reduction_ratio,shared_attention_cost_model_source,shared_attention_fit_hash,cohort_latency_predicted_ms,cohort_latency_observed_or_fitted_ms,cross_region_kv_transfer_bytes,num_decode_cohorts,avg_cohort_size,candidate_cohorts,accepted_cohorts,rejected_wait_cost,rejected_slo_risk,rejected_low_saving,accepted_avg_size,accepted_avg_wait_ms,replica_bytes_total,saved_mesh_traffic_bytes,replication_transfer_bytes,replication_actual_transfer_bytes,shared_prefill_compute_ms_saved,sram_read_bytes,sram_write_bytes,offwafer_reload_bytes,shared_kv_extraction_overhead_ms,placement_planning_overhead_ms,replication_planning_overhead_ms,decode_cohort_planning_overhead_ms,scheduling_loop_overhead_ms,total_runtime_overhead_ms,overhead_per_job_ms,overhead_fraction_of_jct,cross_job_task_group_size,unique_task_ratio,cross_job_prefix_hit_rate_observed
apc_like,1.0,300,8.905679525190012,325639.14039841446,6491.312663243985,33538.864700299186,33686.368249771396,5.470998056130902,232.6648597628681,232.6648597628681,2.0340753642793494,6.572776216218417,6.572776216218417,20911.68913509059,0.0,0.8852459016393442,2268.0,0.8323076923076923,315.0,135484407808.0,312319254648832.0,3.967377181398156,5394432.0,5255168.0,2.2470060933119997,62.4638509297664,0.03489660928,0.1110718808064,0.21618941837721603,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30875.862958079808,553320972288.0,144611213312.0,138839851008.0,260.36873273551464,876.778507605195,0.04584621638059616,3.402932547032833,173.0048405006528,1700.316522270441,5.66772174090147,0.0003696474228566418,20,0.1,0.10076923076923076
waferagent_full,1.0,300,6.7865698817545965,248153.1899163174,10229.138831710523,25488.54919476338,42150.23965650095,4.77839052148836,144.01109532862264,144.01109532862264,1.3774163176009249,5.187561146980762,5.88016868159959,9099.758593278128,10098.939193595657,0.8852459016393442,2268.0,0.7073170731707317,831.0,334613184512.0,3827663494144.0,2.136215053603765,5394432.0,5255168.0,2.2470060933119997,0.7655326988288,1.95222369728165,0.2730592567296,0.017459405820506833,65723737046561.0,87617332838400.0,0.24987745098585912,analytical,,816749.2912676829,0.0,65723737046561.0,856.0,2.0,856.0,856.0,0.0,0.0,0.0,2.0,0.00025494056074917864,0.0,0.0,0.0,0.0,30875.86295807968,38886751338017.0,157722607616.0,341324070912.0,267.3432007431984,893.1845659390092,0.06604287773370743,189.02246840298176,322.0211546868086,1886.493026278913,6.288310087596376,0.0005997518890993788,20,0.1,0.10076923076923076
apc_like,1.0,300,8.905679525190012,325639.14039841446,6518.156926923981,33398.74999448736,33686.368249771396,13.429570094938194,227.77586540088632,232.6648597628681,2.0340753642793494,6.572776216218417,6.572776216218417,20938.22105459331,0.0,0.7793594306049823,1971.0,0.7553846153846154,519.0,165247188992.0,312483251935232.0,3.9667708545717,5428224.0,5221376.0,2.260293648384,62.49665038704641,0.03489660928,0.1348821057536,0.21642240916821337,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30733.25531135981,519129006080.0,178803179520.0,168602632192.0,260.1049477234483,860.0335381925106,0.07527228444814682,3.323179669678211,174.63216930627823,1684.693206101656,5.615644020338853,0.0003666465601437018,20,0.25,0.08807692307692308
waferagent_full,1.0,300,5.704411564395772,208583.71032265289,17899.011832030526,33890.578796523354,50536.16283090093,4.77839052148836,13.429570094938194,144.01109532862264,1.6122797722518438,5.187561146980762,5.880168681599587,14872.820479167507,18110.17024361292,0.7793594306049823,1971.0,0.61491344873502,1245.0,390800080896.0,4539545934848.0,2.05997527320034,5428224.0,5221376.0,2.260293648384,0.9079091869696001,1.8390835212897,0.3180087738368,0.017750983768267,67445589435586.0,87617332838400.0,0.23022549020087657,analytical,,775259.7777743855,0.0,67445589435586.0,758.0,2.0,758.0,758.0,0.0,0.0,0.0,2.0,0.0003608472823240442,0.0,0.0,0.0,0.0,30733.255311359826,36598857491650.0,182812934144.0,397510967296.0,259.46438405662775,891.3560640066862,0.08263811469078064,187.34423350542784,317.66850873827934,1865.556356497109,6.218521188323696,0.0003943272989967637,20,0.25,0.08807692307692308
apc_like,1.0,300,8.904969917777654,325613.19336684584,6521.51237012398,33398.74999448736,33686.368249771396,13.429570094938194,227.77586540088632,232.6648597628681,2.0340753642793494,6.572776216218417,6.572776216218417,20937.323740192216,0.0,0.6270640354409988,1557.0,0.6634615384615384,762.0,192954761216.0,312647668652032.0,3.9660752721605075,5475328.0,5174272.0,2.278815694848,62.529533730406406,0.03489660928,0.15704816353280002,0.2166676473268907,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30534.468894719816,485247418368.0,212684767232.0,196310204416.0,258.03312566131353,854.0562707930803,0.1197662204504013,3.408355638384819,181.13046046346426,1684.7082264721394,5.615694088240464,0.00036650948587393125,20,0.5,0.07038461538461538
waferagent_full,1.0,300,4.72120933558539,172632.59309212497,29248.497936350475,44842.74435620331,61488.328390580886,4.77839052148836,13.429570094938194,144.01109532862264,1.7273149337169365,5.187561146980762,5.880168681599583,24511.817861565603,30518.562761472327,0.6270640354409988,1557.0,0.505270899730326,1817.0,462187134976.0,5730879265792.0,2.0810510616317806,5475328.0,5174272.0,2.278815694848,1.1461758531584,1.69103599860075,0.3751184171008,0.018303819879026496,69767448755887.0,87617332838400.0,0.2037254901999247,analytical,,720335.5524366345,0.0,69767448755887.0,619.0,2.0,619.0,619.0,0.0,0.0,0.0,2.0,0.00026763993538123516,0.0,0.0,0.0,0.0,30534.468894719892,33605896109743.0,214823862272.0,468898021376.0,262.0728900656104,900.5896206945181,0.13251416385173798,189.76264912635088,326.5237668529153,1893.473389558494,6.311577965194981,0.0002728379474946927,20,0.5,0.07038461538461538
apc_like,1.0,300,8.904537209782546,325597.3712547687,6521.51237012398,33398.74999448736,33690.6896936114,13.429570094938194,232.09730924088632,236.9863036028681,2.0340753642793494,6.572776216218417,6.572776216218417,20940.925416250248,0.0,0.4197276104003302,1017.0,0.5938461538461538,953.0,215528505344.0,312767072098304.0,3.965729685326187,5536768.0,5112832.0,2.302974885888,62.553414419660804,0.03489660928,0.1751071588352,0.21688797691221334,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30275.182264319825,454620610560.0,243311575040.0,218883948544.0,260.75822673738,792.9244162514806,0.1646699383854866,3.6538569256663322,259.4900969415903,1707.6156698167324,5.692052232722442,0.00037135823437444776,20,0.75,0.04730769230769231
waferagent_full,1.0,300,4.346621358596615,158935.65885087143,34724.584238750074,50318.82735140322,66964.41138578078,4.77839052148836,13.429570094938194,144.01109532862264,1.7273149337169373,5.187561146980755,5.880168681599583,30315.546536619277,39014.63140438286,0.4197276104003302,1017.0,0.4230328056893783,2314.0,518650855424.0,6391146601472.0,2.107932410640858,5536768.0,5112832.0,2.302974885888,1.2782293202944002,1.54661772327605,0.4202893934592,0.0184937044097255,71698036555505.0,87617332838400.0,0.18169117647368127,analytical,,676870.3381405714,0.0,71698036555505.0,509.0,2.0,509.0,509.0,0.0,0.0,0.0,2.0,0.0001416744990185237,0.0,0.0,0.0,0.0,30275.182264319898,30692423499505.0,239930966016.0,525361741824.0,260.9657198190689,812.4289531260729,0.19035860896110535,188.9809835702181,328.44198402017355,1806.9587051868439,6.023195683956146,0.00022453288135163149,20,0.75,0.04730769230769231
apc_like,1.0,300,8.904537209782546,325597.3712547687,6521.51237012398,33398.74999448736,33690.6896936114,13.429570094938194,232.09730924088632,236.9863036028681,2.0340753642793494,6.572776216218417,6.572776216218417,20936.8367763374,0.0,0.301255230125523,720.0,0.5723076923076923,1009.0,219009777664.0,312795442370560.0,3.9656304553958046,5570560.0,5079040.0,2.31626244096,62.559088474112,0.03489660928,0.1778921766912,0.21696046567014401,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30132.57461759983,446710153216.0,251222032384.0,222365220864.0,259.864280000329,869.3291069939733,0.19716285169124603,3.4274980425834656,181.6833345219493,1700.7150826975703,5.6690502756585675,0.000369837418139659,20,1.0,0.03461538461538462
waferagent_full,1.0,300,4.152186660482834,151826.08930277498,37280.0911798701,54249.79644570727,70196.37413266087,4.77839052148836,13.429570094938194,144.01109532862264,1.7273149337169373,5.187561146980755,5.880168681599583,33010.75605911872,42725.37192769322,0.301255230125523,720.0,0.3961038961038961,2496.0,535352573952.0,6665554746368.0,2.1297665426823342,5570560.0,5079040.0,2.31626244096,1.3331109492736,1.4954109756906,0.43365076828160004,0.018594783780686,72330685238228.0,87617332838400.0,0.17447058823813377,analytical,,662250.2206046229,0.0,72330685238228.0,472.0,2.0,472.0,472.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30132.574617599927,29660352924628.0,247866589184.0,542063460352.0,264.58993554115295,924.995306879282,0.22418703883886337,190.92471711337566,334.89746134728193,1947.1348747611046,6.490449582537015,0.0002263548520212474,20,1.0,0.03461538461538462
apc_like,1.0,300,8.905679525190012,325639.14039841446,6518.156926923981,33538.864700299186,33686.368249771396,5.470998056130902,232.6648597628681,232.6648597628681,2.0340753642793494,6.572776216218413,6.572776216218417,20881.435280910868,0.0,0.9605568445475638,2484.0,0.8626923076923076,105.0,103498645504.0,312309926516736.0,3.9658776404366485,5369856.0,5279744.0,2.237342416896,62.4619853033472,0.03489660928,0.0854832709632,0.21606569200162132,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30979.577610239805,588527960064.0,109404225536.0,106854088704.0,264.92730807513,859.2295637354255,0.023183412849903107,3.3279499039053917,168.58219914138317,1683.3447646349669,5.611149215449889,0.00036546142570963945,50,0.0,0.11
waferagent_full,1.0,300,8.286014565043148,302980.8845756577,2927.698176670501,18183.892325291334,34150.8714869009,4.77839052148836,144.01109532862264,144.01109532862264,1.190484180224338,5.187561146980761,5.88016868159959,3725.5981340981657,4110.099595914522,0.9605568445475638,2484.0,0.8211259079903148,390.0,268343181312.0,2921400228864.0,2.247552017060401,5369856.0,5279744.0,2.237342416896,0.5842800457728,2.09332411037055,0.2200432541696,0.017116632757363165,63876042115763.0,87617332838400.0,0.2709656862806479,analytical,,864165.8609500108,0.0,63876042115763.0,955.0,2.0,955.0,955.0,0.0,0.0,0.0,2.0,0.00017743815706911732,0.0,0.0,0.0,0.0,30979.577610239583,41736064518835.0,130417688576.0,275054067712.0,259.62364580482244,895.4388340935111,0.02452358603477478,187.45939806103706,309.2683358117938,1860.8808321878314,6.202936107292771,0.001154993636349948,50,0.0,0.11
apc_like,1.0,300,8.905679525190012,325639.14039841446,6518.156926923981,33538.864700299186,33686.368249771396,5.470998056130902,232.6648597628681,232.6648597628681,2.0340753642793494,6.572776216218417,6.572776216218417,20904.679946266726,0.0,0.9042056074766355,2322.0,0.8434615384615385,259.0,126726701056.0,312306596239360.0,3.9670961910490927,5388288.0,5261312.0,2.244590174208,62.461319247872,0.03489660928,0.1040657154048,0.21614957248921599,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30901.791621119806,562883985408.0,135048200192.0,130082144256.0,262.1395215392113,856.5510902553797,0.03948621451854706,3.3032922074198723,169.20829191803932,1678.6902844905853,5.595634281635284,0.000364833569703867,50,0.1,0.10307692307692308
waferagent_full,1.0,300,7.454741370342944,272585.10312037985,6943.486388830522,21791.286435846218,38188.131848820936,4.77839052148836,144.01109532862264,144.01109532862264,1.190484180224338,5.187561146980762,5.88016868159959,6594.880985083632,7183.7177239196935,0.9042056074766355,2322.0,0.7580268534734385,628.0,303491448832.0,3447206566912.0,2.161634632610696,5388288.0,5261312.0,2.244590174208,0.6894413133824,2.01637977126425,0.2481618681856,0.01732857709013417,64849711201797.0,87617332838400.0,0.2598529411822571,analytical,,838086.7508600791,0.0,64849711201797.0,903.0,2.0,903.0,903.0,0.0,0.0,0.0,2.0,0.0003056978073107868,0.0,0.0,0.0,0.0,30901.79162111964,40182145351173.0,145450074112.0,310202335232.0,261.27145905047655,887.6888155937195,0.042798928916454315,186.88928987830877,311.5425119176507,1852.736646309495,6.17578882103165,0.0007557422063155329,50,0.1,0.10307692307692308
apc_like,1.0,300,8.905679525190012,325639.14039841446,6518.156926923981,33467.13296010347,33686.368249771396,13.429570094938194,227.77586540088632,232.6648597628681,2.0340753642793494,6.572776216218417,6.572776216218417,20937.042933335186,0.0,0.7988165680473372,2025.0,0.7669230769230769,465.0,157865213952.0,312471465940992.0,3.966556229230795,5422080.0,5227520.0,2.25787772928,62.494293188198405,0.03489660928,0.1289765257216,0.2163868135082667,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30759.18397439981,527316287488.0,170615898112.0,161220657152.0,258.6575821042061,846.7317568138242,0.06702542304992676,3.3737504854798317,250.0465903431177,1752.2764969617128,5.8409216565390425,0.0003812425567205153,50,0.25,0.09038461538461538
waferagent_full,1.0,300,6.129935867453152,224143.1483053803,14244.933951070529,30239.856138283398,46885.440172660965,4.77839052148836,13.429570094938194,144.01109532862264,1.6122797722518438,5.187561146980762,5.880168681599587,12167.983648454152,14211.19765289159,0.7988165680473372,2025.0,0.6629151797968708,1027.0,359024033792.0,4264458312704.0,2.106046224518783,5422080.0,5227520.0,2.25787772928,0.8528916625408001,1.89605626246955,0.2925879361536,0.0176647119681465,66514870022511.0,87617332838400.0,0.2408480392208473,analytical,,796202.1082988519,0.0,66514870022511.0,811.0,2.0,811.0,811.0,0.0,0.0,0.0,2.0,0.00041425834772132746,0.0,0.0,0.0,0.0,30759.18397439975,37751448875375.0,169676374016.0,365734920192.0,261.3293444737792,808.518048375845,0.08553173393011093,188.60109988600016,321.34239189326763,1794.5481250062585,5.981827083354195,0.00044929872431111016,50,0.25,0.09038461538461538
apc_like,1.0,300,8.905679525190012,325639.14039841446,6521.51237012398,33398.74999448736,33686.368249771396,13.429570094938194,227.77586540088632,232.6648597628681,2.0340753642793494,6.572776216218417,6.572776216218417,20937.063076474933,0.0,0.6472478907191643,1611.0,0.67,729.0,191050547200.0,312655570720768.0,3.965905060291408,5469184.0,5180416.0,2.2763997757439998,62.5311141441536,0.03489660928,0.15552479232,0.21665978440499198,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30560.397557759818,487956938752.0,209975246848.0,194405990400.0,260.7368594035506,790.4041791334748,0.11344905942678452,3.468078561127186,249.30915050208569,1695.5834878608584,5.651944959536195,0.0003688534573228743,50,0.5,0.0726923076923077
waferagent_full,1.0,300,4.748490733636181,173630.14650565147,28883.425516190473,44477.671936043305,61123.25597042088,4.77839052148836,13.429570094938194,144.01109532862264,1.7273149337169356,5.187561146980762,5.880168681599583,23514.822194053188,28822.990481774523,0.6472478907191643,1611.0,0.5408394068861523,1626.0,435469418496.0,5546917092352.0,2.0305726483566557,5469184.0,5180416.0,2.2763997757439998,1.1093834184704001,1.7324180084963001,0.35374424391680004,0.018239818155425004,68954411446726.0,87617332838400.0,0.21300490196495248,analytical,,738907.0530904063,0.0,68954411446726.0,666.0,2.0,666.0,666.0,0.0,0.0,0.0,2.0,0.0003283027027046538,0.0,0.0,0.0,0.0,30560.397557759887,34445221638598.0,203138531328.0,442180304896.0,263.72569892555475,808.8459772989154,0.12891553342342377,190.17607159912586,326.8585819751024,1881.39402680099,6.271313422669967,0.00027410341663477647,50,0.5,0.0726923076923077
apc_like,1.0,300,8.904537209782546,325597.3712547687,6521.51237012398,33398.74999448736,33690.6896936114,13.429570094938194,232.09730924088632,236.9863036028681,2.0340753642793494,6.572776216218417,6.572776216218417,20939.558181664645,0.0,0.43739703459637563,1062.0,0.6038461538461538,927.0,212307279872.0,312750160664576.0,3.9657793305994993,5531648.0,5117952.0,2.300961619968,62.5500321329152,0.03489660928,0.1725301784576,0.21686140180206934,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30296.789483519824,458512924672.0,239419260928.0,215662723072.0,261.3461147993803,848.7933138385415,0.17440877854824066,3.322729840874672,180.53825106471777,1679.9126453697681,5.599708817899227,0.0003653480048144293,50,0.75,0.04923076923076923
waferagent_full,1.0,300,4.416707032314837,161498.36487226945,33629.36697827007,49223.610531883205,65869.19456626078,4.77839052148836,13.429570094938194,144.01109532862264,1.7273149337169373,5.187561146980755,5.880168681599583,28961.59059005852,37090.52077117651,0.43739703459637563,1062.0,0.4403435468895079,2210.0,504524439552.0,6244262075392.0,2.0985042158649927,5531648.0,5117952.0,2.300961619968,1.2488524150784002,1.5773911639512002,0.40898826076160005,0.018453978199197335,71304188054448.0,87617332838400.0,0.18618627451305447,analytical,,685958.5193115665,0.0,71304188054448.0,532.0,2.0,532.0,532.0,0.0,0.0,0.0,2.0,0.00016479338345962597,0.0,0.0,0.0,0.0,30296.789483519897,31313714006960.0,234109272064.0,511235325952.0,262.99348566681147,894.2587748169899,0.17832498997449875,187.37844936549664,326.3795031234622,1883.2629229873419,6.277543076624473,0.0002406175307371065,50,0.75,0.04923076923076923
apc_like,1.0,300,8.904537209782546,325597.3712547687,6521.51237012398,33398.74999448736,33690.6896936114,13.429570094938194,232.09730924088632,236.9863036028681,2.0340753642793494,6.572776216218417,6.572776216218417,20936.8367763374,0.0,0.301255230125523,720.0,0.5723076923076923,1009.0,219009777664.0,312795442370560.0,3.9656304553958046,5570560.0,5079040.0,2.31626244096,62.559088474112,0.03489660928,0.1778921766912,0.21696046567014401,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30132.57461759983,446710153216.0,251222032384.0,222365220864.0,258.1492904573679,854.6084677800536,0.20054634660482407,3.417135216295719,180.5884325876832,1683.4688214585185,5.611562738195062,0.0003660870470198262,50,1.0,0.03461538461538462
waferagent_full,1.0,300,4.152186660482834,151826.08930277498,37280.0911798701,54249.79644570727,70196.37413266087,4.77839052148836,13.429570094938194,144.01109532862264,1.7273149337169373,5.187561146980755,5.880168681599583,33010.75605911872,42725.37192769322,0.301255230125523,720.0,0.3961038961038961,2496.0,535352573952.0,6665554746368.0,2.1297665426823342,5570560.0,5079040.0,2.31626244096,1.3331109492736,1.4954109756906,0.43365076828160004,0.018594783780686,72330685238228.0,87617332838400.0,0.17447058823813377,analytical,,662250.2206046229,0.0,72330685238228.0,472.0,2.0,472.0,472.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30132.574617599927,29660352924628.0,247866589184.0,542063460352.0,259.75645799189806,895.5821953713894,0.2039717510342598,186.32196821272373,328.40102072805166,1885.0097451359034,6.283365817119678,0.00021913279221152902,50,1.0,0.03461538461538462
