LRU_regret_candidate_count,LRU_regret_tokens,asg_opportunity_score,combined_code_state_reuse_tokens,cross_agent_reuse_ratio,delayed_reuse_ratio,edit_diff_reuse_tokens,estimated_live_kv_pressure,estimated_lru_eviction_risk,estimated_memory_pressure_ratio,exclusion_reasons,failure_state_reuse_tokens,file_context_reuse_tokens,fraction_states_with_exact_token_hash,fraction_states_with_semantic_key,fraction_unknown_or_dialogue_delta,full_history_likely,full_history_likely_ratio,high_value_delayed_reuse_count,high_value_delayed_reuse_tokens,large_state_reuse_tokens,load_status,monotonic_context_growth_score,num_agents,num_llm_events,num_tool_events,paper_usable,phase_dependent_reuse_score,prompt_reconstruction_distribution,quality_label,selection_label,source_file,state_type_distribution,test_failure_reuse_tokens,total_state_tokens,trace_id,trace_idx
0,0,0.09752667642495258,0.0,0.0,0.0,0,7.537109375,0.0,35.5322265625,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,32692,0,0.35294117647058826,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,43,34,False,0.20502954514222893,"{""exact_otel_messages"": 43}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0027.json,"{""assistant_delta"": 84, ""failure_summary"": 13, ""task_prefix"": 1, ""tool_observation"": 21}",0,36385,dabe9d1c6c8e6d5c,101
0,0,0.059039556057169186,0.0,0.0,0.0,0,2.46875,0.0,6.7587890625,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,798,0,0.34285714285714286,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,12,11,False,0.33940182054616386,"{""exact_otel_messages"": 12}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0028.json,"{""assistant_delta"": 23, ""failure_summary"": 3, ""task_prefix"": 1, ""tool_observation"": 8}",0,6921,f888b37b3d4c76eb,102
0,0,0.11022510854439063,0.0,0.0,0.0,0,8.05078125,0.0,62.83203125,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,35497,0,0.3602941176470588,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,49,38,False,0.12631333540565745,"{""exact_otel_messages"": 49}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0029.json,"{""assistant_delta"": 97, ""failure_summary"": 17, ""task_prefix"": 1, ""tool_observation"": 21}",0,64340,0d9ac3da799d5b7f,103
0,0,0.05025039178675165,0.0,0.0,0.0,0,3.0380859375,0.0,14.9599609375,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,7094,0,0.35714285714285715,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,26,19,False,0.19452966903844898,"{""exact_otel_messages"": 26}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0030.json,"{""assistant_delta"": 50, ""failure_summary"": 7, ""task_prefix"": 1, ""tool_observation"": 12}",0,15319,1dd92b8cf3d08074,104
0,0,0.002359341000932546,0.0,0.0,0.0,0,0.880859375,0.0,2.96484375,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.35294117647058826,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,6,5,False,0.0,"{""exact_otel_messages"": 6}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0031.json,"{""assistant_delta"": 11, ""task_prefix"": 1, ""tool_observation"": 5}",0,3036,d961d56520732814,105
0,0,0.051766717995063674,0.0,0.0,0.0,0,3.5830078125,0.0,15.451171875,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,5981,0,0.3723404255319149,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,37,22,False,0.2099608140563772,"{""exact_otel_messages"": 37}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0032.json,"{""assistant_delta"": 71, ""failure_summary"": 8, ""task_prefix"": 1, ""tool_observation"": 14}",0,15822,7d1e6568cdf9e2ad,106
0,0,0.0016770282872241218,0.0,0.0,0.0,0,1.0576171875,0.0,2.107421875,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.391304347826087,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,8,6,False,0.0,"{""exact_otel_messages"": 8}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0033.json,"{""assistant_delta"": 15, ""system_prefix"": 1, ""task_prefix"": 1, ""tool_observation"": 6}",0,2158,8df9410b01111cd8,107
0,0,0.03786548054813229,0.0,0.0,0.0,0,1.2158203125,0.0,2.6611328125,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,139,0,0.38461538461538464,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,9,7,False,0.22899082568807339,"{""exact_otel_messages"": 9}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0034.json,"{""assistant_delta"": 17, ""failure_summary"": 2, ""system_prefix"": 1, ""task_prefix"": 1, ""tool_observation"": 5}",0,2725,c5ac0f64e9d33323,108
0,0,0.06306020502937441,0.0,0.0,0.0,0,2.0947265625,0.0,5.5244140625,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,440,0,0.375,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,16,9,False,0.37422662188439104,"{""exact_otel_messages"": 16}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0035.json,"{""assistant_delta"": 29, ""failure_summary"": 2, ""system_prefix"": 1, ""task_prefix"": 1, ""tool_observation"": 7}",0,5657,3f1d8a29ad8c1e1b,109
0,0,0.03525402178905051,0.0,0.0,0.0,0,1.23828125,0.0,3.4443359375,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,341,0,0.3333333333333333,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,16,10,False,0.20669123901332578,"{""exact_otel_messages"": 16}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0036.json,"{""assistant_delta"": 27, ""failure_summary"": 1, ""system_prefix"": 1, ""task_prefix"": 1, ""tool_observation"": 9}",0,3527,a37419c8c96a0e61,110
3,1820,0.3189422052216434,0.0,0.0,0.11428571428571428,0,5.6943359375,1.0,9.81640625,,110,0,0.43137254901960786,0.0,0.0,False,0.0,3,1820,0,loaded,1.0,1,10,19,True,0.0,"{""exact_otel_messages"": 10}",high,opportunity_rich,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0037.json,"{""assistant_delta"": 30, ""failure_summary"": 1, ""system_prefix"": 1, ""task_prefix"": 1, ""tool_observation"": 18}",0,10052,59954ea376d40ef6,111
0,0,0.027615278906463342,0.0,0.0,0.0,0,1.6064453125,0.0,5.5087890625,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,487,0,0.39285714285714285,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,15,19,False,0.14589611770962596,"{""exact_otel_messages"": 15}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0038.json,"{""assistant_delta"": 35, ""failure_summary"": 4, ""system_prefix"": 1, ""task_prefix"": 1, ""tool_observation"": 15}",0,5641,948ff46829ef58fa,112
0,0,0.03352715438696736,0.0,0.0,0.0,0,1.46875,0.0,3.1865234375,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,28,0,0.4230769230769231,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,6,9,False,0.199203187250996,"{""exact_otel_messages"": 6}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0039.json,"{""assistant_delta"": 15, ""failure_summary"": 1, ""system_prefix"": 1, ""task_prefix"": 1, ""tool_observation"": 8}",0,3263,a97192163d508b59,113
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\itbench_trajectories\ReAct-Agent-Trajectories\OpenAI-GPT-OSS-120B\sre\Scenario-1\2\session.jsonl,{},0,0,9c03ed1d35bc6a99,114
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\itbench_trajectories\ReAct-Agent-Trajectories\OpenAI-GPT-OSS-120B\sre\Scenario-102\1\session.jsonl,{},0,0,c0023e1843b8b8af,115
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\itbench_trajectories\ReAct-Agent-Trajectories\OpenAI-GPT-OSS-120B\sre\Scenario-102\2\session.jsonl,{},0,0,afc8dada9fa78963,116
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\itbench_trajectories\ReAct-Agent-Trajectories\OpenAI-GPT-OSS-120B\sre\Scenario-102\3\session.jsonl,{},0,0,0d63fb868f468891,117
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\itbench_trajectories\ReAct-Agent-Trajectories\OpenAI-GPT-OSS-120B\sre\Scenario-105\1\session.jsonl,{},0,0,670955cbcc4ab4c8,118
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\itbench_trajectories\ReAct-Agent-Trajectories\OpenAI-GPT-OSS-120B\sre\Scenario-105\2\session.jsonl,{},0,0,6ce4bdcf06fc8b5f,119
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\itbench_trajectories\ReAct-Agent-Trajectories\OpenAI-GPT-OSS-120B\sre\Scenario-105\3\session.jsonl,{},0,0,32f601d316a439f8,120
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\itbench_trajectories\ReAct-Agent-Trajectories\OpenAI-GPT-OSS-120B\sre\Scenario-11\2\session.jsonl,{},0,0,4e38eb0217e97233,121
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\itbench_trajectories\ReAct-Agent-Trajectories\OpenAI-GPT-OSS-120B\sre\Scenario-11\3\session.jsonl,{},0,0,f911115fa8bc558b,122
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\itbench_trajectories\ReAct-Agent-Trajectories\OpenAI-GPT-OSS-120B\sre\Scenario-12\1\session.jsonl,{},0,0,267b9a8d5b3f6047,123
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\itbench_trajectories\ReAct-Agent-Trajectories\OpenAI-GPT-OSS-120B\sre\Scenario-12\2\session.jsonl,{},0,0,d2fcabf3c0ab3731,124
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\itbench_trajectories\ReAct-Agent-Trajectories\OpenAI-GPT-OSS-120B\sre\Scenario-12\3\session.jsonl,{},0,0,92495109439ae6e5,125
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\itbench_trajectories\ReAct-Agent-Trajectories\OpenAI-GPT-OSS-120B\sre\Scenario-13\1\session.jsonl,{},0,0,9418865afac8ae63,126
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\itbench_trajectories\ReAct-Agent-Trajectories\OpenAI-GPT-OSS-120B\sre\Scenario-13\2\session.jsonl,{},0,0,d59bfb1442ed53d0,127
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\itbench_trajectories\ReAct-Agent-Trajectories\OpenAI-GPT-OSS-120B\sre\Scenario-13\3\session.jsonl,{},0,0,d48ac03f4db61367,128
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\itbench_trajectories\ReAct-Agent-Trajectories\OpenAI-GPT-OSS-120B\sre\Scenario-14\1\session.jsonl,{},0,0,977d1aea00959235,129
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\itbench_trajectories\ReAct-Agent-Trajectories\OpenAI-GPT-OSS-120B\sre\Scenario-14\2\session.jsonl,{},0,0,f8d1fbdddba8e0ce,130
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\itbench_trajectories\ReAct-Agent-Trajectories\OpenAI-GPT-OSS-120B\sre\Scenario-14\3\session.jsonl,{},0,0,acc1e75a93ac93b5,131
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\itbench_trajectories\ReAct-Agent-Trajectories\OpenAI-GPT-OSS-120B\sre\Scenario-15\1\session.jsonl,{},0,0,c8688ae329a319b1,132
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\itbench_trajectories\ReAct-Agent-Trajectories\OpenAI-GPT-OSS-120B\sre\Scenario-15\2\session.jsonl,{},0,0,70da5dcb0e900b89,133
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\itbench_trajectories\ReAct-Agent-Trajectories\OpenAI-GPT-OSS-120B\sre\Scenario-16\1\session.jsonl,{},0,0,5ab676f5efcaf815,134
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\itbench_trajectories\ReAct-Agent-Trajectories\OpenAI-GPT-OSS-120B\sre\Scenario-16\2\session.jsonl,{},0,0,2eea41fe43fa1249,135
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\itbench_trajectories\ReAct-Agent-Trajectories\OpenAI-GPT-OSS-120B\sre\Scenario-16\3\session.jsonl,{},0,0,087129484cbaa33a,136
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\itbench_trajectories\ReAct-Agent-Trajectories\OpenAI-GPT-OSS-120B\sre\Scenario-17\1\session.jsonl,{},0,0,32ffd03fd9966986,137
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\itbench_trajectories\ReAct-Agent-Trajectories\OpenAI-GPT-OSS-120B\sre\Scenario-17\2\session.jsonl,{},0,0,4a28ca55a74f15a4,138
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\pagarsky_agent_trace\converted\agenttrace_row0000.json,{},0,0,39af33a0c31c9b7b,139
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\pagarsky_agent_trace\converted\agenttrace_row0001.json,{},0,0,64499c5756df36e9,140
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\pagarsky_agent_trace\converted\agenttrace_row0002.json,{},0,0,c61ec7ff857b38f4,141
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\pagarsky_agent_trace\converted\agenttrace_row0003.json,{},0,0,da578b1bf797ebd3,142
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\pagarsky_agent_trace\converted\agenttrace_row0004.json,{},0,0,dab32158fe2f8535,143
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\pagarsky_agent_trace\converted\agenttrace_row0005.json,{},0,0,c9e776d2739ac132,144
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\pagarsky_agent_trace\converted\agenttrace_row0006.json,{},0,0,72fad14b52304e26,145
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\pagarsky_agent_trace\converted\agenttrace_row0007.json,{},0,0,d9cd787990e2dec2,146
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\pagarsky_agent_trace\converted\agenttrace_row0008.json,{},0,0,a5cf16dfa3f36d72,147
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\pagarsky_agent_trace\converted\agenttrace_row0009.json,{},0,0,24ec31d25d8d0d32,148
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\pagarsky_agent_trace\converted\agenttrace_row0010.json,{},0,0,08146f3a2ea95132,149
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\pagarsky_agent_trace\converted\agenttrace_row0011.json,{},0,0,b94dbda9f6764ec5,150
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\pagarsky_agent_trace\converted\agenttrace_row0012.json,{},0,0,c62abbf3f32bdf59,151
0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,too_few_llm_events;no_tool_events;no_nontrivial_state_reuse;mostly_dialogue_delta;no_non_dialogue_state_type;no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.0,0.0,1.0,False,0.0,0,0,0,loaded,0.0,0,0,0,False,0.0,{},low,unusable,traces\downloaded\hf\pagarsky_agent_trace\converted\agenttrace_row0013.json,{},0,0,769ced5611bc8124,152
