baseline,wave_id,time,operator_id,state_id,region_id,policy_before,policy_after,dynamic_hotness_before,dynamic_hotness_after,materialization_bytes,movement_byte_hop,cache_hit,workflow
single_pin_hot_state,0,0.0,O_chain_2_0,S_chain_2_context,R_15_0,inline,inline,486.4644838127612,472.65191447829477,1788,6865920,False,parallel_chains
single_pin_hot_state,0,0.0,O_chain_3_0,S_task,R_15_15,replicate,replicate,1120.613144236539,1078.3985437537503,0,16384000,True,parallel_chains
single_pin_hot_state,0,0.0,O_chain_3_0,S_document,R_15_15,replicate,replicate,1034.9542057904496,1022.7202337637923,0,16384000,True,parallel_chains
single_pin_hot_state,0,0.0,O_chain_3_0,S_rubric,R_15_15,replicate,replicate,1120.613144236539,1078.3985437537503,0,16384000,True,parallel_chains
single_pin_hot_state,0,0.0,O_chain_3_0,S_chain_3_context,R_15_15,inline,inline,408.10778843352455,396.52006248179094,1500,6144000,False,parallel_chains
single_pin_hot_state,1,6.94403598,O_chain_0_1,S_task,R_0_0,replicate,replicate,1078.3985437537503,1103.4590534399376,0,14336000,True,parallel_chains
single_pin_hot_state,1,6.94403598,O_chain_0_1,S_document,R_0_0,replicate,replicate,1022.7202337637923,1067.268151946465,0,14336000,True,parallel_chains
single_pin_hot_state,1,6.94403598,O_chain_0_1,S_rubric,R_0_0,replicate,replicate,1078.3985437537503,1103.4590534399376,0,14336000,True,parallel_chains
single_pin_hot_state,1,6.94403598,O_chain_0_1,S_chain_0_context,R_0_0,inline,inline,470.5371408117253,484.9616415276214,1780,6379520,False,parallel_chains
single_pin_hot_state,1,6.94403598,O_chain_0_1,S_chain_0_0_out,R_0_0,inline,inline,227.47387088562493,231.5780160756562,832,2981888,False,parallel_chains
single_pin_hot_state,1,6.94403598,O_chain_1_1,S_task,R_0_15,replicate,replicate,1103.4590534399376,1119.7483847359595,0,15360000,True,parallel_chains
single_pin_hot_state,1,6.94403598,O_chain_1_1,S_document,R_0_15,replicate,replicate,1067.268151946465,1096.224298765202,0,15360000,True,parallel_chains
single_pin_hot_state,1,6.94403598,O_chain_1_1,S_rubric,R_0_15,replicate,replicate,1103.4590534399376,1119.7483847359595,0,15360000,True,parallel_chains
single_pin_hot_state,1,6.94403598,O_chain_1_1,S_chain_1_context,R_0_15,inline,inline,418.72518598077124,431.5613708875013,1584,6082560,False,parallel_chains
single_pin_hot_state,1,6.94403598,O_chain_1_1,S_chain_1_0_out,R_0_15,inline,inline,260.28260226335937,264.9786914711836,952,3655680,False,parallel_chains
single_pin_hot_state,1,6.94403598,O_chain_2_1,S_task,R_15_0,replicate,replicate,1119.7483847359595,1130.3364500783737,0,15360000,True,parallel_chains
single_pin_hot_state,1,6.94403598,O_chain_2_1,S_document,R_15_0,replicate,replicate,1096.224298765202,1115.0457941973814,0,15360000,True,parallel_chains
single_pin_hot_state,1,6.94403598,O_chain_2_1,S_rubric,R_15_0,replicate,replicate,1119.7483847359595,1130.3364500783737,0,15360000,True,parallel_chains
single_pin_hot_state,1,6.94403598,O_chain_2_1,S_chain_2_context,R_15_0,inline,inline,472.65191447829477,487.14124441089155,0,6865920,True,parallel_chains
single_pin_hot_state,1,6.94403598,O_chain_2_1,S_chain_2_0_out,R_15_0,inline,inline,251.53360722929685,256.0718446990429,920,3532800,False,parallel_chains
single_pin_hot_state,1,6.94403598,O_chain_3_1,S_task,R_15_15,replicate,replicate,1130.3364500783737,1137.218692550943,0,16384000,True,parallel_chains
single_pin_hot_state,1,6.94403598,O_chain_3_1,S_document,R_15_15,replicate,replicate,1115.0457941973814,1127.2797662282978,0,16384000,True,parallel_chains
single_pin_hot_state,1,6.94403598,O_chain_3_1,S_rubric,R_15_15,replicate,replicate,1130.3364500783737,1137.218692550943,0,16384000,True,parallel_chains
single_pin_hot_state,1,6.94403598,O_chain_3_1,S_chain_3_context,R_15_15,inline,inline,396.52006248179094,408.6755406131641,1500,6144000,False,parallel_chains
single_pin_hot_state,1,6.94403598,O_chain_3_1,S_chain_3_0_out,R_15_15,inline,inline,332.46181129437497,338.46017734134375,1216,4980736,False,parallel_chains
single_pin_hot_state,2,14.35207432736,O_writer,S_task,R_0_0,replicate,replicate,1137.218692550943,1439.1921501581128,0,14336000,True,parallel_chains
single_pin_hot_state,2,14.35207432736,O_writer,S_rubric,R_0_0,replicate,replicate,1137.218692550943,1439.1921501581128,0,14336000,True,parallel_chains
single_pin_hot_state,2,14.35207432736,O_writer,S_chain_0_1_out,R_0_0,inline,inline,416.5282418390625,424.0433571953906,876,0,False,parallel_chains
single_pin_hot_state,2,14.35207432736,O_writer,S_chain_1_1_out,R_0_0,inline,inline,536.351434696875,546.0284325529688,1128,0,False,parallel_chains
single_pin_hot_state,2,14.35207432736,O_writer,S_chain_2_1_out,R_0_0,inline,inline,443.1556180296875,451.1511517192969,932,0,False,parallel_chains
single_pin_hot_state,2,14.35207432736,O_writer,S_chain_3_1_out,R_0_0,inline,inline,464.07712789375,472.4501331309375,976,0,False,parallel_chains
WaferStateFlow,0,0.0,O_chain_0_0,S_task,R_0_0,replicate,replicate,1439.1921501581128,1285.4748976027734,4000,0,False,parallel_chains
WaferStateFlow,0,0.0,O_chain_0_0,S_document,R_0_0,replicate,replicate,1127.2797662282978,1082.7318480483937,4000,0,False,parallel_chains
WaferStateFlow,0,0.0,O_chain_0_0,S_rubric,R_0_0,replicate,replicate,1439.1921501581128,1285.4748976027734,4000,0,False,parallel_chains
WaferStateFlow,0,0.0,O_chain_0_0,S_chain_0_context,R_0_0,inline,inline,484.9616415276214,470.97506699295394,1780,6379520,False,parallel_chains
WaferStateFlow,0,0.0,O_chain_1_0,S_task,R_0_15,replicate,replicate,1285.4748976027734,1185.5586834418027,0,0,True,parallel_chains
WaferStateFlow,0,0.0,O_chain_1_0,S_document,R_0_15,replicate,replicate,1082.7318480483937,1053.775701231456,0,0,True,parallel_chains
WaferStateFlow,0,0.0,O_chain_1_0,S_rubric,R_0_15,replicate,replicate,1285.4748976027734,1185.5586834418027,0,0,True,parallel_chains
WaferStateFlow,0,0.0,O_chain_1_0,S_chain_1_context,R_0_15,inline,inline,431.5613708875013,419.1148910768759,1584,6082560,False,parallel_chains
WaferStateFlow,0,0.0,O_chain_2_0,S_task,R_15_0,replicate,replicate,1185.5586834418027,1120.6131442371718,0,0,True,parallel_chains
WaferStateFlow,0,0.0,O_chain_2_0,S_document,R_15_0,replicate,replicate,1053.775701231456,1034.9542058004463,0,0,True,parallel_chains
WaferStateFlow,0,0.0,O_chain_2_0,S_rubric,R_15_0,replicate,replicate,1185.5586834418027,1120.6131442371718,0,0,True,parallel_chains
WaferStateFlow,0,0.0,O_chain_2_0,S_chain_2_context,R_15_0,inline,inline,487.14124441089155,473.0918088670795,1788,6865920,False,parallel_chains
WaferStateFlow,0,0.0,O_chain_3_0,S_task,R_15_15,replicate,replicate,1120.6131442371718,1078.3985437541617,0,0,True,parallel_chains
WaferStateFlow,0,0.0,O_chain_3_0,S_document,R_15_15,replicate,replicate,1034.9542058004463,1022.7202337702901,0,0,True,parallel_chains
WaferStateFlow,0,0.0,O_chain_3_0,S_rubric,R_15_15,replicate,replicate,1120.6131442371718,1078.3985437541617,0,0,True,parallel_chains
WaferStateFlow,0,0.0,O_chain_3_0,S_chain_3_context,R_15_15,inline,inline,408.6755406131641,396.8891013985567,1500,6144000,False,parallel_chains
WaferStateFlow,1,6.94400718,O_chain_0_1,S_task,R_0_0,replicate,replicate,1078.3985437541617,1103.459053440205,0,0,True,parallel_chains
WaferStateFlow,1,6.94400718,O_chain_0_1,S_document,R_0_0,replicate,replicate,1022.7202337702901,1067.2681519506887,0,0,True,parallel_chains
WaferStateFlow,1,6.94400718,O_chain_0_1,S_rubric,R_0_0,replicate,replicate,1078.3985437541617,1103.459053440205,0,0,True,parallel_chains
WaferStateFlow,1,6.94400718,O_chain_0_1,S_chain_0_context,R_0_0,inline,inline,470.97506699295394,485.24629354542003,1780,6379520,False,parallel_chains
WaferStateFlow,1,6.94400718,O_chain_0_1,S_chain_0_0_out,R_0_0,inline,inline,231.5780160756562,234.2457104491765,832,2981888,False,parallel_chains
WaferStateFlow,1,6.94400718,O_chain_1_1,S_task,R_0_15,replicate,replicate,1103.459053440205,1119.7483847361332,0,0,True,parallel_chains
WaferStateFlow,1,6.94400718,O_chain_1_1,S_document,R_0_15,replicate,replicate,1067.2681519506887,1096.2242987679476,0,0,True,parallel_chains
WaferStateFlow,1,6.94400718,O_chain_1_1,S_rubric,R_0_15,replicate,replicate,1103.459053440205,1119.7483847361332,0,0,True,parallel_chains
WaferStateFlow,1,6.94400718,O_chain_1_1,S_chain_1_context,R_0_15,inline,inline,419.1148910768759,431.8146791999693,1584,6082560,False,parallel_chains
WaferStateFlow,1,6.94400718,O_chain_1_1,S_chain_1_0_out,R_0_15,inline,inline,264.9786914711836,268.0311494562693,952,3655680,False,parallel_chains
WaferStateFlow,1,6.94400718,O_chain_2_1,S_task,R_15_0,replicate,replicate,1119.7483847361332,1130.3364500784865,0,0,True,parallel_chains
WaferStateFlow,1,6.94400718,O_chain_2_1,S_document,R_15_0,replicate,replicate,1096.2242987679476,1115.045794199166,0,0,True,parallel_chains
WaferStateFlow,1,6.94400718,O_chain_2_1,S_rubric,R_15_0,replicate,replicate,1119.7483847361332,1130.3364500784865,0,0,True,parallel_chains
WaferStateFlow,1,6.94400718,O_chain_2_1,S_chain_2_context,R_15_0,inline,inline,473.0918088670795,487.42717576360167,1788,6865920,False,parallel_chains
WaferStateFlow,1,6.94400718,O_chain_2_1,S_chain_2_0_out,R_15_0,inline,inline,256.0718446990429,259.0216990543779,920,3532800,False,parallel_chains
WaferStateFlow,1,6.94400718,O_chain_3_1,S_task,R_15_15,replicate,replicate,1130.3364500784865,1137.2186925510164,0,0,True,parallel_chains
WaferStateFlow,1,6.94400718,O_chain_3_1,S_document,R_15_15,replicate,replicate,1115.045794199166,1127.279766229458,0,0,True,parallel_chains
WaferStateFlow,1,6.94400718,O_chain_3_1,S_rubric,R_15_15,replicate,replicate,1130.3364500784865,1137.2186925510164,0,0,True,parallel_chains
WaferStateFlow,1,6.94400718,O_chain_3_1,S_chain_3_context,R_15_15,inline,inline,396.8891013985567,408.91541590906184,1500,6144000,False,parallel_chains
WaferStateFlow,1,6.94400718,O_chain_3_1,S_chain_3_0_out,R_15_15,inline,inline,338.46017734134375,342.3591152718734,1216,4980736,False,parallel_chains
WaferStateFlow,2,14.35201672736,O_writer,S_task,R_0_0,replicate,replicate,1137.2186925510164,1439.1921501581605,0,0,True,parallel_chains
WaferStateFlow,2,14.35201672736,O_writer,S_rubric,R_0_0,replicate,replicate,1137.2186925510164,1439.1921501581605,0,0,True,parallel_chains
WaferStateFlow,2,14.35201672736,O_writer,S_chain_0_1_out,R_0_0,inline,inline,424.0433571953906,428.9281821770039,876,0,False,parallel_chains
WaferStateFlow,2,14.35201672736,O_writer,S_chain_1_1_out,R_0_0,inline,inline,546.0284325529688,552.3184811594297,1128,0,False,parallel_chains
WaferStateFlow,2,14.35201672736,O_writer,S_chain_2_1_out,R_0_0,inline,inline,451.1511517192969,456.34824861754294,932,0,False,parallel_chains
WaferStateFlow,2,14.35201672736,O_writer,S_chain_3_1_out,R_0_0,inline,inline,472.4501331309375,477.89258653510933,976,0,False,parallel_chains
flat_sequential,0,0.0,O_analyst_0,S_task,R_0_0,replicate,replicate,0.0,308.0,3200,3200,False,trading
flat_sequential,0,0.0,O_analyst_0,S_market_context,R_0_0,replicate,replicate,0.0,308.0,3200,3200,False,trading
flat_sequential,0,0.0,O_analyst_0,S_role_instruction,R_0_0,replicate,replicate,0.0,308.0,3200,3200,False,trading
flat_sequential,0,0.0,O_analyst_0,S_market_signal_0,R_0_0,inline,inline,0.0,171.32500000000002,1780,1780,False,trading
flat_sequential,1,5.7400032017781255,O_analyst_1,S_task,R_0_0,replicate,replicate,308.0,508.20000000000005,3200,3200,False,trading
flat_sequential,1,5.7400032017781255,O_analyst_1,S_market_context,R_0_0,replicate,replicate,308.0,508.20000000000005,3200,3200,False,trading
flat_sequential,1,5.7400032017781255,O_analyst_1,S_role_instruction,R_0_0,replicate,replicate,308.0,508.20000000000005,3200,3200,False,trading
flat_sequential,1,5.7400032017781255,O_analyst_1,S_market_signal_1,R_0_0,inline,inline,0.0,157.465,1636,1636,False,trading
flat_sequential,2,11.40800640353375,O_analyst_2,S_task,R_0_0,replicate,replicate,508.20000000000005,638.33,3200,3200,False,trading
flat_sequential,2,11.40800640353375,O_analyst_2,S_market_context,R_0_0,replicate,replicate,508.20000000000005,638.33,3200,3200,False,trading
flat_sequential,2,11.40800640353375,O_analyst_2,S_role_instruction,R_0_0,replicate,replicate,508.20000000000005,638.33,3200,3200,False,trading
flat_sequential,2,11.40800640353375,O_analyst_2,S_market_signal_2,R_0_0,inline,inline,0.0,168.63,1752,1752,False,trading
flat_sequential,3,17.1340096053075,O_analyst_3,S_task,R_0_0,replicate,replicate,638.33,722.9145000000001,3200,3200,False,trading
flat_sequential,3,17.1340096053075,O_analyst_3,S_market_context,R_0_0,replicate,replicate,638.33,722.9145000000001,3200,3200,False,trading
flat_sequential,3,17.1340096053075,O_analyst_3,S_role_instruction,R_0_0,replicate,replicate,638.33,722.9145000000001,3200,3200,False,trading
flat_sequential,3,17.1340096053075,O_analyst_3,S_market_signal_3,R_0_0,inline,inline,0.0,164.01,1704,1704,False,trading
flat_sequential,4,22.83601280707375,O_analyst_4,S_task,R_0_0,replicate,replicate,722.9145000000001,777.8944250000001,3200,3200,False,trading
flat_sequential,4,22.83601280707375,O_analyst_4,S_market_context,R_0_0,replicate,replicate,722.9145000000001,777.8944250000001,3200,3200,False,trading
flat_sequential,4,22.83601280707375,O_analyst_4,S_role_instruction,R_0_0,replicate,replicate,722.9145000000001,777.8944250000001,3200,3200,False,trading
flat_sequential,4,22.83601280707375,O_analyst_4,S_market_signal_4,R_0_0,inline,inline,0.0,150.15,1560,1560,False,trading
flat_sequential,5,28.4660160088175,O_analyst_5,S_task,R_0_0,replicate,replicate,777.8944250000001,813.6313762500001,3200,3200,False,trading
flat_sequential,5,28.4660160088175,O_analyst_5,S_market_context,R_0_0,replicate,replicate,777.8944250000001,813.6313762500001,3200,3200,False,trading
flat_sequential,5,28.4660160088175,O_analyst_5,S_role_instruction,R_0_0,replicate,replicate,777.8944250000001,813.6313762500001,3200,3200,False,trading
flat_sequential,5,28.4660160088175,O_analyst_5,S_market_signal_5,R_0_0,inline,inline,0.0,187.10999999999999,1944,1944,False,trading
flat_sequential,6,34.28801921062125,O_analyst_6,S_task,R_0_0,replicate,replicate,813.6313762500001,836.8603945625001,3200,3200,False,trading
flat_sequential,6,34.28801921062125,O_analyst_6,S_market_context,R_0_0,replicate,replicate,813.6313762500001,836.8603945625001,3200,3200,False,trading
flat_sequential,6,34.28801921062125,O_analyst_6,S_role_instruction,R_0_0,replicate,replicate,813.6313762500001,836.8603945625001,3200,3200,False,trading
flat_sequential,6,34.28801921062125,O_analyst_6,S_market_signal_6,R_0_0,inline,inline,0.0,110.88,1152,1152,False,trading
flat_sequential,7,39.71402241230125,O_analyst_7,S_task,R_0_0,replicate,replicate,836.8603945625001,851.9592564656251,3200,3200,False,trading
flat_sequential,7,39.71402241230125,O_analyst_7,S_market_context,R_0_0,replicate,replicate,836.8603945625001,851.9592564656251,3200,3200,False,trading
flat_sequential,7,39.71402241230125,O_analyst_7,S_role_instruction,R_0_0,replicate,replicate,836.8603945625001,851.9592564656251,3200,3200,False,trading
flat_sequential,7,39.71402241230125,O_analyst_7,S_market_signal_7,R_0_0,inline,inline,0.0,148.22500000000002,1540,1540,False,trading
flat_sequential,8,45.33402561404187,O_researcher_0,S_task,R_0_0,replicate,replicate,851.9592564656251,833.7735167026564,3200,3200,False,trading
flat_sequential,8,45.33402561404187,O_researcher_0,S_market_context,R_0_0,replicate,replicate,851.9592564656251,833.7735167026564,3200,3200,False,trading
flat_sequential,8,45.33402561404187,O_researcher_0,S_tool_schema,R_0_0,replicate,replicate,0.0,280.0,3200,3200,False,trading
flat_sequential,8,45.33402561404187,O_researcher_0,S_market_signal_0,R_0_0,inline,inline,171.32500000000002,267.11125000000004,1780,1780,False,trading
flat_sequential,9,51.07402881581999,O_researcher_1,S_task,R_0_0,replicate,replicate,833.7735167026564,821.9527858567267,3200,3200,False,trading
flat_sequential,9,51.07402881581999,O_researcher_1,S_market_context,R_0_0,replicate,replicate,833.7735167026564,821.9527858567267,3200,3200,False,trading
flat_sequential,9,51.07402881581999,O_researcher_1,S_tool_schema,R_0_0,replicate,replicate,280.0,462.0,3200,3200,False,trading
flat_sequential,9,51.07402881581999,O_researcher_1,S_market_signal_1,R_0_0,inline,inline,157.465,245.50225,1636,1636,False,trading
flat_sequential,10,56.74203201757562,O_researcher_2,S_task,R_0_0,replicate,replicate,821.9527858567267,814.2693108068723,3200,3200,False,trading
flat_sequential,10,56.74203201757562,O_researcher_2,S_market_context,R_0_0,replicate,replicate,821.9527858567267,814.2693108068723,3200,3200,False,trading
flat_sequential,10,56.74203201757562,O_researcher_2,S_tool_schema,R_0_0,replicate,replicate,462.0,580.3,3200,3200,False,trading
flat_sequential,10,56.74203201757562,O_researcher_2,S_market_signal_2,R_0_0,inline,inline,168.63,262.9095,1752,1752,False,trading
flat_sequential,11,62.46803521934937,O_researcher_3,S_task,R_0_0,replicate,replicate,814.2693108068723,809.2750520244671,3200,3200,False,trading
flat_sequential,11,62.46803521934937,O_researcher_3,S_market_context,R_0_0,replicate,replicate,814.2693108068723,809.2750520244671,3200,3200,False,trading
flat_sequential,11,62.46803521934937,O_researcher_3,S_tool_schema,R_0_0,replicate,replicate,580.3,657.1949999999999,3200,3200,False,trading
flat_sequential,11,62.46803521934937,O_researcher_3,S_market_signal_3,R_0_0,inline,inline,164.01,255.7065,1704,1704,False,trading
flat_sequential,12,68.17003842111562,O_researcher_4,S_task,R_0_0,replicate,replicate,809.2750520244671,806.0287838159036,3200,3200,False,trading
flat_sequential,12,68.17003842111562,O_researcher_4,S_market_context,R_0_0,replicate,replicate,809.2750520244671,806.0287838159036,3200,3200,False,trading
flat_sequential,12,68.17003842111562,O_researcher_4,S_tool_schema,R_0_0,replicate,replicate,657.1949999999999,707.17675,3200,3200,False,trading
flat_sequential,12,68.17003842111562,O_researcher_4,S_market_signal_4,R_0_0,inline,inline,150.15,234.09750000000003,1560,1560,False,trading
flat_sequential,13,73.80004162285937,O_researcher_5,S_task,R_0_0,replicate,replicate,806.0287838159036,803.9187094803374,3200,3200,False,trading
flat_sequential,13,73.80004162285937,O_researcher_5,S_market_context,R_0_0,replicate,replicate,806.0287838159036,803.9187094803374,3200,3200,False,trading
flat_sequential,13,73.80004162285937,O_researcher_5,S_tool_schema,R_0_0,replicate,replicate,707.17675,739.6648875000001,3200,3200,False,trading
flat_sequential,13,73.80004162285937,O_researcher_5,S_market_signal_5,R_0_0,inline,inline,187.10999999999999,291.7215,1944,1944,False,trading
flat_sequential,14,79.62204482466312,O_researcher_6,S_task,R_0_0,replicate,replicate,803.9187094803374,802.5471611622194,3200,3200,False,trading
flat_sequential,14,79.62204482466312,O_researcher_6,S_market_context,R_0_0,replicate,replicate,803.9187094803374,802.5471611622194,3200,3200,False,trading
flat_sequential,14,79.62204482466312,O_researcher_6,S_tool_schema,R_0_0,replicate,replicate,739.6648875000001,760.782176875,3200,3200,False,trading
flat_sequential,14,79.62204482466312,O_researcher_6,S_market_signal_6,R_0_0,inline,inline,110.88,172.872,1152,1152,False,trading
flat_sequential,15,85.04804802634312,O_researcher_7,S_task,R_0_0,replicate,replicate,802.5471611622194,801.6556547554426,3200,3200,False,trading
flat_sequential,15,85.04804802634312,O_researcher_7,S_market_context,R_0_0,replicate,replicate,802.5471611622194,801.6556547554426,3200,3200,False,trading
flat_sequential,15,85.04804802634312,O_researcher_7,S_tool_schema,R_0_0,replicate,replicate,760.782176875,774.50841496875,3200,3200,False,trading
flat_sequential,15,85.04804802634312,O_researcher_7,S_market_signal_7,R_0_0,inline,inline,148.22500000000002,231.09625,1540,1540,False,trading
flat_sequential,16,90.66805122808375,O_trader_0,S_task,R_0_0,replicate,replicate,801.6556547554426,941.0761755910377,3200,3200,False,trading
flat_sequential,16,90.66805122808375,O_trader_0,S_market_context,R_0_0,replicate,replicate,801.6556547554426,941.0761755910377,3200,3200,False,trading
flat_sequential,16,90.66805122808375,O_trader_0,S_analyst_0_view,R_0_0,inline,inline,0.0,109.19999999999999,832,832,False,trading
flat_sequential,16,90.66805122808375,O_trader_0,S_research_0_evidence,R_0_0,inline,inline,0.0,114.975,876,876,False,trading
flat_sequential,17,94.77205442935063,O_trader_1,S_task,R_0_0,replicate,replicate,941.0761755910377,1031.6995141341745,3200,3200,False,trading
flat_sequential,17,94.77205442935063,O_trader_1,S_market_context,R_0_0,replicate,replicate,941.0761755910377,1031.6995141341745,3200,3200,False,trading
flat_sequential,17,94.77205442935063,O_trader_1,S_analyst_1_view,R_0_0,inline,inline,0.0,118.12499999999999,900,900,False,trading
flat_sequential,17,94.77205442935063,O_trader_1,S_research_1_evidence,R_0_0,inline,inline,0.0,130.725,996,996,False,trading
flat_sequential,18,98.97005763064688,O_trader_2,S_task,R_0_0,replicate,replicate,1031.6995141341745,1090.6046841872135,3200,3200,False,trading
flat_sequential,18,98.97005763064688,O_trader_2,S_market_context,R_0_0,replicate,replicate,1031.6995141341745,1090.6046841872135,3200,3200,False,trading
flat_sequential,18,98.97005763064688,O_trader_2,S_analyst_2_view,R_0_0,inline,inline,0.0,99.225,756,756,False,trading
flat_sequential,18,98.97005763064688,O_trader_2,S_research_2_evidence,R_0_0,inline,inline,0.0,150.14999999999998,1144,1144,False,trading
flat_sequential,19,103.17006083194376,O_trader_3,S_task,R_0_0,replicate,replicate,1090.6046841872135,1128.8930447216887,3200,3200,False,trading
flat_sequential,19,103.17006083194376,O_trader_3,S_market_context,R_0_0,replicate,replicate,1090.6046841872135,1128.8930447216887,3200,3200,False,trading
flat_sequential,19,103.17006083194376,O_trader_3,S_analyst_3_view,R_0_0,inline,inline,0.0,148.575,1132,1132,False,trading
flat_sequential,19,103.17006083194376,O_trader_3,S_research_3_evidence,R_0_0,inline,inline,0.0,127.05,968,968,False,trading
flat_sequential,20,107.47006403327188,O_trader_4,S_task,R_0_0,replicate,replicate,1128.8930447216887,1153.7804790690977,3200,3200,False,trading
flat_sequential,20,107.47006403327188,O_trader_4,S_market_context,R_0_0,replicate,replicate,1128.8930447216887,1153.7804790690977,3200,3200,False,trading
flat_sequential,20,107.47006403327188,O_trader_4,S_analyst_4_view,R_0_0,inline,inline,0.0,115.49999999999999,880,880,False,trading
flat_sequential,20,107.47006403327188,O_trader_4,S_research_4_evidence,R_0_0,inline,inline,0.0,149.1,1136,1136,False,trading
flat_sequential,21,111.72806723458689,O_trader_5,S_task,R_0_0,replicate,replicate,1153.7804790690977,1169.9573113949136,3200,3200,False,trading
flat_sequential,21,111.72806723458689,O_trader_5,S_market_context,R_0_0,replicate,replicate,1153.7804790690977,1169.9573113949136,3200,3200,False,trading
flat_sequential,21,111.72806723458689,O_trader_5,S_analyst_5_view,R_0_0,inline,inline,0.0,120.225,916,916,False,trading
flat_sequential,21,111.72806723458689,O_trader_5,S_research_5_evidence,R_0_0,inline,inline,0.0,125.99999999999999,960,960,False,trading
flat_sequential,22,115.91607043588002,O_trader_6,S_task,R_0_0,replicate,replicate,1169.9573113949136,1180.4722524066938,3200,3200,False,trading
flat_sequential,22,115.91607043588002,O_trader_6,S_market_context,R_0_0,replicate,replicate,1169.9573113949136,1180.4722524066938,3200,3200,False,trading
flat_sequential,22,115.91607043588002,O_trader_6,S_analyst_6_view,R_0_0,inline,inline,0.0,129.15,984,984,False,trading
flat_sequential,22,115.91607043588002,O_trader_6,S_research_6_evidence,R_0_0,inline,inline,0.0,125.475,956,956,False,trading
flat_sequential,23,120.13607363718315,O_trader_7,S_task,R_0_0,replicate,replicate,1180.4722524066938,1187.306964064351,3200,3200,False,trading
flat_sequential,23,120.13607363718315,O_trader_7,S_market_context,R_0_0,replicate,replicate,1180.4722524066938,1187.306964064351,3200,3200,False,trading
flat_sequential,23,120.13607363718315,O_trader_7,S_analyst_7_view,R_0_0,inline,inline,0.0,110.77499999999999,844,844,False,trading
flat_sequential,23,120.13607363718315,O_trader_7,S_research_7_evidence,R_0_0,inline,inline,0.0,138.075,1052,1052,False,trading
flat_sequential,24,124.33407683847939,O_risk_0,S_task,R_0_0,replicate,replicate,1187.306964064351,1247.7495266418282,3200,3200,False,trading
flat_sequential,24,124.33407683847939,O_risk_0,S_risk_policy,R_0_0,replicate,replicate,0.0,475.99999999999994,3200,3200,False,trading
flat_sequential,24,124.33407683847939,O_risk_0,S_market_context,R_0_0,replicate,replicate,1187.306964064351,1247.7495266418282,3200,3200,False,trading
flat_sequential,24,124.33407683847939,O_risk_0,S_trade_0,R_0_0,inline,inline,0.0,146.96499999999997,988,988,False,trading
flat_sequential,25,129.67808004013378,O_risk_1,S_task,R_0_0,replicate,replicate,1247.7495266418282,1287.0371923171883,3200,3200,False,trading
flat_sequential,25,129.67808004013378,O_risk_1,S_risk_policy,R_0_0,replicate,replicate,475.99999999999994,785.3999999999999,3200,3200,False,trading
flat_sequential,25,129.67808004013378,O_risk_1,S_market_context,R_0_0,replicate,replicate,1247.7495266418282,1287.0371923171883,3200,3200,False,trading
flat_sequential,25,129.67808004013378,O_risk_1,S_trade_1,R_0_0,inline,inline,0.0,148.155,996,996,False,trading
flat_sequential,26,135.0260832417894,O_risk_2,S_task,R_0_0,replicate,replicate,1287.0371923171883,1312.5741750061725,3200,3200,False,trading
flat_sequential,26,135.0260832417894,O_risk_2,S_risk_policy,R_0_0,replicate,replicate,785.3999999999999,986.5099999999999,3200,3200,False,trading
flat_sequential,26,135.0260832417894,O_risk_2,S_market_context,R_0_0,replicate,replicate,1287.0371923171883,1312.5741750061725,3200,3200,False,trading
flat_sequential,26,135.0260832417894,O_risk_2,S_trade_2,R_0_0,inline,inline,0.0,132.08999999999997,888,888,False,trading
flat_sequential,27,140.32008644342815,O_risk_3,S_task,R_0_0,replicate,replicate,1312.5741750061725,1329.173213754012,3200,3200,False,trading
flat_sequential,27,140.32008644342815,O_risk_3,S_risk_policy,R_0_0,replicate,replicate,986.5099999999999,1117.2314999999999,3200,3200,False,trading
flat_sequential,27,140.32008644342815,O_risk_3,S_market_context,R_0_0,replicate,replicate,1312.5741750061725,1329.173213754012,3200,3200,False,trading
flat_sequential,27,140.32008644342815,O_risk_3,S_trade_3,R_0_0,inline,inline,0.0,155.89,1048,1048,False,trading
flat_sequential,28,145.6940896450919,O_risk_4,S_task,R_0_0,replicate,replicate,1329.173213754012,1339.9625889401077,3200,3200,False,trading
flat_sequential,28,145.6940896450919,O_risk_4,S_risk_policy,R_0_0,replicate,replicate,1117.2314999999999,1202.2004749999999,3200,3200,False,trading
flat_sequential,28,145.6940896450919,O_risk_4,S_market_context,R_0_0,replicate,replicate,1329.173213754012,1339.9625889401077,3200,3200,False,trading
flat_sequential,28,145.6940896450919,O_risk_4,S_trade_4,R_0_0,inline,inline,0.0,148.75,1000,1000,False,trading
flat_sequential,29,151.04409284674816,O_risk_5,S_task,R_0_0,replicate,replicate,1339.9625889401077,1346.9756828110699,3200,3200,False,trading
flat_sequential,29,151.04409284674816,O_risk_5,S_risk_policy,R_0_0,replicate,replicate,1202.2004749999999,1257.43030875,3200,3200,False,trading
flat_sequential,29,151.04409284674816,O_risk_5,S_market_context,R_0_0,replicate,replicate,1339.9625889401077,1346.9756828110699,3200,3200,False,trading
flat_sequential,29,151.04409284674816,O_risk_5,S_trade_5,R_0_0,inline,inline,0.0,141.60999999999999,952,952,False,trading
