baseline,arrival_rate_jobs_per_s,completed_jobs,jobs_per_s,tokens_per_s,jct_p50_ms,jct_p90_ms,jct_p99_ms,ttft_p50_ms,ttft_p90_ms,ttft_p99_ms,tpot_p50_ms,tpot_p90_ms,tpot_p99_ms,queue_wait_ms,mesh_wait_ms,cross_job_prefix_hit_rate,cross_job_prefix_compute_hits,sram_hit_rate,sram_evictions,sram_reload_bytes,mesh_total_traffic_bytes,mesh_hotspot_ratio,computed_prefill_tokens,avoided_prefill_tokens,compute_energy_j,mesh_energy_j,sram_energy_j,offwafer_energy_j,energy_per_job_j,decode_shared_kv_read_bytes,decode_shared_kv_read_bytes_without_cohort,decode_kv_read_reduction_ratio,shared_attention_cost_model_source,shared_attention_fit_hash,cohort_latency_predicted_ms,cohort_latency_observed_or_fitted_ms,cross_region_kv_transfer_bytes,num_decode_cohorts,avg_cohort_size,candidate_cohorts,accepted_cohorts,rejected_wait_cost,rejected_slo_risk,rejected_low_saving,rejected_critical_path,rejected_queue_pressure,rejected_remote_shared_kv,accepted_avg_size,accepted_avg_wait_ms,replica_bytes_total,saved_mesh_traffic_bytes,replication_transfer_bytes,replication_actual_transfer_bytes,shared_prefill_compute_ms_saved,sram_read_bytes,sram_write_bytes,offwafer_reload_bytes,shared_kv_extraction_overhead_ms,placement_planning_overhead_ms,replication_planning_overhead_ms,decode_cohort_planning_overhead_ms,scheduling_loop_overhead_ms,total_runtime_overhead_ms,overhead_per_job_ms,overhead_fraction_of_jct,cross_job_task_group_size,unique_task_ratio,cross_job_prefix_hit_rate_observed
apc_like,1.0,300,8.905679525190012,325639.14039841446,6491.312663243985,33538.864700299186,33686.368249771396,5.470998056130902,232.6648597628681,232.6648597628681,2.0340753642793494,6.572776216218417,6.572776216218417,20911.68913509059,0.0,0.8852459016393442,2268.0,0.8323076923076923,315.0,135484407808.0,312319254648832.0,3.967377181398156,5394432.0,5255168.0,2.2470060933119997,62.4638509297664,0.03489660928,0.1110718808064,0.21618941837721603,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30875.862958079808,553320972288.0,144611213312.0,138839851008.0,260.0236115977168,869.2194372415543,0.04626717418432236,3.6483360454440117,179.36830129474401,1721.1745297536254,5.737248432512085,0.0003741819366433974,20,0.1,0.10076923076923076
waferagent_full,1.0,300,4.894140186168192,178955.86728730198,17593.841103710518,42305.21086223841,59243.08167306413,4.77839052148836,144.01109532862264,144.01109532862264,1.4493132935124222,5.187561146980762,5.880168681599587,17649.977934527218,23360.568628602865,0.8852459016393442,2268.0,0.6843105320304017,962.0,357438586880.0,5119374908416.0,2.3619241182641355,5394432.0,5255168.0,2.2470060933119997,1.0238749816832,1.9346894932981,0.291319578624,0.018322967156390996,67047016470506.0,87617332838400.0,0.2347745098088475,analytical,,785533.3646368749,0.0,67047016470506.0,777.0,2.0,1561.0,777.0,0.0,0.0,0.0,0.0,784.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30875.86295807968,38529557698538.0,164232167424.0,364149473280.0,259.94965992867947,903.3880336210132,0.06600283086299896,194.31323651224375,330.21967485547066,1909.1470269486308,6.363823423162103,0.0003449785590627554,20,0.1,0.10076923076923076
apc_like,1.0,300,8.905679525190012,325639.14039841446,6518.156926923981,33398.74999448736,33686.368249771396,13.429570094938194,227.77586540088632,232.6648597628681,2.0340753642793494,6.572776216218417,6.572776216218417,20938.22105459331,0.0,0.7793594306049823,1971.0,0.7553846153846154,519.0,165247188992.0,312483251935232.0,3.9667708545717,5428224.0,5221376.0,2.260293648384,62.49665038704641,0.03489660928,0.1348821057536,0.21642240916821337,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30733.25531135981,519129006080.0,178803179520.0,168602632192.0,257.4412254616618,867.3976417630911,0.07570628076791763,3.598146140575409,179.95729390531778,1712.0968531817198,5.706989510605733,0.0003726105261055205,20,0.25,0.08807692307692308
waferagent_full,1.0,300,4.542455600572828,166096.4031868123,21947.047538590494,48060.46877743849,63988.860475624104,4.77839052148836,13.429570094938194,144.01109532862264,1.6122797722518438,5.187561146980762,5.880168681599587,22008.970921701923,28215.08998936465,0.7793594306049823,1971.0,0.5982487767190316,1359.0,409917718528.0,5644426271744.0,2.310372862852314,5428224.0,5221376.0,2.260293648384,1.1288852543488,1.8180059692865,0.33330288394240004,0.018468292519872333,68517613272706.0,87617332838400.0,0.21799019608279124,analytical,,749970.9258203132,0.0,68517613272706.0,694.0,2.0,1448.0,694.0,0.0,0.0,0.0,0.0,754.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30733.255311359826,36173112147586.0,187007238144.0,416628604928.0,260.5690276250243,907.7997310087085,0.10624807327985764,192.83734541386366,330.0144262611866,1917.7141962572932,6.392380654190977,0.00028908862570915605,20,0.25,0.08807692307692308
apc_like,1.0,300,8.904969917777654,325613.19336684584,6521.51237012398,33398.74999448736,33686.368249771396,13.429570094938194,227.77586540088632,232.6648597628681,2.0340753642793494,6.572776216218417,6.572776216218417,20937.323740192216,0.0,0.6270640354409988,1557.0,0.6634615384615384,762.0,192954761216.0,312647668652032.0,3.9660752721605075,5475328.0,5174272.0,2.278815694848,62.529533730406406,0.03489660928,0.15704816353280002,0.2166676473268907,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30534.468894719816,485247418368.0,212684767232.0,196310204416.0,257.49982986599207,855.5502230301499,0.12432225048542023,3.5369833931326866,182.21095018088818,1718.2702301070094,5.727567433690031,0.00037381092389377976,20,0.5,0.07038461538461538
waferagent_full,1.0,300,4.207896853924388,153863.15109602988,31917.39624786407,57187.27796879856,69239.81027722375,4.77839052148836,13.429570094938194,144.01109532862264,1.7273149337169365,5.187561146980762,5.880168681599583,29415.285929046986,37491.45723067542,0.6270640354409988,1557.0,0.4991543851171781,1872.0,471666262016.0,6363313200128.0,2.214399237343929,5475328.0,5174272.0,2.278815694848,1.2726626400256,1.6762183614304502,0.38270171873280007,0.018701328050122833,70269959929537.0,87617332838400.0,0.19799019608207225,analytical,,708481.403083163,0.0,70269959929537.0,589.0,2.0,1273.0,589.0,0.0,0.0,0.0,0.0,684.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30534.468894719892,33307697872577.0,216669356032.0,478377148416.0,260.9454579651356,898.4472909942269,0.15122536569833755,192.9017212241888,337.9198955371976,1915.8696979284286,6.386232326428096,0.00023401791862182514,20,0.5,0.07038461538461538
apc_like,1.0,300,8.904537209782546,325597.3712547687,6521.51237012398,33398.74999448736,33690.6896936114,13.429570094938194,232.09730924088632,236.9863036028681,2.0340753642793494,6.572776216218417,6.572776216218417,20940.925416250248,0.0,0.4197276104003302,1017.0,0.5938461538461538,953.0,215528505344.0,312767072098304.0,3.965729685326187,5536768.0,5112832.0,2.302974885888,62.553414419660804,0.03489660928,0.1751071588352,0.21688797691221334,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30275.182264319825,454620610560.0,243311575040.0,218883948544.0,260.5928312987089,798.0372179299593,0.1807771623134613,3.750041127204895,283.5782365873456,1762.8611959517002,5.876203986505668,0.0003833725777686911,20,0.75,0.04730769230769231
waferagent_full,1.0,300,4.179042670972574,152808.08827833584,35600.338447543996,56586.879531806146,69732.06301994373,4.77839052148836,13.429570094938194,144.01109532862264,1.7273149337169373,5.187561146980755,5.880168681599583,31982.916322605062,40947.523550181264,0.4197276104003302,1017.0,0.4237714285714286,2320.0,519061897216.0,6570461486080.0,2.1595689482227693,5536768.0,5112832.0,2.302974885888,1.314092297216,1.54499637312205,0.42061822689280004,0.018608939277062832,71832039535145.0,87617332838400.0,0.18016176470892054,analytical,,673709.2316463123,0.0,71832039535145.0,501.0,2.0,1019.0,501.0,0.0,0.0,0.0,0.0,518.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30275.182264319898,30660902466089.0,239024996352.0,525772783616.0,270.1823804527521,817.7402708679438,0.24211686104536057,201.04694832116365,353.85927464812994,1866.8665401637554,6.222888467212518,0.0002184351760834579,20,0.75,0.04730769230769231
apc_like,1.0,300,8.904537209782546,325597.3712547687,6521.51237012398,33398.74999448736,33690.6896936114,13.429570094938194,232.09730924088632,236.9863036028681,2.0340753642793494,6.572776216218417,6.572776216218417,20936.8367763374,0.0,0.301255230125523,720.0,0.5723076923076923,1009.0,219009777664.0,312795442370560.0,3.9656304553958046,5570560.0,5079040.0,2.31626244096,62.559088474112,0.03489660928,0.1778921766912,0.21696046567014401,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30132.57461759983,446710153216.0,251222032384.0,222365220864.0,259.61410719901323,863.9488071203232,0.20817667245864868,3.7102652713656425,188.36156371980906,1722.068422473967,5.740228074913223,0.00037448091435598893,20,1.0,0.03461538461538462
waferagent_full,1.0,300,4.152186660482834,151826.08930277498,37280.0911798701,54249.79644570727,70196.37413266087,4.77839052148836,13.429570094938194,144.01109532862264,1.7273149337169373,5.187561146980755,5.880168681599583,33010.75605911872,42725.37192769322,0.301255230125523,720.0,0.3961038961038961,2496.0,535352573952.0,6665554746368.0,2.1297665426823342,5570560.0,5079040.0,2.31626244096,1.3331109492736,1.4954109756906,0.43365076828160004,0.018594783780686,72330685238228.0,87617332838400.0,0.17447058823813377,analytical,,662250.2206046229,0.0,72330685238228.0,472.0,2.0,821.0,472.0,0.0,0.0,0.0,0.0,349.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30132.574617599927,29660352924628.0,247866589184.0,542063460352.0,261.22057903558016,901.0922890156507,0.24577509611845016,194.22100763767958,341.0844625905156,1926.8909227102995,6.422969742367665,0.00022400148819926388,20,1.0,0.03461538461538462
apc_like,1.0,300,8.905679525190012,325639.14039841446,6518.156926923981,33538.864700299186,33686.368249771396,5.470998056130902,232.6648597628681,232.6648597628681,2.0340753642793494,6.572776216218413,6.572776216218417,20881.435280910868,0.0,0.9605568445475638,2484.0,0.8626923076923076,105.0,103498645504.0,312309926516736.0,3.9658776404366485,5369856.0,5279744.0,2.237342416896,62.4619853033472,0.03489660928,0.0854832709632,0.21606569200162132,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30979.577610239805,588527960064.0,109404225536.0,106854088704.0,260.7034342363477,861.9912238791585,0.024992041289806366,3.575271926820278,173.85541554540396,1707.15622138232,5.690520737941067,0.00037063099590935915,50,0.0,0.11
waferagent_full,1.0,300,8.193669786637788,299604.26697167294,4028.6203008305,19237.25777812695,34537.4188923409,4.77839052148836,144.01109532862264,144.01109532862264,1.377416317600925,5.187561146980762,5.88016868159959,4495.349325784674,5408.586181238272,0.9605568445475638,2484.0,0.8228571428571428,419.0,272705257472.0,3140443560960.0,2.256270454252004,5369856.0,5279744.0,2.237342416896,0.628088712192,2.15338922800805,0.2235329150976,0.01747451090731217,65517578616353.0,87617332838400.0,0.2522303921623297,analytical,,825442.3063953373,0.0,65517578616353.0,857.0,2.0,1626.0,857.0,0.0,0.0,0.0,0.0,769.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30979.577610239583,42936863555105.0,130921005056.0,279416143872.0,260.36630384624004,896.8006260693073,0.028491951525211334,196.22880592942238,324.4515471160412,1899.9244468286633,6.333081489428878,0.001032103608645477,50,0.0,0.11
apc_like,1.0,300,8.905679525190012,325639.14039841446,6518.156926923981,33538.864700299186,33686.368249771396,5.470998056130902,232.6648597628681,232.6648597628681,2.0340753642793494,6.572776216218417,6.572776216218417,20904.679946266726,0.0,0.9042056074766355,2322.0,0.8434615384615385,259.0,126726701056.0,312306596239360.0,3.9670961910490927,5388288.0,5261312.0,2.244590174208,62.461319247872,0.03489660928,0.1040657154048,0.21614957248921599,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30901.791621119806,562883985408.0,135048200192.0,130082144256.0,260.28173975646496,791.2241462618113,0.045715831220149994,3.4879855811595917,257.1710115298629,1721.7369377613068,5.739123125871022,0.00037418899656352014,50,0.1,0.10307692307692308
waferagent_full,1.0,300,6.900143378490633,252306.04268230282,7308.558808990522,28298.936228126546,41422.64447978412,4.77839052148836,144.01109532862264,144.01109532862264,1.377416317600925,5.187561146980762,5.88016868159959,7806.074237718932,9581.018694101489,0.9042056074766355,2322.0,0.7594339622641509,666.0,310101671936.0,3734969375744.0,2.283148682243034,5388288.0,5261312.0,2.244590174208,0.7469938751488,2.0643975056362,0.2534500466688,0.017698105338872668,66340494350292.0,87617332838400.0,0.2428382352992947,analytical,,802919.4411114468,0.0,66340494350292.0,814.0,2.0,1560.0,814.0,0.0,0.0,0.0,0.0,746.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30901.79162111964,41141325633492.0,146624479232.0,316812558336.0,258.5974344983697,797.1960846334696,0.04961434751749039,192.87520367652178,323.2986545190215,1801.2306820601225,6.004102273533742,0.000639626245174848,50,0.1,0.10307692307692308
apc_like,1.0,300,8.905679525190012,325639.14039841446,6518.156926923981,33467.13296010347,33686.368249771396,13.429570094938194,227.77586540088632,232.6648597628681,2.0340753642793494,6.572776216218417,6.572776216218417,20937.042933335186,0.0,0.7988165680473372,2025.0,0.7669230769230769,465.0,157865213952.0,312471465940992.0,3.966556229230795,5422080.0,5227520.0,2.25787772928,62.494293188198405,0.03489660928,0.1289765257216,0.2163868135082667,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30759.18397439981,527316287488.0,170615898112.0,161220657152.0,259.4706518575549,790.4176274314523,0.07550697773694992,3.6975545808672905,260.2692237123847,1738.845594227314,5.796151980757713,0.0003783203970576966,50,0.25,0.09038461538461538
waferagent_full,1.0,300,5.176510814241846,189280.84342635784,14642.246999390754,40759.02015375873,55899.38214474411,4.77839052148836,13.429570094938194,144.01109532862264,1.6122797722518438,5.187561146980762,5.880168681599587,15447.667435809817,19616.358972932856,0.7988165680473372,2025.0,0.661388229084191,1082.0,369711120384.0,4874880539648.0,2.3432031090732752,5422080.0,5227520.0,2.25787772928,0.9749761079296001,1.9158560617063,0.30113760542720003,0.018166158347810334,67737647211726.0,87617332838400.0,0.22689215686740627,analytical,,767357.0115387378,0.0,67737647211726.0,738.0,2.0,1448.0,738.0,0.0,0.0,0.0,0.0,710.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30759.18397439975,38145398039758.0,171723194368.0,376422006784.0,339.29790556430817,804.7592137008905,0.08845049887895584,192.9459385573864,327.5814140215516,1882.7883685007691,6.275961228335897,0.00037967727814155723,50,0.25,0.09038461538461538
apc_like,1.0,300,8.905679525190012,325639.14039841446,6521.51237012398,33398.74999448736,33686.368249771396,13.429570094938194,227.77586540088632,232.6648597628681,2.0340753642793494,6.572776216218417,6.572776216218417,20937.063076474933,0.0,0.6472478907191643,1611.0,0.67,729.0,191050547200.0,312655570720768.0,3.965905060291408,5469184.0,5180416.0,2.2763997757439998,62.5311141441536,0.03489660928,0.15552479232,0.21665978440499198,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30560.397557759818,487956938752.0,209975246848.0,194405990400.0,261.7129236459732,862.4898251146078,0.1262091100215912,3.5704215988516808,184.08909440040588,1717.1471528708935,5.723823842902978,0.00037354436900516384,50,0.5,0.0726923076923077
waferagent_full,1.0,300,4.432643842416436,162081.09964590444,30446.368441144088,53145.522058206414,65624.98581546398,4.77839052148836,13.429570094938194,144.01109532862264,1.7273149337169365,5.187561146980762,5.880168681599583,26467.518734775927,33755.00063694897,0.6472478907191643,1611.0,0.5405272234540527,1664.0,442222247936.0,6143917546496.0,2.175802654300921,5469184.0,5180416.0,2.2763997757439998,1.2287835092991999,1.7406321334511001,0.35914650746880006,0.018683206419877,69624426344926.0,87617332838400.0,0.20535784314114913,analytical,,723101.5206191111,0.0,69624426344926.0,626.0,2.0,1262.0,626.0,0.0,0.0,0.0,0.0,636.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30560.397557759887,34607591535070.0,205051133952.0,448933134336.0,263.530969619751,905.7666715234518,0.1430995762348175,196.47095818072557,339.66617844998837,1931.6012719646096,6.4386709065486984,0.00025602539316604177,50,0.5,0.0726923076923077
apc_like,1.0,300,8.904537209782546,325597.3712547687,6521.51237012398,33398.74999448736,33690.6896936114,13.429570094938194,232.09730924088632,236.9863036028681,2.0340753642793494,6.572776216218417,6.572776216218417,20939.558181664645,0.0,0.43739703459637563,1062.0,0.6038461538461538,927.0,212307279872.0,312750160664576.0,3.9657793305994993,5531648.0,5117952.0,2.300961619968,62.5500321329152,0.03489660928,0.1725301784576,0.21686140180206934,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30296.789483519824,458512924672.0,239419260928.0,215662723072.0,264.2649617046118,864.960172213614,0.18825847655534744,3.6622900515794754,189.837159588933,1735.627735964954,5.785425786549847,0.0003774649427058789,50,0.75,0.04923076923076923
waferagent_full,1.0,300,4.309636555886503,157583.29721150862,35235.265586424,54795.46863757116,67556.72553194374,4.77839052148836,13.429570094938194,144.01109532862264,1.7273149337169373,5.187561146980755,5.880168681599583,30656.0874057794,39839.53670963202,0.43739703459637563,1062.0,0.44098662978331027,2224.0,505463963648.0,6443441183744.0,2.1346199093460156,5531648.0,5117952.0,2.300961619968,1.2886882367488,1.5779280348636502,0.4097398800384,0.018591059238729498,71555443641273.0,87617332838400.0,0.1833186274541282,analytical,,680031.4446348306,0.0,71555443641273.0,517.0,2.0,1018.0,517.0,0.0,0.0,0.0,0.0,501.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30296.789483519897,31325558721465.0,233001975808.0,512174850048.0,263.1213665008545,902.5290794670582,0.20812638103961945,192.92337726801634,340.44215735048056,1932.9278636723757,6.443092878907919,0.00023362742651149296,50,0.75,0.04923076923076923
apc_like,1.0,300,8.904537209782546,325597.3712547687,6521.51237012398,33398.74999448736,33690.6896936114,13.429570094938194,232.09730924088632,236.9863036028681,2.0340753642793494,6.572776216218417,6.572776216218417,20936.8367763374,0.0,0.301255230125523,720.0,0.5723076923076923,1009.0,219009777664.0,312795442370560.0,3.9656304553958046,5570560.0,5079040.0,2.31626244096,62.559088474112,0.03489660928,0.1778921766912,0.21696046567014401,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30132.57461759983,446710153216.0,251222032384.0,222365220864.0,259.9982339888811,862.9395235329866,0.2099592238664627,3.7902873009443283,279.634565114975,1813.6614942923188,6.04553831430773,0.0003943987392435356,50,1.0,0.03461538461538462
waferagent_full,1.0,300,4.152186660482834,151826.08930277498,37280.0911798701,54249.79644570727,70196.37413266087,4.77839052148836,13.429570094938194,144.01109532862264,1.7273149337169373,5.187561146980755,5.880168681599583,33010.75605911872,42725.37192769322,0.301255230125523,720.0,0.3961038961038961,2496.0,535352573952.0,6665554746368.0,2.1297665426823342,5570560.0,5079040.0,2.31626244096,1.3331109492736,1.4954109756906,0.43365076828160004,0.018594783780686,72330685238228.0,87617332838400.0,0.17447058823813377,analytical,,662250.2206046229,0.0,72330685238228.0,472.0,2.0,821.0,472.0,0.0,0.0,0.0,0.0,349.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30132.574617599927,29660352924628.0,247866589184.0,542063460352.0,261.5699525922537,797.4119922146201,0.24888478219509125,193.82624980062246,341.19703713804483,1825.3858862444758,6.0846196208149195,0.0002122015056677755,50,1.0,0.03461538461538462
